anio_chile,semana_chile,anio_noruega,semana_noruega,temperatura_chile_C,temperatura_noruega_C,delta_temperatura_C,delta_temperatura_abs_C,salinidad_chile_PSU,salinidad_noruega_PSU,delta_salinidad_PSU,delta_salinidad_abs_PSU,cumple_temperatura,cumple_salinidad,cumple_ambos_criterios,comparabilidad_general
2014,1,2014,27,8.199,10.372,-2.173,2.173,33.651,33.911,-0.26,0.26,True,True,True,Comparable
2014,2,2014,28,8.443,12.507,-4.064,4.064,33.635,33.526,0.109,0.109,False,True,False,No comparable
2014,3,2014,29,8.738,12.099,-3.361,3.361,33.627,33.87,-0.243,0.243,False,True,False,No comparable
2014,4,2014,30,8.83,13.068,-4.238,4.238,33.633,33.745,-0.112,0.112,False,True,False,No comparable
2014,5,2014,31,8.835,13.831,-4.996,4.996,33.632,33.348,0.284,0.284,False,True,False,No comparable
2014,6,2014,32,8.999,13.789,-4.79,4.79,33.626,33.5,0.126,0.126,False,True,False,No comparable
2014,7,2014,33,9.008,13.165,-4.157,4.157,33.629,33.72,-0.091,0.091,False,True,False,No comparable
2014,8,2014,34,9.141,9.656,-0.515,0.515,33.613,34.127,-0.514,0.514,True,True,True,Comparable
2014,9,2014,35,9.243,9.9,-0.657,0.657,33.601,34.015,-0.414,0.414,True,True,True,Comparable
2014,10,2014,36,9.127,11.127,-2.0,2.0,33.589,33.872,-0.283,0.283,True,True,True,Comparable
2014,11,2014,37,8.756,10.881,-2.125,2.125,33.595,33.992,-0.397,0.397,True,True,True,Comparable
2014,12,2014,38,8.573,10.314,-1.741,1.741,33.595,34.053,-0.458,0.458,True,True,True,Comparable
2014,13,2014,39,8.506,9.538,-1.032,1.032,33.555,34.086,-0.531,0.531,True,True,True,Comparable
2014,14,2014,40,8.45,9.664,-1.214,1.214,33.577,34.044,-0.467,0.467,True,True,True,Comparable
2014,15,2014,41,8.454,9.306,-0.852,0.852,33.57,33.978,-0.408,0.408,True,True,True,Comparable
2014,16,2014,42,8.166,8.422,-0.256,0.256,33.561,33.977,-0.416,0.416,True,True,True,Comparable
2014,17,2014,43,8.108,8.511,-0.403,0.403,33.545,33.867,-0.322,0.322,True,True,True,Comparable
2014,18,2014,44,7.926,8.89,-0.964,0.964,33.535,33.733,-0.198,0.198,True,True,True,Comparable
2014,19,2014,45,7.707,8.241,-0.534,0.534,33.537,33.833,-0.296,0.296,True,True,True,Comparable
2014,20,2014,46,7.376,7.976,-0.6,0.6,33.539,33.87,-0.331,0.331,True,True,True,Comparable
2014,21,2014,47,7.182,8.197,-1.015,1.015,33.533,33.882,-0.349,0.349,True,True,True,Comparable
2014,22,2014,48,7.117,7.962,-0.845,0.845,33.51,33.833,-0.323,0.323,True,True,True,Comparable
2014,23,2014,49,6.684,7.75,-1.066,1.066,33.515,33.778,-0.263,0.263,True,True,True,Comparable
2014,24,2014,50,6.624,7.507,-0.883,0.883,33.508,33.786,-0.278,0.278,True,True,True,Comparable
2014,25,2014,51,6.471,6.999,-0.528,0.528,33.508,33.837,-0.329,0.329,True,True,True,Comparable
2014,26,2014,52,6.339,6.44,-0.101,0.101,33.506,33.936,-0.43,0.43,True,True,True,Comparable
2014,27,2015,1,6.191,6.547,-0.356,0.356,33.488,34.008,-0.52,0.52,True,True,True,Comparable
2014,28,2015,2,5.902,6.382,-0.48,0.48,33.502,34.053,-0.551,0.551,True,True,True,Comparable
2014,29,2015,3,5.817,5.517,0.3,0.3,33.492,34.066,-0.574,0.574,True,True,True,Comparable
2014,30,2015,4,5.365,5.607,-0.242,0.242,33.509,34.081,-0.572,0.572,True,True,True,Comparable
2014,31,2015,5,5.307,5.535,-0.228,0.228,33.498,34.012,-0.514,0.514,True,True,True,Comparable
2014,32,2015,6,5.305,4.432,0.873,0.873,33.493,33.96,-0.467,0.467,True,True,True,Comparable
2014,33,2015,7,5.181,4.332,0.849,0.849,33.496,33.884,-0.388,0.388,True,True,True,Comparable
2014,34,2015,8,5.103,4.837,0.266,0.266,33.5,33.971,-0.471,0.471,True,True,True,Comparable
2014,35,2015,9,5.272,4.64,0.632,0.632,33.482,33.993,-0.511,0.511,True,True,True,Comparable
2014,36,2015,10,5.447,5.153,0.294,0.294,33.478,34.095,-0.617,0.617,True,True,True,Comparable
2014,37,2015,11,5.485,5.453,0.032,0.032,33.484,34.306,-0.822,0.822,True,True,True,Comparable
2014,38,2015,12,5.419,5.54,-0.121,0.121,33.497,34.426,-0.929,0.929,True,True,True,Comparable
2014,39,2015,13,5.519,4.6,0.919,0.919,33.499,34.271,-0.772,0.772,True,True,True,Comparable
2014,40,2015,14,5.606,4.615,0.991,0.991,33.516,34.196,-0.68,0.68,True,True,True,Comparable
2014,41,2015,15,5.766,4.988,0.778,0.778,33.511,34.249,-0.738,0.738,True,True,True,Comparable
2014,42,2015,16,5.89,5.484,0.406,0.406,33.521,34.24,-0.719,0.719,True,True,True,Comparable
2014,43,2015,17,6.17,5.756,0.414,0.414,33.52,34.19,-0.67,0.67,True,True,True,Comparable
2014,44,2015,18,6.074,5.711,0.363,0.363,33.529,34.148,-0.619,0.619,True,True,True,Comparable
2014,45,2015,19,6.275,6.186,0.089,0.089,33.529,34.071,-0.542,0.542,True,True,True,Comparable
2014,46,2015,20,6.455,6.517,-0.062,0.062,33.533,34.01,-0.477,0.477,True,True,True,Comparable
2014,47,2015,21,6.68,7.083,-0.403,0.403,33.542,34.01,-0.468,0.468,True,True,True,Comparable
2014,48,2015,22,6.892,7.439,-0.547,0.547,33.541,33.927,-0.386,0.386,True,True,True,Comparable
2014,49,2015,23,7.462,7.606,-0.144,0.144,33.543,33.817,-0.274,0.274,True,True,True,Comparable
2014,50,2015,24,7.573,8.048,-0.475,0.475,33.551,33.609,-0.058,0.058,True,True,True,Comparable
2014,51,2015,25,7.845,8.748,-0.903,0.903,33.551,33.532,0.019,0.019,True,True,True,Comparable
2014,52,2015,26,8.024,9.037,-1.013,1.013,33.552,33.539,0.013,0.013,True,True,True,Comparable
2015,1,2015,27,9.019,9.801,-0.782,0.782,33.551,33.542,0.009,0.009,True,True,True,Comparable
2015,2,2015,28,8.792,9.202,-0.41,0.41,33.566,33.716,-0.15,0.15,True,True,True,Comparable
2015,3,2015,29,8.811,9.379,-0.568,0.568,33.585,33.718,-0.133,0.133,True,True,True,Comparable
2015,4,2015,30,9.174,10.13,-0.956,0.956,33.587,33.558,0.029,0.029,True,True,True,Comparable
2015,5,2015,31,9.652,10.46,-0.808,0.808,33.582,33.548,0.034,0.034,True,True,True,Comparable
2015,6,2015,32,9.659,11.779,-2.12,2.12,33.57,33.209,0.361,0.361,True,True,True,Comparable
2015,7,2015,33,9.555,12.013,-2.458,2.458,33.582,33.425,0.157,0.157,True,True,True,Comparable
2015,8,2015,34,9.544,12.453,-2.909,2.909,33.583,33.478,0.105,0.105,True,True,True,Comparable
2015,9,2015,35,9.494,12.589,-3.095,3.095,33.574,33.517,0.057,0.057,False,True,False,No comparable
2015,10,2015,36,9.572,11.963,-2.391,2.391,33.558,33.435,0.123,0.123,True,True,True,Comparable
2015,11,2015,37,9.57,11.163,-1.593,1.593,33.553,33.478,0.075,0.075,True,True,True,Comparable
2015,12,2015,38,9.356,11.181,-1.825,1.825,33.558,33.415,0.143,0.143,True,True,True,Comparable
2015,13,2015,39,9.588,10.832,-1.244,1.244,33.556,33.389,0.167,0.167,True,True,True,Comparable
2015,14,2015,40,9.079,10.313,-1.234,1.234,33.558,33.301,0.257,0.257,True,True,True,Comparable
2015,15,2015,41,8.876,9.392,-0.516,0.516,33.562,33.297,0.265,0.265,True,True,True,Comparable
2015,16,2015,42,8.668,9.449,-0.781,0.781,33.561,33.345,0.216,0.216,True,True,True,Comparable
2015,17,2015,43,8.397,9.077,-0.68,0.68,33.563,33.368,0.195,0.195,True,True,True,Comparable
2015,18,2015,44,8.323,8.381,-0.058,0.058,33.556,33.376,0.18,0.18,True,True,True,Comparable
2015,19,2015,45,7.825,8.804,-0.979,0.979,33.576,33.415,0.161,0.161,True,True,True,Comparable
2015,20,2015,46,7.892,8.709,-0.817,0.817,33.55,33.435,0.115,0.115,True,True,True,Comparable
2015,21,2015,47,7.623,8.097,-0.474,0.474,33.542,33.382,0.16,0.16,True,True,True,Comparable
2015,22,2015,48,7.209,8.043,-0.834,0.834,33.544,33.403,0.141,0.141,True,True,True,Comparable
2015,23,2015,49,6.976,7.864,-0.888,0.888,33.542,33.421,0.121,0.121,True,True,True,Comparable
2015,24,2015,50,6.664,7.367,-0.703,0.703,33.548,33.418,0.13,0.13,True,True,True,Comparable
2015,25,2015,51,6.103,6.542,-0.439,0.439,33.539,33.435,0.104,0.104,True,True,True,Comparable
2015,26,2015,52,6.004,6.785,-0.781,0.781,33.537,33.4,0.137,0.137,True,True,True,Comparable
2015,27,2016,1,5.772,5.983,-0.211,0.211,33.539,33.346,0.193,0.193,True,True,True,Comparable
2015,28,2016,2,5.515,5.025,0.49,0.49,33.535,33.454,0.081,0.081,True,True,True,Comparable
2015,29,2016,3,5.207,5.004,0.203,0.203,33.529,33.52,0.009,0.009,True,True,True,Comparable
2015,30,2016,4,5.004,5.462,-0.458,0.458,33.513,33.529,-0.016,0.016,True,True,True,Comparable
2015,31,2016,5,5.003,5.058,-0.055,0.055,33.514,33.618,-0.104,0.104,True,True,True,Comparable
2015,32,2016,6,4.892,4.773,0.119,0.119,33.516,33.718,-0.202,0.202,True,True,True,Comparable
2015,33,2016,7,4.851,4.937,-0.086,0.086,33.525,33.899,-0.374,0.374,True,True,True,Comparable
2015,34,2016,8,4.609,4.815,-0.206,0.206,33.539,33.968,-0.429,0.429,True,True,True,Comparable
2015,35,2016,9,4.68,4.856,-0.176,0.176,33.529,34.08,-0.551,0.551,True,True,True,Comparable
2015,36,2016,10,4.848,5.133,-0.285,0.285,33.537,34.114,-0.577,0.577,True,True,True,Comparable
2015,37,2016,11,4.81,4.864,-0.054,0.054,33.548,34.129,-0.581,0.581,True,True,True,Comparable
2015,38,2016,12,4.605,4.516,0.089,0.089,33.579,34.206,-0.627,0.627,True,True,True,Comparable
2015,39,2016,13,4.729,5.13,-0.401,0.401,33.589,34.205,-0.616,0.616,True,True,True,Comparable
2015,40,2016,14,4.87,5.328,-0.458,0.458,33.583,34.251,-0.668,0.668,True,True,True,Comparable
2015,41,2016,15,5.159,5.291,-0.132,0.132,33.58,34.312,-0.732,0.732,True,True,True,Comparable
2015,42,2016,16,5.449,5.509,-0.06,0.06,33.579,34.358,-0.779,0.779,True,True,True,Comparable
2015,43,2016,17,5.782,5.957,-0.175,0.175,33.606,34.35,-0.744,0.744,True,True,True,Comparable
2015,44,2016,18,6.13,6.676,-0.546,0.546,33.6,34.213,-0.613,0.613,True,True,True,Comparable
2015,45,2016,19,6.375,6.839,-0.464,0.464,33.618,34.142,-0.524,0.524,True,True,True,Comparable
2015,46,2016,20,6.78,6.95,-0.17,0.17,33.618,34.187,-0.569,0.569,True,True,True,Comparable
2015,47,2016,21,7.023,7.943,-0.92,0.92,33.631,34.138,-0.507,0.507,True,True,True,Comparable
2015,48,2016,22,7.287,8.612,-1.325,1.325,33.645,34.129,-0.484,0.484,True,True,True,Comparable
2015,49,2016,23,7.721,8.077,-0.356,0.356,33.657,34.207,-0.55,0.55,True,True,True,Comparable
2015,50,2016,24,7.793,8.785,-0.992,0.992,33.668,34.018,-0.35,0.35,True,True,True,Comparable
2015,51,2016,25,8.136,9.643,-1.507,1.507,33.675,33.967,-0.292,0.292,True,True,True,Comparable
2015,52,2016,26,8.353,10.959,-2.606,2.606,33.677,33.53,0.147,0.147,True,True,True,Comparable
2016,1,2016,27,8.928,11.26,-2.332,2.332,33.683,33.509,0.174,0.174,True,True,True,Comparable
2016,2,2016,28,8.989,11.181,-2.192,2.192,33.7,33.699,0.001,0.001,True,True,True,Comparable
2016,3,2016,29,9.348,11.347,-1.999,1.999,33.694,33.673,0.021,0.021,True,True,True,Comparable
2016,4,2016,30,9.523,11.224,-1.701,1.701,33.677,33.738,-0.061,0.061,True,True,True,Comparable
2016,5,2016,31,10.042,9.551,0.491,0.491,33.643,34.085,-0.442,0.442,True,True,True,Comparable
2016,6,2016,32,9.902,10.957,-1.055,1.055,33.654,33.842,-0.188,0.188,True,True,True,Comparable
2016,7,2016,33,9.71,11.795,-2.085,2.085,33.645,33.707,-0.062,0.062,True,True,True,Comparable
2016,8,2016,34,9.714,11.975,-2.261,2.261,33.628,33.827,-0.199,0.199,True,True,True,Comparable
2016,9,2016,35,9.914,11.133,-1.219,1.219,33.616,33.981,-0.365,0.365,True,True,True,Comparable
2016,10,2016,36,9.679,10.825,-1.146,1.146,33.598,33.867,-0.269,0.269,True,True,True,Comparable
2016,11,2016,37,9.455,10.925,-1.47,1.47,33.585,33.696,-0.111,0.111,True,True,True,Comparable
2016,12,2016,38,9.367,11.003,-1.636,1.636,33.565,33.744,-0.179,0.179,True,True,True,Comparable
2016,13,2016,39,9.302,10.775,-1.473,1.473,33.536,33.702,-0.166,0.166,True,True,True,Comparable
2016,14,2016,40,8.899,10.11,-1.211,1.211,33.526,33.693,-0.167,0.167,True,True,True,Comparable
2016,15,2016,41,8.647,10.022,-1.375,1.375,33.497,33.672,-0.175,0.175,True,True,True,Comparable
2016,16,2016,42,8.129,9.77,-1.641,1.641,33.505,33.723,-0.218,0.218,True,True,True,Comparable
2016,17,2016,43,7.967,9.787,-1.82,1.82,33.514,33.607,-0.093,0.093,True,True,True,Comparable
2016,18,2016,44,7.846,9.246,-1.4,1.4,33.52,33.547,-0.027,0.027,True,True,True,Comparable
2016,19,2016,45,7.776,8.592,-0.816,0.816,33.522,33.567,-0.045,0.045,True,True,True,Comparable
2016,20,2016,46,7.742,8.951,-1.209,1.209,33.517,33.471,0.046,0.046,True,True,True,Comparable
2016,21,2016,47,7.477,8.367,-0.89,0.89,33.518,33.421,0.097,0.097,True,True,True,Comparable
2016,22,2016,48,7.334,7.78,-0.446,0.446,33.512,33.421,0.091,0.091,True,True,True,Comparable
2016,23,2016,49,7.046,7.034,0.012,0.012,33.506,33.459,0.047,0.047,True,True,True,Comparable
2016,24,2016,50,6.943,6.862,0.081,0.081,33.49,33.459,0.031,0.031,True,True,True,Comparable
2016,25,2016,51,6.877,6.719,0.158,0.158,33.476,33.4,0.076,0.076,True,True,True,Comparable
2016,26,2016,52,6.738,6.423,0.315,0.315,33.459,33.522,-0.063,0.063,True,True,True,Comparable
2016,27,2017,1,6.336,5.964,0.372,0.372,33.46,33.625,-0.165,0.165,True,True,True,Comparable
2016,28,2017,2,6.29,5.649,0.641,0.641,33.453,33.703,-0.25,0.25,True,True,True,Comparable
2016,29,2017,3,6.107,5.287,0.82,0.82,33.443,33.759,-0.316,0.316,True,True,True,Comparable
2016,30,2017,4,5.929,5.377,0.552,0.552,33.441,33.723,-0.282,0.282,True,True,True,Comparable
2016,31,2017,5,5.92,5.157,0.763,0.763,33.434,33.684,-0.25,0.25,True,True,True,Comparable
2016,32,2017,6,5.739,5.325,0.414,0.414,33.419,33.794,-0.375,0.375,True,True,True,Comparable
2016,33,2017,7,5.37,5.237,0.133,0.133,33.435,33.876,-0.441,0.441,True,True,True,Comparable
2016,34,2017,8,5.527,4.54,0.987,0.987,33.403,33.963,-0.56,0.56,True,True,True,Comparable
2016,35,2017,9,5.508,4.174,1.334,1.334,33.396,34.071,-0.675,0.675,True,True,True,Comparable
2016,36,2017,10,5.675,4.164,1.511,1.511,33.381,34.085,-0.704,0.704,True,True,True,Comparable
2016,37,2017,11,5.735,4.408,1.327,1.327,33.373,34.048,-0.675,0.675,True,True,True,Comparable
2016,38,2017,12,5.906,4.478,1.428,1.428,33.355,33.994,-0.639,0.639,True,True,True,Comparable
2016,39,2017,13,6.213,4.362,1.851,1.851,33.354,34.021,-0.667,0.667,True,True,True,Comparable
2016,40,2017,14,6.48,4.496,1.984,1.984,33.338,34.026,-0.688,0.688,True,True,True,Comparable
2016,41,2017,15,6.424,4.648,1.776,1.776,33.338,34.15,-0.812,0.812,True,True,True,Comparable
2016,42,2017,16,6.617,4.801,1.816,1.816,33.353,34.21,-0.857,0.857,True,True,True,Comparable
2016,43,2017,17,6.972,5.158,1.814,1.814,33.341,34.217,-0.876,0.876,True,True,True,Comparable
2016,44,2017,18,7.095,5.479,1.616,1.616,33.331,34.293,-0.962,0.962,True,True,True,Comparable
2016,45,2017,19,7.16,5.598,1.562,1.562,33.335,34.348,-1.013,1.013,True,True,True,Comparable
2016,46,2017,20,7.404,6.406,0.998,0.998,33.331,34.16,-0.829,0.829,True,True,True,Comparable
2016,47,2017,21,8.038,6.78,1.258,1.258,33.321,33.975,-0.654,0.654,True,True,True,Comparable
2016,48,2017,22,8.358,6.692,1.666,1.666,33.32,33.997,-0.677,0.677,True,True,True,Comparable
2016,49,2017,23,8.584,7.676,0.908,0.908,33.338,33.923,-0.585,0.585,True,True,True,Comparable
2016,50,2017,24,8.713,8.735,-0.022,0.022,33.355,33.741,-0.386,0.386,True,True,True,Comparable
2016,51,2017,25,9.434,9.803,-0.369,0.369,33.351,33.43,-0.079,0.079,True,True,True,Comparable
2016,52,2017,26,9.542,8.814,0.728,0.728,33.363,33.852,-0.489,0.489,True,True,True,Comparable
2017,1,2017,27,9.874,10.315,-0.441,0.441,33.365,33.672,-0.307,0.307,True,True,True,Comparable
2017,2,2017,28,9.797,11.621,-1.824,1.824,33.373,33.596,-0.223,0.223,True,True,True,Comparable
2017,3,2017,29,9.939,11.765,-1.826,1.826,33.365,33.728,-0.363,0.363,True,True,True,Comparable
2017,4,2017,30,10.175,12.035,-1.86,1.86,33.358,33.866,-0.508,0.508,True,True,True,Comparable
2017,5,2017,31,10.289,10.781,-0.492,0.492,33.354,34.213,-0.859,0.859,True,True,True,Comparable
2017,6,2017,32,10.689,12.256,-1.567,1.567,33.334,33.709,-0.375,0.375,True,True,True,Comparable
2017,7,2017,33,10.9,11.75,-0.85,0.85,33.326,33.879,-0.553,0.553,True,True,True,Comparable
2017,8,2017,34,10.838,10.969,-0.131,0.131,33.326,33.962,-0.636,0.636,True,True,True,Comparable
2017,9,2017,35,10.908,10.904,0.004,0.004,33.303,33.853,-0.55,0.55,True,True,True,Comparable
2017,10,2017,36,10.894,11.115,-0.221,0.221,33.304,33.766,-0.462,0.462,True,True,True,Comparable
2017,11,2017,37,10.509,11.028,-0.519,0.519,33.31,33.773,-0.463,0.463,True,True,True,Comparable
2017,12,2017,38,10.612,10.824,-0.212,0.212,33.304,33.726,-0.422,0.422,True,True,True,Comparable
2017,13,2017,39,10.71,11.345,-0.635,0.635,33.309,33.608,-0.299,0.299,True,True,True,Comparable
2017,14,2017,40,10.342,11.301,-0.959,0.959,33.312,33.613,-0.301,0.301,True,True,True,Comparable
2017,15,2017,41,10.021,10.786,-0.765,0.765,33.323,33.621,-0.298,0.298,True,True,True,Comparable
2017,16,2017,42,9.796,10.543,-0.747,0.747,33.308,33.543,-0.235,0.235,True,True,True,Comparable
2017,17,2017,43,9.611,9.817,-0.206,0.206,33.3,33.5,-0.2,0.2,True,True,True,Comparable
2017,18,2017,44,9.28,8.983,0.297,0.297,33.301,33.565,-0.264,0.264,True,True,True,Comparable
2017,19,2017,45,9.135,8.853,0.282,0.282,33.307,33.493,-0.186,0.186,True,True,True,Comparable
2017,20,2017,46,8.973,8.298,0.675,0.675,33.285,33.459,-0.174,0.174,True,True,True,Comparable
2017,21,2017,47,8.436,7.219,1.217,1.217,33.29,33.506,-0.216,0.216,True,True,True,Comparable
2017,22,2017,48,8.204,7.29,0.914,0.914,33.278,33.548,-0.27,0.27,True,True,True,Comparable
2017,23,2017,49,7.878,6.778,1.1,1.1,33.277,33.537,-0.26,0.26,True,True,True,Comparable
2017,24,2017,50,7.265,6.716,0.549,0.549,33.275,33.505,-0.23,0.23,True,True,True,Comparable
2017,25,2017,51,6.89,6.687,0.203,0.203,33.29,33.524,-0.234,0.234,True,True,True,Comparable
2017,26,2017,52,6.656,5.917,0.739,0.739,33.287,33.635,-0.348,0.348,True,True,True,Comparable
2017,27,2018,1,6.648,5.723,0.925,0.925,33.264,33.817,-0.553,0.553,True,True,True,Comparable
2017,28,2018,2,6.2,5.901,0.299,0.299,33.256,33.91,-0.654,0.654,True,True,True,Comparable
2017,29,2018,3,6.162,5.561,0.601,0.601,33.238,33.904,-0.666,0.666,True,True,True,Comparable
2017,30,2018,4,6.06,4.876,1.184,1.184,33.229,33.887,-0.658,0.658,True,True,True,Comparable
2017,31,2018,5,5.874,4.498,1.376,1.376,33.234,33.909,-0.675,0.675,True,True,True,Comparable
2017,32,2018,6,5.675,5.131,0.544,0.544,33.226,33.999,-0.773,0.773,True,True,True,Comparable
2017,33,2018,7,5.494,4.932,0.562,0.562,33.233,34.019,-0.786,0.786,True,True,True,Comparable
2017,34,2018,8,5.423,4.356,1.067,1.067,33.214,34.002,-0.788,0.788,True,True,True,Comparable
2017,35,2018,9,5.475,4.199,1.276,1.276,33.216,34.011,-0.795,0.795,True,True,True,Comparable
2017,36,2018,10,5.453,3.508,1.945,1.945,33.217,34.077,-0.86,0.86,True,True,True,Comparable
2017,37,2018,11,5.399,3.568,1.831,1.831,33.222,34.15,-0.928,0.928,True,True,True,Comparable
2017,38,2018,12,5.402,3.619,1.783,1.783,33.229,34.196,-0.967,0.967,True,True,True,Comparable
2017,39,2018,13,5.506,3.402,2.104,2.104,33.233,34.226,-0.993,0.993,True,True,True,Comparable
2017,40,2018,14,5.627,3.458,2.169,2.169,33.233,34.152,-0.919,0.919,True,True,True,Comparable
2017,41,2018,15,5.83,3.932,1.898,1.898,33.247,34.078,-0.831,0.831,True,True,True,Comparable
2017,42,2018,16,6.103,4.756,1.347,1.347,33.258,34.049,-0.791,0.791,True,True,True,Comparable
2017,43,2018,17,6.447,4.75,1.697,1.697,33.26,34.052,-0.792,0.792,True,True,True,Comparable
2017,44,2018,18,6.825,5.203,1.622,1.622,33.278,34.09,-0.812,0.812,True,True,True,Comparable
2017,45,2018,19,7.524,6.487,1.037,1.037,33.281,34.122,-0.841,0.841,True,True,True,Comparable
2017,46,2018,20,7.691,7.457,0.234,0.234,33.304,34.12,-0.816,0.816,True,True,True,Comparable
2017,47,2018,21,7.38,7.073,0.307,0.307,33.327,34.052,-0.725,0.725,True,True,True,Comparable
2017,48,2018,22,7.603,7.483,0.12,0.12,33.338,34.059,-0.721,0.721,True,True,True,Comparable
2017,49,2018,23,7.866,7.632,0.234,0.234,33.353,34.031,-0.678,0.678,True,True,True,Comparable
2017,50,2018,24,7.975,8.262,-0.287,0.287,33.362,33.84,-0.478,0.478,True,True,True,Comparable
2017,51,2018,25,8.177,8.876,-0.699,0.699,33.374,33.756,-0.382,0.382,True,True,True,Comparable
2017,52,2018,26,8.359,8.455,-0.096,0.096,33.382,33.782,-0.4,0.4,True,True,True,Comparable
2018,1,2018,27,9.007,9.522,-0.515,0.515,33.381,33.673,-0.292,0.292,True,True,True,Comparable
2018,2,2018,28,9.297,10.561,-1.264,1.264,33.366,33.419,-0.053,0.053,True,True,True,Comparable
2018,3,2018,29,9.353,11.661,-2.308,2.308,33.37,33.429,-0.059,0.059,True,True,True,Comparable
2018,4,2018,30,9.567,12.605,-3.038,3.038,33.358,33.295,0.063,0.063,False,True,False,No comparable
2018,5,2018,31,9.751,14.529,-4.778,4.778,33.353,33.167,0.186,0.186,False,True,False,No comparable
2018,6,2018,32,9.829,13.489,-3.66,3.66,33.359,33.367,-0.008,0.008,False,True,False,No comparable
2018,7,2018,33,9.83,11.97,-2.14,2.14,33.351,33.592,-0.241,0.241,True,True,True,Comparable
2018,8,2018,34,10.022,12.258,-2.236,2.236,33.333,33.429,-0.096,0.096,True,True,True,Comparable
2018,9,2018,35,10.04,11.847,-1.807,1.807,33.324,33.533,-0.209,0.209,True,True,True,Comparable
2018,10,2018,36,10.059,11.727,-1.668,1.668,33.299,33.516,-0.217,0.217,True,True,True,Comparable
2018,11,2018,37,9.876,11.634,-1.758,1.758,33.283,33.461,-0.178,0.178,True,True,True,Comparable
2018,12,2018,38,9.601,11.18,-1.579,1.579,33.278,33.353,-0.075,0.075,True,True,True,Comparable
2018,13,2018,39,9.372,10.05,-0.678,0.678,33.267,33.33,-0.063,0.063,True,True,True,Comparable
2018,14,2018,40,9.1,9.269,-0.169,0.169,33.268,33.338,-0.07,0.07,True,True,True,Comparable
2018,15,2018,41,8.88,9.129,-0.249,0.249,33.262,33.351,-0.089,0.089,True,True,True,Comparable
2018,16,2018,42,8.737,9.328,-0.591,0.591,33.262,33.392,-0.13,0.13,True,True,True,Comparable
2018,17,2018,43,8.388,8.929,-0.541,0.541,33.266,33.549,-0.283,0.283,True,True,True,Comparable
2018,18,2018,44,8.127,8.379,-0.252,0.252,33.281,33.805,-0.524,0.524,True,True,True,Comparable
2018,19,2018,45,7.957,8.365,-0.408,0.408,33.281,33.661,-0.38,0.38,True,True,True,Comparable
2018,20,2018,46,7.686,8.472,-0.786,0.786,33.283,33.621,-0.338,0.338,True,True,True,Comparable
2018,21,2018,47,7.595,7.877,-0.282,0.282,33.249,33.589,-0.34,0.34,True,True,True,Comparable
2018,22,2018,48,7.311,7.367,-0.056,0.056,33.263,33.655,-0.392,0.392,True,True,True,Comparable
2018,23,2018,49,7.176,7.276,-0.1,0.1,33.258,33.55,-0.292,0.292,True,True,True,Comparable
2018,24,2018,50,7.008,7.309,-0.301,0.301,33.257,33.667,-0.41,0.41,True,True,True,Comparable
2018,25,2018,51,6.612,6.877,-0.265,0.265,33.266,33.664,-0.398,0.398,True,True,True,Comparable
2018,26,2018,52,6.274,6.421,-0.147,0.147,33.254,33.776,-0.522,0.522,True,True,True,Comparable
2018,27,2019,1,5.928,5.883,0.045,0.045,33.271,33.786,-0.515,0.515,True,True,True,Comparable
2018,28,2019,2,5.786,5.791,-0.005,0.005,33.264,33.796,-0.532,0.532,True,True,True,Comparable
2018,29,2019,3,5.567,5.129,0.438,0.438,33.268,33.813,-0.545,0.545,True,True,True,Comparable
2018,30,2019,4,5.649,4.104,1.545,1.545,33.236,33.876,-0.64,0.64,True,True,True,Comparable
2018,31,2019,5,5.425,3.197,2.228,2.228,33.233,34.008,-0.775,0.775,True,True,True,Comparable
2018,32,2019,6,5.217,3.647,1.57,1.57,33.225,34.069,-0.844,0.844,True,True,True,Comparable
2018,33,2019,7,5.285,4.459,0.826,0.826,33.211,34.029,-0.818,0.818,True,True,True,Comparable
2018,34,2019,8,5.368,4.292,1.076,1.076,33.196,33.977,-0.781,0.781,True,True,True,Comparable
2018,35,2019,9,5.233,4.469,0.764,0.764,33.206,33.881,-0.675,0.675,True,True,True,Comparable
2018,36,2019,10,5.254,3.447,1.807,1.807,33.207,33.929,-0.722,0.722,True,True,True,Comparable
2018,37,2019,11,5.337,3.294,2.043,2.043,33.205,34.023,-0.818,0.818,True,True,True,Comparable
2018,38,2019,12,5.307,3.586,1.721,1.721,33.212,34.043,-0.831,0.831,True,True,True,Comparable
2018,39,2019,13,5.38,3.634,1.746,1.746,33.214,33.938,-0.724,0.724,True,True,True,Comparable
2018,40,2019,14,5.367,3.792,1.575,1.575,33.223,33.907,-0.684,0.684,True,True,True,Comparable
