anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,archivo_origen,localidad_id,zona,semana_homologada,anio_homologado,parasitos_totales_t1,anio_objetivo,semana_objetivo,fecha_t,fecha_t1,es_semana_siguiente,semana_sin,semana_cos
2022,43,120128,0.0,0.0,0.0,5.644,32.619,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,17,2023,0.0,2022.0,44.0,2022-10-24,2022-10-31,True,0.8854560256532099,-0.4647231720437685
2022,44,120128,0.0,0.0,0.0,6.09,32.605,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,18,2023,0.0,2022.0,45.0,2022-10-31,2022-11-07,True,0.8229838658936565,-0.5680647467311557
2022,45,120128,0.0,0.0,0.0,6.752,32.628,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,19,2023,0.0,2022.0,46.0,2022-11-07,2022-11-14,True,0.7485107481711013,-0.663122658240795
2022,46,120128,0.0,0.0,0.0,7.251,32.639,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,20,2023,0.0,2022.0,47.0,2022-11-14,2022-11-21,True,0.6631226582407952,-0.7485107481711012
2022,47,120128,0.0,0.0,0.0,7.151,32.665,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,21,2023,0.0,2022.0,48.0,2022-11-21,2022-11-28,True,0.5680647467311558,-0.8229838658936564
2022,48,120128,0.0,0.0,0.0,7.294,32.689,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,22,2023,0.0,2022.0,49.0,2022-11-28,2022-12-05,True,0.46472317204376906,-0.8854560256532096
2022,49,120128,0.0,0.0,0.0,7.667,32.715,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,23,2023,0.0,2022.0,50.0,2022-12-05,2022-12-12,True,0.35460488704253584,-0.9350162426854147
2022,50,120128,0.0,0.0,0.0,7.951,32.682,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,24,2023,0.0,2022.0,51.0,2022-12-12,2022-12-19,True,0.23931566428755768,-0.970941817426052
2022,51,120128,0.0,0.0,0.0,8.608,32.668,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,25,2023,0.0,2022.0,52.0,2022-12-19,2022-12-26,True,0.12053668025532308,-0.992708874098054
2022,52,120128,0.0,0.0,0.0,8.455,32.673,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,26,2023,0.0,2023.0,1.0,2022-12-26,2023-01-02,True,-3.216245299353273e-16,-1.0
2023,1,120128,0.0,0.0,0.0,8.577,32.639,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,27,2023,0.0,2023.0,2.0,2023-01-02,2023-01-09,True,-0.12053668025532283,-0.992708874098054
2023,2,120128,0.0,0.0,0.0,8.934,32.673,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,28,2023,0.0,2023.0,3.0,2023-01-09,2023-01-16,True,-0.23931566428755743,-0.9709418174260521
2023,3,120128,0.0,0.0,0.0,9.22,32.668,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,29,2023,0.0,2023.0,4.0,2023-01-16,2023-01-23,True,-0.3546048870425356,-0.9350162426854148
2023,4,120128,0.0,0.0,0.0,9.241,32.664,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,30,2023,0.0,2023.0,5.0,2023-01-23,2023-01-30,True,-0.46472317204376806,-0.8854560256532101
2023,5,120128,0.0,0.0,0.0,9.367,32.676,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,31,2023,0.06,2023.0,6.0,2023-01-30,2023-02-06,True,-0.5680647467311556,-0.8229838658936566
2023,6,120128,0.03,0.03,0.0,9.445,32.662,Chile,Verano,0.06,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,32,2023,0.03,2023.0,7.0,2023-02-06,2023-02-13,True,-0.663122658240795,-0.7485107481711013
2023,7,120128,0.0,0.03,0.0,9.31,32.682,Chile,Verano,0.03,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,33,2023,0.16,2023.0,8.0,2023-02-13,2023-02-20,True,-0.7485107481711011,-0.6631226582407952
2023,8,120128,0.03,0.13,0.0,9.223,32.638,Chile,Verano,0.16,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,34,2023,0.08,2023.0,9.0,2023-02-20,2023-02-27,True,-0.8229838658936564,-0.5680647467311559
2023,9,120128,0.05,0.0,0.03,9.088,32.584,Chile,Verano,0.08,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,35,2023,0.18,2023.0,10.0,2023-02-27,2023-03-06,True,-0.8854560256532096,-0.4647231720437691
2023,10,120128,0.1,0.05,0.03,8.834,32.568,Chile,Verano,0.18,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,36,2023,0.18,2023.0,11.0,2023-03-06,2023-03-13,True,-0.9350162426854147,-0.3546048870425359
2023,11,120128,0.05,0.13,0.0,8.578,32.548,Chile,Verano,0.18,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,37,2023,0.08,2023.0,12.0,2023-03-13,2023-03-20,True,-0.970941817426052,-0.23931566428755774
2023,12,120128,0.0,0.08,0.0,8.318,32.583,Chile,Verano,0.08,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,38,2023,0.35,2023.0,13.0,2023-03-20,2023-03-27,True,-0.992708874098054,-0.12053668025532357
2023,13,120128,0.1,0.25,0.0,7.953,32.57,Chile,Verano,0.35,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,39,2023,0.51,2023.0,14.0,2023-03-27,2023-04-03,True,-1.0,-1.8369701987210297e-16
2023,14,120128,0.2,0.28,0.03,7.799,32.575,Chile,Otoño,0.51,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,40,2023,0.57,2023.0,15.0,2023-04-03,2023-04-10,True,-0.992708874098054,0.1205366802553232
2023,15,120128,0.17,0.32,0.08,7.364,32.625,Chile,Otoño,0.57,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,41,2023,0.65,2023.0,16.0,2023-04-10,2023-04-17,True,-0.9709418174260521,0.23931566428755738
2023,16,120128,0.25,0.4,0.0,7.175,32.58,Chile,Otoño,0.65,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,42,2023,0.73,2023.0,17.0,2023-04-17,2023-04-24,True,-0.9350162426854148,0.35460488704253557
2023,17,120128,0.25,0.45,0.03,6.888,32.526,Chile,Otoño,0.73,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,43,2023,0.67,2023.0,18.0,2023-04-24,2023-05-01,True,-0.8854560256532101,0.464723172043768
2023,18,120128,0.17,0.45,0.05,6.732,32.547,Chile,Otoño,0.67,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,44,2023,2.35,2023.0,19.0,2023-05-01,2023-05-08,True,-0.822983865893657,0.5680647467311548
2023,19,120128,0.73,1.05,0.57,6.522,32.553,Chile,Otoño,2.35,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,45,2023,3.03,2023.0,20.0,2023-05-08,2023-05-15,True,-0.7485107481711011,0.6631226582407952
2023,20,120128,0.88,1.55,0.6,6.307,32.547,Chile,Otoño,3.03,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,46,2023,3.69,2023.0,21.0,2023-05-15,2023-05-22,True,-0.6631226582407955,0.7485107481711007
2023,21,120128,1.25,1.67,0.77,5.966,32.572,Chile,Otoño,3.69,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,47,2023,4.050000000000001,2023.0,22.0,2023-05-22,2023-05-29,True,-0.5680647467311559,0.8229838658936564
2023,22,120128,1.1,2.45,0.5,5.908,32.564,Chile,Otoño,4.050000000000001,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,48,2023,3.49,2023.0,23.0,2023-05-29,2023-06-05,True,-0.4647231720437684,0.88545602565321
2023,23,120128,1.08,1.98,0.43,5.574,32.591,Chile,Otoño,3.49,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,49,2023,5.01,2023.0,24.0,2023-06-05,2023-06-12,True,-0.35460488704253595,0.9350162426854147
2023,24,120128,1.73,1.83,1.45,5.441,32.596,Chile,Otoño,5.01,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,50,2023,7.949999999999999,2023.0,25.0,2023-06-12,2023-06-19,True,-0.2393156642875578,0.970941817426052
2023,25,120128,2.9,2.9,2.15,5.214,32.589,Chile,Otoño,7.949999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,51,2023,7.15,2023.0,26.0,2023-06-19,2023-06-26,True,-0.12053668025532363,0.992708874098054
2023,26,120128,1.9,4.57,0.68,4.925,32.594,Chile,Otoño,7.15,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,52,2023,12.81,2023.0,27.0,2023-06-26,2023-07-03,True,6.432490598706546e-16,1.0
2023,27,120128,3.83,6.95,2.03,4.76,32.615,Chile,Invierno,12.81,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,1,2024,3.55,2023.0,28.0,2023-07-03,2023-07-10,True,0.12053668025532305,0.992708874098054
2023,28,120128,0.3,1.0,2.25,4.545,32.632,Chile,Invierno,3.55,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,2,2024,2.1,2023.0,29.0,2023-07-10,2023-07-17,True,0.23931566428755774,0.970941817426052
2023,29,120128,0.45,0.95,0.7,4.365,32.649,Chile,Invierno,2.1,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,3,2024,7.25,2023.0,30.0,2023-07-17,2023-07-24,True,0.3546048870425356,0.9350162426854148
2023,30,120128,0.45,4.25,2.55,4.118,32.643,Chile,Invierno,7.25,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,4,2024,6.529999999999999,2023.0,31.0,2023-07-24,2023-07-31,True,0.4647231720437685,0.8854560256532099
2023,31,120128,0.6,4.2,1.73,4.021,32.637,Chile,Invierno,6.529999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,5,2024,4.92,2023.0,32.0,2023-07-31,2023-08-07,True,0.5680647467311558,0.8229838658936564
2023,32,120128,1.77,2.22,0.93,3.922,32.644,Chile,Invierno,4.92,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,6,2024,6.699999999999999,2023.0,33.0,2023-08-07,2023-08-14,True,0.6631226582407952,0.7485107481711011
2023,33,120128,1.65,3.45,1.6,3.768,32.649,Chile,Invierno,6.699999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,7,2024,6.05,2023.0,34.0,2023-08-14,2023-08-21,True,0.7485107481711011,0.6631226582407953
2023,34,120128,2.15,2.35,1.55,3.746,32.644,Chile,Invierno,6.05,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,8,2024,3.85,2023.0,35.0,2023-08-21,2023-08-28,True,0.8229838658936564,0.5680647467311559
2023,35,120128,0.15,2.1,1.6,3.806,32.652,Chile,Invierno,3.85,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,9,2024,6.66,2023.0,36.0,2023-08-28,2023-09-04,True,0.8854560256532099,0.4647231720437686
2023,36,120128,2.05,3.28,1.33,3.793,32.662,Chile,Invierno,6.66,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,10,2024,5.36,2023.0,37.0,2023-09-04,2023-09-11,True,0.9350162426854148,0.35460488704253557
2023,37,120128,1.83,2.45,1.08,3.895,32.652,Chile,Invierno,5.36,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,11,2024,6.62,2023.0,38.0,2023-09-11,2023-09-18,True,0.970941817426052,0.23931566428755804
2023,38,120128,1.92,4.13,0.57,3.897,32.69,Chile,Invierno,6.62,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,12,2024,1.29,2023.0,39.0,2023-09-18,2023-09-25,True,0.992708874098054,0.120536680255323
2023,39,120128,0.08,0.13,1.08,4.1,32.671,Chile,Invierno,1.29,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,13,2024,0.5,2023.0,40.0,2023-09-25,2023-10-02,True,1.0,-1.6081226496766366e-16
2023,40,120128,0.05,0.13,0.32,4.237,32.647,Chile,Primavera,0.5,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,14,2024,0.68,2023.0,41.0,2023-10-02,2023-10-09,True,0.992708874098054,-0.12053668025532288
2023,41,120128,0.1,0.2,0.38,4.514,32.671,Chile,Primavera,0.68,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,15,2024,1.75,2023.0,42.0,2023-10-09,2023-10-16,True,0.9709418174260521,-0.2393156642875575
2023,42,120128,0.25,0.8,0.7,4.925,32.664,Chile,Primavera,1.75,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,16,2024,3.13,2023.0,43.0,2023-10-16,2023-10-23,True,0.9350162426854148,-0.35460488704253545
2023,43,120128,0.45,0.98,1.7,5.231,32.669,Chile,Primavera,3.13,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,17,2024,2.45,2023.0,44.0,2023-10-23,2023-10-30,True,0.8854560256532099,-0.4647231720437685
2023,44,120128,0.5,0.68,1.27,5.337,32.7,Chile,Primavera,2.45,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,18,2024,2.85,2023.0,45.0,2023-10-30,2023-11-06,True,0.8229838658936565,-0.5680647467311557
2023,45,120128,0.6,0.95,1.3,5.614,32.667,Chile,Primavera,2.85,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,19,2024,4.749999999999999,2023.0,46.0,2023-11-06,2023-11-13,True,0.7485107481711013,-0.663122658240795
2023,46,120128,1.4,2.88,0.47,6.04,32.687,Chile,Primavera,4.749999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,20,2024,5.08,2023.0,47.0,2023-11-13,2023-11-20,True,0.6631226582407952,-0.7485107481711012
2023,47,120128,2.0,2.88,0.2,6.32,32.689,Chile,Primavera,5.08,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,21,2024,4.15,2023.0,48.0,2023-11-20,2023-11-27,True,0.5680647467311558,-0.8229838658936564
2023,48,120128,1.88,1.52,0.75,6.921,32.701,Chile,Primavera,4.15,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,22,2024,2.55,2023.0,49.0,2023-11-27,2023-12-04,True,0.46472317204376906,-0.8854560256532096
2023,49,120128,1.02,0.8,0.73,7.24,32.738,Chile,Primavera,2.55,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,23,2024,1.28,2023.0,50.0,2023-12-04,2023-12-11,True,0.35460488704253584,-0.9350162426854147
2023,50,120128,0.17,0.43,0.68,7.602,32.737,Chile,Primavera,1.28,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,24,2024,1.9,2023.0,51.0,2023-12-11,2023-12-18,True,0.23931566428755768,-0.970941817426052
2023,51,120128,0.17,1.1,0.63,7.895,32.779,Chile,Primavera,1.9,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,25,2024,8.5,2023.0,52.0,2023-12-18,2023-12-25,True,0.12053668025532308,-0.992708874098054
2023,52,120128,2.05,5.85,0.6,7.984,32.806,Chile,Primavera,8.5,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,26,2024,18.0,2024.0,1.0,2023-12-25,2024-01-01,True,-3.216245299353273e-16,-1.0
2024,1,120128,3.95,10.05,4.0,8.426,32.794,Chile,Verano,18.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,27,2024,14.98,2024.0,2.0,2024-01-01,2024-01-08,True,-0.12053668025532283,-0.992708874098054
2024,2,120128,3.67,10.68,0.63,8.408,32.836,Chile,Verano,14.98,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,28,2024,15.28,2024.0,3.0,2024-01-08,2024-01-15,True,-0.23931566428755743,-0.9709418174260521
2024,3,120128,3.2,11.63,0.45,8.43,32.818,Chile,Verano,15.28,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,29,2024,6.409999999999999,2024.0,4.0,2024-01-15,2024-01-22,True,-0.3546048870425356,-0.9350162426854148
2024,4,120128,2.75,3.28,0.38,8.857,32.8,Chile,Verano,6.409999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,30,2024,29.99,2024.0,5.0,2024-01-22,2024-01-29,True,-0.46472317204376806,-0.8854560256532101
2024,5,120128,16.02,10.77,3.2,9.215,32.794,Chile,Verano,29.99,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,31,2024,7.31,2024.0,6.0,2024-01-29,2024-02-05,True,-0.5680647467311556,-0.8229838658936566
2024,6,120128,2.8,3.63,0.88,9.265,32.767,Chile,Verano,7.31,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,32,2024,7.78,2024.0,7.0,2024-02-05,2024-02-12,True,-0.663122658240795,-0.7485107481711013
2024,7,120128,1.5,3.95,2.33,9.582,32.786,Chile,Verano,7.78,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,33,2024,7.5,2024.0,8.0,2024-02-12,2024-02-19,True,-0.7485107481711011,-0.6631226582407952
2024,8,120128,3.0,2.9,1.6,9.521,32.752,Chile,Verano,7.5,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,34,2024,7.32,2024.0,9.0,2024-02-19,2024-02-26,True,-0.8229838658936564,-0.5680647467311559
2024,9,120128,2.95,3.42,0.95,9.767,32.728,Chile,Verano,7.32,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,35,2024,11.75,2024.0,10.0,2024-02-26,2024-03-04,True,-0.8854560256532096,-0.4647231720437691
2024,10,120128,5.97,5.7,0.08,9.735,32.687,Chile,Verano,11.75,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,36,2024,18.88,2024.0,11.0,2024-03-04,2024-03-11,True,-0.9350162426854147,-0.3546048870425359
2024,11,120128,7.25,11.55,0.08,9.362,32.7,Chile,Verano,18.88,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,37,2024,13.93,2024.0,12.0,2024-03-11,2024-03-18,True,-0.970941817426052,-0.23931566428755774
2024,12,120128,6.93,4.95,2.05,9.005,32.711,Chile,Verano,13.93,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,38,2024,6.879999999999999,2024.0,13.0,2024-03-18,2024-03-25,True,-0.992708874098054,-0.12053668025532357
2024,13,120128,1.88,2.4,2.6,8.899,32.663,Chile,Verano,6.879999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,39,2024,5.35,2024.0,14.0,2024-03-25,2024-04-01,True,-1.0,-1.8369701987210297e-16
2024,14,120128,1.13,2.45,1.77,8.514,32.63,Chile,Otoño,5.35,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,40,2024,8.45,2024.0,15.0,2024-04-01,2024-04-08,True,-0.992708874098054,0.1205366802553232
2024,15,120128,1.25,5.43,1.77,8.117,32.623,Chile,Otoño,8.45,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,41,2024,9.23,2024.0,16.0,2024-04-08,2024-04-15,True,-0.9709418174260521,0.23931566428755738
2024,16,120128,1.63,3.88,3.72,8.032,32.522,Chile,Otoño,9.23,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,42,2024,12.14,2024.0,17.0,2024-04-15,2024-04-22,True,-0.9350162426854148,0.35460488704253557
2024,17,120128,4.97,5.47,1.7,7.707,32.56,Chile,Otoño,12.14,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,43,2024,7.71,2024.0,18.0,2024-04-22,2024-04-29,True,-0.8854560256532101,0.464723172043768
2024,18,120128,2.9,4.53,0.28,7.183,32.573,Chile,Otoño,7.71,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,44,2024,8.649999999999999,2024.0,19.0,2024-04-29,2024-05-06,True,-0.822983865893657,0.5680647467311548
2024,19,120128,2.78,5.35,0.52,6.794,32.584,Chile,Otoño,8.649999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,45,2024,16.35,2024.0,20.0,2024-05-06,2024-05-13,True,-0.7485107481711011,0.6631226582407952
2024,20,120128,6.65,6.07,3.63,6.635,32.616,Chile,Otoño,16.35,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,46,2024,16.43,2024.0,21.0,2024-05-13,2024-05-20,True,-0.6631226582407955,0.7485107481711007
2024,21,120128,8.05,6.1,2.28,6.286,32.619,Chile,Otoño,16.43,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,47,2024,4.63,2024.0,22.0,2024-05-20,2024-05-27,True,-0.5680647467311559,0.8229838658936564
2024,22,120128,1.33,1.85,1.45,5.989,32.61,Chile,Otoño,4.63,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,48,2024,6.25,2024.0,23.0,2024-05-27,2024-06-03,True,-0.4647231720437684,0.88545602565321
2024,23,120128,1.33,3.0,1.92,5.709,32.633,Chile,Otoño,6.25,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,49,2024,6.379999999999999,2024.0,24.0,2024-06-03,2024-06-10,True,-0.35460488704253595,0.9350162426854147
2024,24,120128,1.77,2.33,2.28,5.356,32.641,Chile,Otoño,6.379999999999999,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,50,2024,10.08,2024.0,25.0,2024-06-10,2024-06-17,True,-0.2393156642875578,0.970941817426052
2024,25,120128,2.78,3.2,4.1,4.753,32.661,Chile,Otoño,10.08,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,51,2024,19.24,2024.0,26.0,2024-06-17,2024-06-24,True,-0.12053668025532363,0.992708874098054
2024,26,120128,3.88,9.48,5.88,4.546,32.651,Chile,Otoño,19.24,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,52,2024,26.380000000000003,2024.0,27.0,2024-06-24,2024-07-01,True,6.432490598706546e-16,1.0
2024,27,120128,8.4,11.45,6.53,4.268,32.647,Chile,Invierno,26.380000000000003,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,1,2025,42.21,2024.0,28.0,2024-07-01,2024-07-08,True,0.12053668025532305,0.992708874098054
2024,28,120128,11.73,24.08,6.4,4.237,32.676,Chile,Invierno,42.21,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,2,2025,13.28,2024.0,29.0,2024-07-08,2024-07-15,True,0.23931566428755774,0.970941817426052
2024,29,120128,5.43,4.32,3.53,4.37,32.653,Chile,Invierno,13.28,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,3,2025,24.23,2024.0,30.0,2024-07-15,2024-07-22,True,0.3546048870425356,0.9350162426854148
2014,24,24175,0.0,0.0,0.0,9.856,34.044,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024.csv,24175,Norte,24,2014,0.0,2014.0,25.0,2014-06-09,2014-06-16,True,0.23931566428755768,-0.970941817426052
2014,25,24175,0.0,0.0,0.0,8.615,34.093,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024.csv,24175,Norte,25,2014,0.0,2014.0,26.0,2014-06-16,2014-06-23,True,0.12053668025532308,-0.992708874098054
