pais,zona,localidad,localidad_id,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Magallanes,120128,120128,2024,9,2024.0,10.0,7.32,11.75,6.353329388888895,7.32,5.396670611111105,5.396670611111105
Chile,Magallanes,120128,120128,2024,10,2024.0,11.0,11.75,18.88,5.414191571428576,11.75,13.465808428571423,13.465808428571423
Chile,Magallanes,120128,120128,2024,11,2024.0,12.0,18.88,13.93,7.083689714285718,18.88,6.8463102857142815,6.8463102857142815
Chile,Magallanes,120128,120128,2024,12,2024.0,13.0,13.93,6.879999999999999,5.604883976190482,13.93,1.2751160238095167,1.2751160238095167
Chile,Magallanes,120128,120128,2024,13,2024.0,14.0,6.879999999999999,5.35,6.241855901875901,6.879999999999999,-0.8918559018759016,0.8918559018759016
Chile,Magallanes,120128,120128,2024,14,2024.0,15.0,5.35,8.45,6.484069616161619,5.35,1.96593038383838,1.96593038383838
Chile,Magallanes,120128,120128,2024,15,2024.0,16.0,8.45,9.23,6.935794833333333,8.45,2.294205166666668,2.294205166666668
Chile,Magallanes,120128,120128,2024,16,2024.0,17.0,9.23,12.14,7.940347336940839,9.23,4.199652663059162,4.199652663059162
Chile,Magallanes,120128,120128,2024,17,2024.0,18.0,12.14,7.71,7.375468039682542,12.14,0.3345319603174577,0.3345319603174577
Chile,Magallanes,120128,120128,2024,18,2024.0,19.0,7.71,8.649999999999999,7.946423952380955,7.71,0.7035760476190438,0.7035760476190438
Chile,Magallanes,120128,120128,2024,19,2024.0,20.0,8.649999999999999,16.35,9.312679365079367,8.649999999999999,7.0373206349206345,7.0373206349206345
Chile,Magallanes,120128,120128,2024,20,2024.0,21.0,16.35,16.43,10.73318557503606,16.35,5.696814424963939,5.696814424963939
Chile,Magallanes,120128,120128,2024,21,2024.0,22.0,16.43,4.63,9.906677833333337,16.43,-5.276677833333337,5.276677833333337
Chile,Magallanes,120128,120128,2024,22,2024.0,23.0,4.63,6.25,6.862234060606063,4.63,-0.6122340606060632,0.6122340606060632
Chile,Magallanes,120128,120128,2024,23,2024.0,24.0,6.25,6.379999999999999,7.30972424314574,6.25,-0.9297242431457411,0.9297242431457411
Chile,Magallanes,120128,120128,2024,24,2024.0,25.0,6.379999999999999,10.08,7.437293354256852,6.379999999999999,2.6427066457431483,2.6427066457431483
Chile,Magallanes,120128,120128,2024,25,2024.0,26.0,10.08,19.24,10.315539511544012,10.08,8.924460488455987,8.924460488455987
Chile,Magallanes,120128,120128,2024,26,2024.0,27.0,19.24,26.380000000000003,17.259443880952368,19.24,9.120556119047635,9.120556119047635
Chile,Magallanes,120128,120128,2024,27,2024.0,28.0,26.380000000000003,42.21,18.19914121428571,26.380000000000003,24.01085878571429,24.01085878571429
Chile,Magallanes,120128,120128,2024,28,2024.0,29.0,42.21,13.28,18.432348547619046,42.21,-5.152348547619047,5.152348547619047
Chile,Magallanes,120128,120128,2024,29,2024.0,30.0,13.28,24.23,10.05042212265511,13.28,14.17957787734489,14.17957787734489
