pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Magallanes,120128,120128,2023,7,Verano,2023.0,8.0,0.03,0.16,0.1445265178466694,0.03,0.015473482153330609,0.015473482153330609
Chile,Magallanes,120128,120128,2023,8,Verano,2023.0,9.0,0.16,0.08,0.3970894144140397,0.16,-0.3170894144140397,0.3170894144140397
Chile,Magallanes,120128,120128,2023,9,Verano,2023.0,10.0,0.08,0.18,0.37870905925440745,0.08,-0.19870905925440746,0.19870905925440746
Chile,Magallanes,120128,120128,2023,10,Verano,2023.0,11.0,0.18,0.18,0.587408222432046,0.18,-0.40740822243204605,0.40740822243204605
Chile,Magallanes,120128,120128,2023,11,Verano,2023.0,12.0,0.18,0.08,0.5188783352685559,0.18,-0.43887833526855585,0.43887833526855585
Chile,Magallanes,120128,120128,2023,12,Verano,2023.0,13.0,0.08,0.35,0.38916695895967945,0.08,-0.039166958959679476,0.039166958959679476
Chile,Magallanes,120128,120128,2023,13,Verano,2023.0,14.0,0.35,0.51,0.8968017739730986,0.35,-0.38680177397309856,0.38680177397309856
Chile,Magallanes,120128,120128,2023,14,Otoño,2023.0,15.0,0.51,0.57,1.1905858076346314,0.51,-0.6205858076346314,0.6205858076346314
Chile,Magallanes,120128,120128,2023,15,Otoño,2023.0,16.0,0.57,0.65,1.2054802417580126,0.57,-0.5554802417580126,0.5554802417580126
Chile,Magallanes,120128,120128,2023,16,Otoño,2023.0,17.0,0.65,0.73,1.4836285079453548,0.65,-0.7536285079453549,0.7536285079453549
Chile,Magallanes,120128,120128,2023,17,Otoño,2023.0,18.0,0.73,0.67,1.6217901168919642,0.73,-0.9517901168919641,0.9517901168919641
Chile,Magallanes,120128,120128,2023,18,Otoño,2023.0,19.0,0.67,2.35,1.532556505780853,0.67,0.8174434942191471,0.8174434942191471
Chile,Magallanes,120128,120128,2023,19,Otoño,2023.0,20.0,2.35,3.03,3.3614040705931516,2.35,-0.3314040705931518,0.3314040705931518
Chile,Magallanes,120128,120128,2023,20,Otoño,2023.0,21.0,3.03,3.69,4.106107105945586,3.03,-0.4161071059455863,0.4161071059455863
Chile,Magallanes,120128,120128,2023,21,Otoño,2023.0,22.0,3.69,4.050000000000001,5.933932451683728,3.69,-1.8839324516837275,1.8839324516837275
Chile,Magallanes,120128,120128,2023,22,Otoño,2023.0,23.0,4.050000000000001,3.49,5.682744166338471,4.050000000000001,-2.1927441663384704,2.1927441663384704
Chile,Magallanes,120128,120128,2023,23,Otoño,2023.0,24.0,3.49,5.01,4.964406168361498,3.49,0.04559383163850139,0.04559383163850139
Chile,Magallanes,120128,120128,2023,24,Otoño,2023.0,25.0,5.01,7.949999999999999,8.585059961001924,5.01,-0.6350599610019252,0.6350599610019252
Chile,Magallanes,120128,120128,2023,25,Otoño,2023.0,26.0,7.949999999999999,7.15,11.10736923365085,7.949999999999999,-3.9573692336508497,3.9573692336508497
Chile,Magallanes,120128,120128,2023,26,Otoño,2023.0,27.0,7.15,12.81,8.67273741130653,7.15,4.137262588693471,4.137262588693471
Chile,Magallanes,120128,120128,2023,27,Invierno,2023.0,28.0,12.81,3.55,13.145551728421875,12.81,-9.595551728421874,9.595551728421874
Chile,Magallanes,120128,120128,2023,28,Invierno,2023.0,29.0,3.55,2.1,5.762407861143813,3.55,-3.6624078611438127,3.6624078611438127
Chile,Magallanes,120128,120128,2023,29,Invierno,2023.0,30.0,2.1,7.25,2.959934978608585,2.1,4.290065021391415,4.290065021391415
Chile,Magallanes,120128,120128,2023,30,Invierno,2023.0,31.0,7.25,6.529999999999999,8.374143769013498,7.25,-1.844143769013499,1.844143769013499
Chile,Magallanes,120128,120128,2023,31,Invierno,2023.0,32.0,6.529999999999999,4.92,7.263056229330959,6.529999999999999,-2.3430562293309594,2.3430562293309594
