pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Noruega,Centro,32677,32677,2024,27,Verano,2024.0,28.0,3.47,3.71,3.7292735416506373,3.47,-0.019273541650637327,0.019273541650637327
Noruega,Centro,32677,32677,2024,28,Verano,2024.0,29.0,3.71,1.14,3.661298832655929,3.71,-2.521298832655929,2.521298832655929
Noruega,Centro,32677,32677,2024,29,Verano,2024.0,30.0,1.14,3.1300000000000003,2.748934451871656,1.14,0.3810655481283445,0.3810655481283445
Noruega,Centro,32677,32677,2024,30,Verano,2024.0,31.0,3.1300000000000003,0.45,3.2621602685449744,3.1300000000000003,-2.8121602685449743,2.8121602685449743
Noruega,Centro,32677,32677,2024,31,Verano,2024.0,32.0,0.45,2.79,1.7604538792688793,0.45,1.0295461207311207,1.0295461207311207
Noruega,Centro,32677,32677,2024,32,Verano,2024.0,33.0,2.79,7.890000000000001,3.1951092394613365,2.79,4.694890760538664,4.694890760538664
Noruega,Centro,32677,32677,2024,33,Verano,2024.0,34.0,7.890000000000001,11.66,4.082526667886374,7.890000000000001,7.577473332113626,7.577473332113626
Noruega,Centro,32677,32677,2024,34,Verano,2024.0,35.0,11.66,1.18,5.775075061132559,11.66,-4.595075061132559,4.595075061132559
Noruega,Sur/Oeste,33077,33077,2023,17,Primavera,2023.0,18.0,0.0,0.2,0.5800802651253737,0.0,-0.3800802651253737,0.3800802651253737
Noruega,Sur/Oeste,33077,33077,2023,18,Primavera,2023.0,19.0,0.2,0.15,0.6900634746010834,0.2,-0.5400634746010834,0.5400634746010834
Noruega,Sur/Oeste,33077,33077,2023,19,Primavera,2023.0,20.0,0.15,0.35,0.7318591538574153,0.15,-0.3818591538574153,0.3818591538574153
Noruega,Sur/Oeste,33077,33077,2023,20,Primavera,2023.0,21.0,0.35,0.25,0.9443512514820128,0.35,-0.6943512514820128,0.6943512514820128
Noruega,Sur/Oeste,33077,33077,2023,21,Primavera,2023.0,22.0,0.25,0.1,0.8467437413995024,0.25,-0.7467437413995024,0.7467437413995024
Noruega,Sur/Oeste,33077,33077,2023,22,Primavera,2023.0,23.0,0.1,0.04,0.7398189975322583,0.1,-0.6998189975322583,0.6998189975322583
Noruega,Sur/Oeste,33077,33077,2023,23,Primavera,2023.0,24.0,0.04,0.04,0.6998794828802434,0.04,-0.6598794828802433,0.6598794828802433
Noruega,Sur/Oeste,33077,33077,2023,24,Primavera,2023.0,25.0,0.04,0.05,0.7995586007068617,0.04,-0.7495586007068616,0.7495586007068616
Noruega,Sur/Oeste,33077,33077,2023,25,Primavera,2023.0,26.0,0.05,0.14,0.8229183626116234,0.05,-0.6829183626116234,0.6829183626116234
Noruega,Sur/Oeste,33077,33077,2023,26,Primavera,2023.0,27.0,0.14,0.2,0.8827745302402912,0.14,-0.6827745302402912,0.6827745302402912
Noruega,Sur/Oeste,33077,33077,2023,27,Verano,2023.0,28.0,0.2,0.21,0.977912683632793,0.2,-0.7679126836327931,0.7679126836327931
Noruega,Sur/Oeste,33077,33077,2023,28,Verano,2023.0,29.0,0.21,0.49,1.10831612038123,0.21,-0.61831612038123,0.61831612038123
Noruega,Sur/Oeste,33077,33077,2023,29,Verano,2023.0,30.0,0.49,0.56,1.6924303129278135,0.49,-1.1324303129278135,1.1324303129278135
Noruega,Sur/Oeste,33077,33077,2023,30,Verano,2023.0,31.0,0.56,1.12,1.7903785260110263,0.56,-0.6703785260110262,0.6703785260110262
Noruega,Sur/Oeste,33077,33077,2023,31,Verano,2023.0,32.0,1.12,1.34,2.6591196560846573,1.12,-1.3191196560846572,1.3191196560846572
Noruega,Sur/Oeste,33077,33077,2023,32,Verano,2023.0,33.0,1.34,1.78,2.934624100529101,1.34,-1.154624100529101,1.154624100529101
Noruega,Sur/Oeste,33077,33077,2023,33,Verano,2023.0,34.0,1.78,0.08,4.182174816017316,1.78,-4.102174816017316,4.102174816017316
Noruega,Sur/Oeste,33077,33077,2023,34,Verano,2023.0,35.0,0.08,1.85,1.18495042052553,0.08,0.6650495794744702,0.6650495794744702
Noruega,Sur/Oeste,33077,33077,2023,35,Verano,2023.0,36.0,1.85,3.6,3.397838174437313,1.85,0.20216182556268691,0.20216182556268691
Noruega,Sur/Oeste,33077,33077,2023,36,Verano,2023.0,37.0,3.6,0.37,3.3527031361231368,3.6,-2.9827031361231366,2.9827031361231366
Noruega,Sur/Oeste,33077,33077,2023,37,Verano,2023.0,38.0,0.37,2.32,2.013063906761517,0.37,0.30693609323848303,0.30693609323848303
Noruega,Sur/Oeste,33077,33077,2023,38,Verano,2023.0,39.0,2.32,5.44,3.264718333167471,2.32,2.175281666832529,2.175281666832529
Noruega,Sur/Oeste,33077,33077,2023,39,Verano,2023.0,40.0,5.44,5.220000000000001,4.64277806878307,5.44,0.5772219312169309,0.5772219312169309
Noruega,Sur/Oeste,33077,33077,2023,40,Otoño,2023.0,41.0,5.220000000000001,2.17,4.965496469456472,5.220000000000001,-2.795496469456472,2.795496469456472
Noruega,Sur/Oeste,33077,33077,2023,41,Otoño,2023.0,42.0,2.17,13.579999999999998,5.6965152645502615,2.17,7.883484735449737,7.883484735449737
Noruega,Sur/Oeste,33077,33077,2023,42,Otoño,2023.0,43.0,13.579999999999998,10.19,10.19275351875902,13.579999999999998,-0.0027535187590199683,0.0027535187590199683
Noruega,Sur/Oeste,33077,33077,2023,43,Otoño,2023.0,44.0,10.19,3.2,8.450863370851371,10.19,-5.250863370851371,5.250863370851371
Noruega,Sur/Oeste,33077,33077,2023,44,Otoño,2023.0,45.0,3.2,8.31,5.141321142376142,3.2,3.168678857623859,3.168678857623859
Noruega,Sur/Oeste,33077,33077,2023,45,Otoño,2023.0,46.0,8.31,11.28,7.7773671825396775,8.31,3.502632817460322,3.502632817460322
Noruega,Sur/Oeste,33077,33077,2023,46,Otoño,2023.0,47.0,11.28,5.720000000000001,9.538685892496392,11.28,-3.818685892496392,3.818685892496392
Noruega,Sur/Oeste,33077,33077,2023,47,Otoño,2023.0,48.0,5.720000000000001,0.75,5.3491576455026495,5.720000000000001,-4.5991576455026495,4.5991576455026495
Noruega,Sur/Oeste,33077,33077,2023,48,Otoño,2023.0,49.0,0.75,2.25,2.2423353535353536,0.75,0.007664646464646374,0.007664646464646374
Noruega,Sur/Oeste,33077,33077,2023,49,Otoño,2023.0,50.0,2.25,4.51,3.8015045238095246,2.25,0.7084954761904751,0.7084954761904751
Noruega,Sur/Oeste,33077,33077,2023,50,Otoño,2023.0,51.0,4.51,5.2700000000000005,6.834134587542088,4.51,-1.5641345875420871,1.5641345875420871
Noruega,Sur/Oeste,33077,33077,2023,51,Otoño,2023.0,52.0,5.2700000000000005,6.84,8.728364927849926,5.2700000000000005,-1.888364927849926,1.888364927849926
Noruega,Sur/Oeste,33077,33077,2023,52,Otoño,2024.0,1.0,6.84,7.76,9.393177897065897,6.84,-1.633177897065897,1.633177897065897
Noruega,Sur/Oeste,33077,33077,2024,1,Invierno,2024.0,2.0,7.76,0.45,9.813649136382145,7.76,-9.363649136382145,9.363649136382145
Noruega,Sur/Oeste,33077,33077,2024,2,Invierno,2024.0,3.0,0.45,1.55,1.7597596866096883,0.45,-0.20975968660968825,0.20975968660968825
Noruega,Sur/Oeste,33077,33077,2024,3,Invierno,2024.0,4.0,1.55,1.86,3.1644320429862556,1.55,-1.3044320429862555,1.3044320429862555
Noruega,Sur/Oeste,33077,33077,2024,4,Invierno,2024.0,5.0,1.86,2.28,4.068223571428574,1.86,-1.7882235714285746,1.7882235714285746
Noruega,Sur/Oeste,33077,33077,2024,5,Invierno,2024.0,6.0,2.28,1.39,4.021039775132275,2.28,-2.631039775132275,2.631039775132275
Noruega,Sur/Oeste,33077,33077,2024,6,Invierno,2024.0,7.0,1.39,3.52,3.2942214501531617,1.39,0.22577854984683832,0.22577854984683832
Noruega,Sur/Oeste,33077,33077,2024,7,Invierno,2024.0,8.0,3.52,3.49,4.866510740740742,3.52,-1.3765107407407422,1.3765107407407422
Noruega,Sur/Oeste,33077,33077,2024,8,Invierno,2024.0,9.0,3.49,0.14,5.303793108465612,3.49,-5.163793108465613,5.163793108465613
Noruega,Sur/Oeste,33077,33077,2024,9,Invierno,2024.0,10.0,0.14,0.6,0.789979383969493,0.14,-0.189979383969493,0.189979383969493
Noruega,Sur/Oeste,33077,33077,2024,10,Invierno,2024.0,11.0,0.6,0.38,1.642959236874238,0.6,-1.262959236874238,1.262959236874238
Noruega,Sur/Oeste,33077,33077,2024,11,Invierno,2024.0,12.0,0.38,0.75,1.0745541977668067,0.38,-0.3245541977668067,0.3245541977668067
Noruega,Sur/Oeste,33077,33077,2024,12,Invierno,2024.0,13.0,0.75,0.62,1.5442480291005303,0.75,-0.9242480291005303,0.9242480291005303
Noruega,Sur/Oeste,33077,33077,2024,13,Invierno,2024.0,14.0,0.62,0.6000000000000001,1.210760530118031,0.62,-0.610760530118031,0.610760530118031
Noruega,Sur/Oeste,33077,33077,2024,14,Primavera,2024.0,15.0,0.6000000000000001,0.7200000000000001,1.361354193121693,0.6000000000000001,-0.641354193121693,0.641354193121693
Noruega,Sur/Oeste,33077,33077,2024,15,Primavera,2024.0,16.0,0.7200000000000001,0.4599999999999999,1.7256565740740735,0.7200000000000001,-1.2656565740740735,1.2656565740740735
Noruega,Sur/Oeste,33077,33077,2024,16,Primavera,2024.0,17.0,0.4599999999999999,0.14,1.514574828042328,0.4599999999999999,-1.374574828042328,1.374574828042328
Noruega,Sur/Oeste,33077,33077,2024,17,Primavera,2024.0,18.0,0.14,0.42,0.7940078575611186,0.14,-0.3740078575611186,0.3740078575611186
Noruega,Sur/Oeste,33077,33077,2024,18,Primavera,2024.0,19.0,0.42,0.64,1.3570164198321812,0.42,-0.7170164198321812,0.7170164198321812
Noruega,Sur/Oeste,33077,33077,2024,19,Primavera,2024.0,20.0,0.64,0.5,1.6148774618256154,0.64,-1.1148774618256154,1.1148774618256154
Noruega,Sur/Oeste,33077,33077,2024,20,Primavera,2024.0,21.0,0.5,0.8200000000000001,1.3012126794783327,0.5,-0.4812126794783327,0.4812126794783327
Noruega,Sur/Oeste,33077,33077,2024,21,Primavera,2024.0,22.0,0.8200000000000001,0.8300000000000001,1.9681087830687838,0.8200000000000001,-1.1381087830687837,1.1381087830687837
Noruega,Sur/Oeste,33077,33077,2024,22,Primavera,2024.0,23.0,0.8300000000000001,0.67,2.1373284259259266,0.8300000000000001,-1.4673284259259267,1.4673284259259267
Noruega,Sur/Oeste,33077,33077,2024,23,Primavera,2024.0,24.0,0.67,1.25,1.828367420634921,0.67,-0.578367420634921,0.578367420634921
Noruega,Sur/Oeste,33077,33077,2024,24,Primavera,2024.0,25.0,1.25,0.6000000000000001,2.5622843253968264,1.25,-1.9622843253968263,1.9622843253968263
Noruega,Sur/Oeste,33077,33077,2024,25,Primavera,2024.0,26.0,0.6000000000000001,0.68,1.890315145502645,0.6000000000000001,-1.210315145502645,1.210315145502645
Noruega,Sur/Oeste,33077,33077,2024,26,Primavera,2024.0,27.0,0.68,0.68,2.059514047619048,0.68,-1.3795140476190477,1.3795140476190477
Noruega,Sur/Oeste,33077,33077,2024,27,Verano,2024.0,28.0,0.68,0.62,2.195047063492066,0.68,-1.575047063492066,1.575047063492066
Noruega,Sur/Oeste,33077,33077,2024,28,Verano,2024.0,29.0,0.62,0.63,1.654046985329486,0.62,-1.0240469853294858,1.0240469853294858
Noruega,Sur/Oeste,33077,33077,2024,29,Verano,2024.0,30.0,0.63,1.13,1.88564251951752,0.63,-0.75564251951752,0.75564251951752
Noruega,Sur/Oeste,33077,33077,2024,30,Verano,2024.0,31.0,1.13,1.55,2.938897500000001,1.13,-1.3888975000000008,1.3888975000000008
Noruega,Sur/Oeste,33077,33077,2024,31,Verano,2024.0,32.0,1.55,1.1,3.712844232638372,1.55,-2.612844232638372,2.612844232638372
