pais,zona,localidad,localidad_id,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Noruega,Centro,32677,32677,2023,43,2023.0,44.0,1.22,1.32,1.5017012301587311,1.22,-0.18170123015873108,0.18170123015873108
Noruega,Centro,32677,32677,2023,44,2023.0,45.0,1.32,0.9,1.5453705635884587,1.32,-0.6453705635884587,0.6453705635884587
Noruega,Centro,32677,32677,2023,45,2023.0,46.0,0.9,1.07,1.2029895053444348,0.9,-0.13298950534443477,0.13298950534443477
Noruega,Centro,32677,32677,2023,46,2023.0,47.0,1.07,1.37,1.3223117526455035,1.07,0.047688247354496616,0.047688247354496616
Noruega,Centro,32677,32677,2023,47,2023.0,48.0,1.37,1.26,1.4137076455026465,1.37,-0.15370764550264648,0.15370764550264648
Noruega,Centro,32677,32677,2023,48,2023.0,49.0,1.26,1.7799999999999998,1.3063360164309634,1.26,0.4736639835690364,0.4736639835690364
Noruega,Centro,32677,32677,2023,49,2023.0,50.0,1.7799999999999998,0.1999999999999999,1.8187081349206347,1.7799999999999998,-1.6187081349206347,1.6187081349206347
Noruega,Centro,32677,32677,2023,50,2023.0,51.0,0.1999999999999999,0.16,0.9194721693121697,0.1999999999999999,-0.7594721693121697,0.7594721693121697
Noruega,Centro,32677,32677,2023,51,2023.0,52.0,0.16,0.1699999999999999,0.6805114654692284,0.16,-0.5105114654692284,0.5105114654692284
Noruega,Centro,32677,32677,2023,52,2024.0,1.0,0.1699999999999999,0.27,0.5595752861952861,0.1699999999999999,-0.28957528619528605,0.28957528619528605
Noruega,Centro,32677,32677,2024,1,2024.0,2.0,0.27,0.4399999999999999,0.3523028968253969,0.27,0.087697103174603,0.087697103174603
Noruega,Centro,32677,32677,2024,2,2024.0,3.0,0.4399999999999999,0.64,0.4736797486772487,0.4399999999999999,0.1663202513227513,0.1663202513227513
Noruega,Centro,32677,32677,2024,3,2024.0,4.0,0.64,0.6500000000000001,0.6107022222222219,0.64,0.03929777777777821,0.03929777777777821
Noruega,Centro,32677,32677,2024,4,2024.0,5.0,0.6500000000000001,0.88,0.6967513583638584,0.6500000000000001,0.18324864163614163,0.18324864163614163
Noruega,Centro,32677,32677,2024,5,2024.0,6.0,0.88,0.75,0.9168456547619049,0.88,-0.16684565476190494,0.16684565476190494
