año,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,zona,semana_homologada,año_homologado,fecha_homologada
2024,25,120128,2.78,3.2,4.1,4.753,32.661,Chile,Otoño,10.08,Magallanes,51,2024,2024-12-16
2024,26,120128,3.88,9.48,5.88,4.546,32.651,Chile,Otoño,19.24,Magallanes,52,2024,2024-12-23
2014,1,32677,NA,NA,NA,7.605,33.851,Noruega,Invierno,NA,Centro Noruega,1,2014,2013-12-30
2014,2,32677,0.07,0.37,0.13,7.512,33.872,Noruega,Invierno,0.5700000000000001,Centro Noruega,2,2014,2014-01-06
2014,3,32677,0.0,0.25,0.37,6.494,33.896,Noruega,Invierno,0.62,Centro Noruega,3,2014,2014-01-13
2014,4,32677,0.0,0.25,0.28,6.2,33.995,Noruega,Invierno,0.53,Centro Noruega,4,2014,2014-01-20
2014,5,32677,0.02,0.62,0.6,6.0,34.086,Noruega,Invierno,1.24,Centro Noruega,5,2014,2014-01-27
2014,6,32677,0.13,1.08,0.3,6.219,34.031,Noruega,Invierno,1.51,Centro Noruega,6,2014,2014-02-03
2014,7,32677,0.03,1.46,0.1,6.006,33.993,Noruega,Invierno,1.59,Centro Noruega,7,2014,2014-02-10
2014,8,32677,0.21,1.15,0.41,5.824,33.972,Noruega,Invierno,1.7699999999999998,Centro Noruega,8,2014,2014-02-17
2014,9,32677,0.21,0.95,0.15,5.875,33.908,Noruega,Invierno,1.3099999999999998,Centro Noruega,9,2014,2014-02-24
2014,10,32677,0.09,0.85,0.38,5.833,33.854,Noruega,Invierno,1.3199999999999998,Centro Noruega,10,2014,2014-03-03
2014,11,32677,NA,NA,NA,5.871,33.806,Noruega,Invierno,NA,Centro Noruega,11,2014,2014-03-10
2014,12,32677,0.28,1.23,0.41,5.715,33.821,Noruega,Invierno,1.92,Centro Noruega,12,2014,2014-03-17
2014,13,32677,0.0,0.78,0.45,5.995,33.852,Noruega,Invierno,1.23,Centro Noruega,13,2014,2014-03-24
2014,14,32677,0.08,0.56,0.69,6.026,33.854,Noruega,Primavera,1.33,Centro Noruega,14,2014,2014-03-31
2014,15,32677,0.18,0.72,0.76,6.165,33.754,Noruega,Primavera,1.66,Centro Noruega,15,2014,2014-04-07
2014,16,32677,0.0,0.96,0.28,6.23,33.673,Noruega,Primavera,1.24,Centro Noruega,16,2014,2014-04-14
2014,17,32677,0.14,1.14,0.11,6.8,33.658,Noruega,Primavera,1.39,Centro Noruega,17,2014,2014-04-21
2014,18,32677,0.08,0.69,0.31,6.859,33.697,Noruega,Primavera,1.0799999999999998,Centro Noruega,18,2014,2014-04-28
2014,19,32677,0.04,0.57,0.11,7.323,33.717,Noruega,Primavera,0.72,Centro Noruega,19,2014,2014-05-05
2014,20,32677,0.19,0.8,0.15,7.77,33.657,Noruega,Primavera,1.14,Centro Noruega,20,2014,2014-05-12
2014,21,32677,0.14,0.94,0.26,9.277,33.466,Noruega,Primavera,1.34,Centro Noruega,21,2014,2014-05-19
2014,22,32677,0.12,0.5,0.4,9.932,33.512,Noruega,Primavera,1.02,Centro Noruega,22,2014,2014-05-26
2014,23,32677,0.08,0.33,0.05,12.13,33.428,Noruega,Primavera,0.46,Centro Noruega,23,2014,2014-06-02
2014,24,32677,0.06,0.57,0.27,12.638,33.37,Noruega,Primavera,0.8999999999999999,Centro Noruega,24,2014,2014-06-09
2014,25,32677,0.07,0.63,0.04,11.425,33.332,Noruega,Primavera,0.74,Centro Noruega,25,2014,2014-06-16
2014,26,32677,0.31,0.68,0.04,11.029,32.637,Noruega,Primavera,1.03,Centro Noruega,26,2014,2014-06-23
2014,27,32677,0.04,0.56,0.19,12.006,32.303,Noruega,Verano,0.79,Centro Noruega,27,2014,2014-06-30
2014,28,32677,0.16,1.07,0.16,14.06,32.523,Noruega,Verano,1.39,Centro Noruega,28,2014,2014-07-07
2014,29,32677,0.27,0.65,0.13,15.54,32.473,Noruega,Verano,1.05,Centro Noruega,29,2014,2014-07-14
2014,30,32677,0.13,1.17,0.13,17.189,32.521,Noruega,Verano,1.4299999999999995,Centro Noruega,30,2014,2014-07-21
2014,31,32677,0.33,1.61,0.96,16.487,32.675,Noruega,Verano,2.9000000000000004,Centro Noruega,31,2014,2014-07-28
2014,32,32677,0.51,6.25,2.41,16.314,32.905,Noruega,Verano,9.17,Centro Noruega,32,2014,2014-08-04
2014,33,32677,0.02,0.46,0.27,15.637,32.905,Noruega,Verano,0.75,Centro Noruega,33,2014,2014-08-11
2014,34,32677,0.11,0.59,0.06,14.377,33.009,Noruega,Verano,0.76,Centro Noruega,34,2014,2014-08-18
2014,35,32677,0.36,1.77,0.22,14.329,33.037,Noruega,Verano,2.35,Centro Noruega,35,2014,2014-08-25
2014,36,32677,0.1,1.57,0.08,14.114,32.963,Noruega,Verano,1.7500000000000002,Centro Noruega,36,2014,2014-09-01
2014,37,32677,0.26,1.24,0.28,14.083,32.879,Noruega,Verano,1.78,Centro Noruega,37,2014,2014-09-08
2014,38,32677,0.42,2.14,0.39,14.107,32.775,Noruega,Verano,2.95,Centro Noruega,38,2014,2014-09-15
2014,39,32677,0.29,2.18,0.11,13.462,32.66,Noruega,Verano,2.58,Centro Noruega,39,2014,2014-09-22
2014,40,32677,0.37,2.84,0.08,12.801,32.644,Noruega,Otoño,3.29,Centro Noruega,40,2014,2014-09-29
2014,41,32677,0.48,2.79,0.32,12.268,32.671,Noruega,Otoño,3.59,Centro Noruega,41,2014,2014-10-06
2014,42,32677,0.46,4.0,1.39,11.708,32.643,Noruega,Otoño,5.85,Centro Noruega,42,2014,2014-10-13
2014,43,32677,NA,NA,NA,11.794,32.726,Noruega,Otoño,NA,Centro Noruega,43,2014,2014-10-20
2014,44,32677,NA,NA,NA,11.593,32.76,Noruega,Otoño,NA,Centro Noruega,44,2014,2014-10-27
2014,45,32677,0.49,3.15,0.03,10.938,32.865,Noruega,Otoño,3.67,Centro Noruega,45,2014,2014-11-03
2014,46,32677,0.74,2.76,0.16,10.488,32.983,Noruega,Otoño,3.66,Centro Noruega,46,2014,2014-11-10
2014,47,32677,2.43,2.39,0.38,10.153,33.092,Noruega,Otoño,5.2,Centro Noruega,47,2014,2014-11-17
2014,48,32677,2.73,2.76,0.3,10.045,33.196,Noruega,Otoño,5.79,Centro Noruega,48,2014,2014-11-24
2014,49,32677,2.99,11.03,0.38,9.894,33.203,Noruega,Otoño,14.4,Centro Noruega,49,2014,2014-12-01
2014,50,32677,1.46,5.72,0.03,9.317,33.131,Noruega,Otoño,7.21,Centro Noruega,50,2014,2014-12-08
2014,51,32677,0.48,3.43,0.07,8.607,33.236,Noruega,Otoño,3.98,Centro Noruega,51,2014,2014-12-15
2014,52,32677,0.63,4.26,0.01,7.707,33.266,Noruega,Otoño,4.9,Centro Noruega,52,2014,2014-12-22
2015,1,32677,0.56,3.12,0.15,7.634,33.597,Noruega,Invierno,3.83,Centro Noruega,1,2015,2014-12-29
2015,2,32677,0.69,2.24,0.36,7.609,33.987,Noruega,Invierno,3.29,Centro Noruega,2,2015,2015-01-05
2015,3,32677,0.17,0.29,0.02,7.194,34.072,Noruega,Invierno,0.48,Centro Noruega,3,2015,2015-01-12
2015,4,32677,0.19,0.29,0.01,6.714,34.136,Noruega,Invierno,0.49,Centro Noruega,4,2015,2015-01-19
2015,5,32677,0.14,0.19,0.28,6.787,34.174,Noruega,Invierno,0.6100000000000001,Centro Noruega,5,2015,2015-01-26
2015,6,32677,0.1,0.26,0.11,6.448,34.222,Noruega,Invierno,0.47,Centro Noruega,6,2015,2015-02-02
2015,7,32677,0.09,0.67,0.18,6.821,34.253,Noruega,Invierno,0.94,Centro Noruega,7,2015,2015-02-09
2015,8,32677,0.1,0.66,0.13,6.78,34.143,Noruega,Invierno,0.89,Centro Noruega,8,2015,2015-02-16
2015,9,32677,0.16,1.72,0.5,6.751,34.136,Noruega,Invierno,2.38,Centro Noruega,9,2015,2015-02-23
2015,10,32677,0.21,1.98,0.78,6.92,34.173,Noruega,Invierno,2.97,Centro Noruega,10,2015,2015-03-02
2015,11,32677,0.51,1.36,0.32,6.73,34.063,Noruega,Invierno,2.19,Centro Noruega,11,2015,2015-03-09
2015,12,32677,0.48,2.17,0.11,6.724,34.058,Noruega,Invierno,2.76,Centro Noruega,12,2015,2015-03-16
2015,13,32677,0.49,2.36,0.19,6.515,34.043,Noruega,Invierno,3.04,Centro Noruega,13,2015,2015-03-23
2015,14,32677,0.68,2.7,0.24,6.516,34.061,Noruega,Primavera,3.62,Centro Noruega,14,2015,2015-03-30
2015,15,32677,NA,NA,NA,6.488,33.984,Noruega,Primavera,NA,Centro Noruega,15,2015,2015-04-06
2015,16,32677,NA,NA,NA,6.573,33.921,Noruega,Primavera,NA,Centro Noruega,16,2015,2015-04-13
2015,17,32677,0.52,0.9,0.13,6.825,33.889,Noruega,Primavera,1.5499999999999998,Centro Noruega,17,2015,2015-04-20
2015,18,32677,0.28,0.37,0.18,7.172,33.933,Noruega,Primavera,0.8300000000000001,Centro Noruega,18,2015,2015-04-27
2015,19,32677,0.18,0.35,0.13,7.676,33.917,Noruega,Primavera,0.66,Centro Noruega,19,2015,2015-05-04
2015,20,32677,0.18,0.48,0.22,7.997,33.905,Noruega,Primavera,0.8799999999999999,Centro Noruega,20,2015,2015-05-11
2015,21,32677,0.48,0.18,0.55,8.524,33.782,Noruega,Primavera,1.21,Centro Noruega,21,2015,2015-05-18
2015,22,32677,0.1,1.05,1.3,9.081,33.599,Noruega,Primavera,2.45,Centro Noruega,22,2015,2015-05-25
2015,23,32677,NA,NA,NA,9.165,33.49,Noruega,Primavera,NA,Centro Noruega,23,2015,2015-06-01
2015,24,32677,NA,NA,NA,9.104,33.463,Noruega,Primavera,NA,Centro Noruega,24,2015,2015-06-08
2015,25,32677,NA,NA,NA,9.528,33.488,Noruega,Primavera,NA,Centro Noruega,25,2015,2015-06-15
2015,26,32677,NA,NA,NA,10.499,33.407,Noruega,Primavera,NA,Centro Noruega,26,2015,2015-06-22
2015,27,32677,NA,NA,NA,11.471,33.309,Noruega,Verano,NA,Centro Noruega,27,2015,2015-06-29
2015,28,32677,NA,NA,NA,11.565,32.83,Noruega,Verano,NA,Centro Noruega,28,2015,2015-07-06
2015,29,32677,NA,NA,NA,12.381,32.937,Noruega,Verano,NA,Centro Noruega,29,2015,2015-07-13
2015,30,32677,NA,NA,NA,13.178,33.052,Noruega,Verano,NA,Centro Noruega,30,2015,2015-07-20
2015,31,32677,NA,NA,NA,13.199,33.09,Noruega,Verano,NA,Centro Noruega,31,2015,2015-07-27
2015,32,32677,NA,NA,NA,13.435,33.028,Noruega,Verano,NA,Centro Noruega,32,2015,2015-08-03
2015,33,32677,NA,NA,NA,13.783,32.724,Noruega,Verano,NA,Centro Noruega,33,2015,2015-08-10
2015,34,32677,0.0,0.02,0.25,15.019,32.656,Noruega,Verano,0.27,Centro Noruega,34,2015,2015-08-17
2015,35,32677,0.0,0.13,0.42,15.105,32.522,Noruega,Verano,0.55,Centro Noruega,35,2015,2015-08-24
2015,36,32677,0.0,0.16,0.11,14.374,32.454,Noruega,Verano,0.27,Centro Noruega,36,2015,2015-08-31
2015,37,32677,0.01,0.19,0.48,13.962,32.506,Noruega,Verano,0.6799999999999999,Centro Noruega,37,2015,2015-09-07
2015,38,32677,0.0,0.31,0.59,13.969,32.437,Noruega,Verano,0.8999999999999999,Centro Noruega,38,2015,2015-09-14
2015,39,32677,NA,NA,NA,13.526,32.486,Noruega,Verano,NA,Centro Noruega,39,2015,2015-09-21
2015,40,32677,0.0,0.19,0.11,13.128,32.507,Noruega,Otoño,0.3,Centro Noruega,40,2015,2015-09-28
2015,41,32677,0.0,0.15,0.52,12.518,32.531,Noruega,Otoño,0.67,Centro Noruega,41,2015,2015-10-05
2015,42,32677,0.0,0.13,0.27,12.146,32.395,Noruega,Otoño,0.4,Centro Noruega,42,2015,2015-10-12
2015,43,32677,0.0,0.28,0.46,11.906,32.256,Noruega,Otoño,0.74,Centro Noruega,43,2015,2015-10-19
2015,44,32677,0.0,0.17,0.38,11.459,32.094,Noruega,Otoño,0.55,Centro Noruega,44,2015,2015-10-26
2015,45,32677,0.0,0.45,1.27,11.27,32.018,Noruega,Otoño,1.72,Centro Noruega,45,2015,2015-11-02
2015,46,32677,0.02,0.67,1.27,10.752,32.391,Noruega,Otoño,1.96,Centro Noruega,46,2015,2015-11-09
2015,47,32677,0.02,1.56,1.76,9.875,32.46,Noruega,Otoño,3.34,Centro Noruega,47,2015,2015-11-16
2015,48,32677,0.08,1.24,0.21,9.285,32.618,Noruega,Otoño,1.53,Centro Noruega,48,2015,2015-11-23
2015,49,32677,0.12,1.24,0.47,8.936,33.047,Noruega,Otoño,1.83,Centro Noruega,49,2015,2015-11-30
2015,50,32677,0.26,1.16,0.35,8.904,33.482,Noruega,Otoño,1.77,Centro Noruega,50,2015,2015-12-07
2015,51,32677,0.33,1.16,0.3,8.635,33.426,Noruega,Otoño,1.79,Centro Noruega,51,2015,2015-12-14
2015,52,32677,0.06,0.44,0.08,8.462,33.241,Noruega,Otoño,0.58,Centro Noruega,52,2015,2015-12-21
2016,1,32677,0.02,0.16,0.02,7.005,33.404,Noruega,Invierno,0.1999999999999999,Centro Noruega,1,2016,2016-01-04
2016,2,32677,0.12,0.13,0.06,5.993,33.413,Noruega,Invierno,0.31,Centro Noruega,2,2016,2016-01-11
2016,3,32677,0.01,0.14,0.01,5.729,33.485,Noruega,Invierno,0.16,Centro Noruega,3,2016,2016-01-18
2016,4,32677,0.06,0.15,0.09,6.69,33.853,Noruega,Invierno,0.3,Centro Noruega,4,2016,2016-01-25
2016,5,32677,0.01,0.27,0.02,6.679,34.01,Noruega,Invierno,0.3,Centro Noruega,5,2016,2016-02-01
2016,6,32677,0.02,0.29,0.3,6.43,34.042,Noruega,Invierno,0.61,Centro Noruega,6,2016,2016-02-08
2016,7,32677,0.02,0.29,0.35,6.197,34.093,Noruega,Invierno,0.6599999999999999,Centro Noruega,7,2016,2016-02-15
2016,8,32677,0.04,0.61,0.23,6.349,34.28,Noruega,Invierno,0.88,Centro Noruega,8,2016,2016-02-22
2016,9,32677,0.02,0.94,0.12,6.076,34.262,Noruega,Invierno,1.08,Centro Noruega,9,2016,2016-02-29
2016,10,32677,0.06,1.09,0.23,6.027,34.236,Noruega,Invierno,1.38,Centro Noruega,10,2016,2016-03-07
2016,11,32677,0.09,0.67,0.24,6.301,34.22,Noruega,Invierno,1.0,Centro Noruega,11,2016,2016-03-14
2016,12,32677,0.08,0.75,0.41,6.222,34.219,Noruega,Invierno,1.24,Centro Noruega,12,2016,2016-03-21
2016,13,32677,0.12,0.71,0.06,6.395,34.162,Noruega,Invierno,0.8899999999999999,Centro Noruega,13,2016,2016-03-28
2016,14,32677,0.16,1.32,0.18,6.632,34.187,Noruega,Primavera,1.66,Centro Noruega,14,2016,2016-04-04
2016,15,32677,0.19,1.15,0.08,6.726,34.209,Noruega,Primavera,1.42,Centro Noruega,15,2016,2016-04-11
2016,16,32677,0.11,0.78,0.12,6.731,34.264,Noruega,Primavera,1.01,Centro Noruega,16,2016,2016-04-18
2016,17,32677,0.0,0.32,0.02,6.941,34.316,Noruega,Primavera,0.34,Centro Noruega,17,2016,2016-04-25
2016,18,32677,0.02,0.36,0.02,7.346,34.11,Noruega,Primavera,0.4,Centro Noruega,18,2016,2016-05-02
2016,19,32677,0.05,0.25,0.01,7.811,34.066,Noruega,Primavera,0.31,Centro Noruega,19,2016,2016-05-09
2016,20,32677,0.08,0.29,0.11,7.987,34.015,Noruega,Primavera,0.48,Centro Noruega,20,2016,2016-05-16
2016,21,32677,0.02,0.25,0.09,9.046,33.948,Noruega,Primavera,0.36,Centro Noruega,21,2016,2016-05-23
2016,22,32677,0.03,0.42,0.16,9.715,33.447,Noruega,Primavera,0.61,Centro Noruega,22,2016,2016-05-30
2016,23,32677,0.03,0.31,0.11,9.996,32.974,Noruega,Primavera,0.4499999999999999,Centro Noruega,23,2016,2016-06-06
2016,24,32677,0.05,0.89,1.45,10.061,32.713,Noruega,Primavera,2.39,Centro Noruega,24,2016,2016-06-13
2016,25,32677,0.14,1.65,0.7,10.349,32.757,Noruega,Primavera,2.49,Centro Noruega,25,2016,2016-06-20
2016,26,32677,0.21,2.47,0.29,11.342,33.104,Noruega,Primavera,2.97,Centro Noruega,26,2016,2016-06-27
2016,27,32677,0.41,2.07,0.12,12.066,33.51,Noruega,Verano,2.6,Centro Noruega,27,2016,2016-07-04
2016,28,32677,0.38,1.25,1.99,13.136,33.626,Noruega,Verano,3.62,Centro Noruega,28,2016,2016-07-11
2016,29,32677,0.3,1.64,1.46,14.152,33.603,Noruega,Verano,3.4,Centro Noruega,29,2016,2016-07-18
2016,30,32677,0.33,1.62,1.02,14.992,33.473,Noruega,Verano,2.97,Centro Noruega,30,2016,2016-07-25
2016,31,32677,0.43,3.32,0.21,15.184,33.077,Noruega,Verano,3.96,Centro Noruega,31,2016,2016-08-01
2016,32,32677,1.33,2.92,0.07,14.29,32.484,Noruega,Verano,4.32,Centro Noruega,32,2016,2016-08-08
2016,33,32677,0.12,0.16,0.24,14.586,32.255,Noruega,Verano,0.52,Centro Noruega,33,2016,2016-08-15
2016,34,32677,0.28,3.14,4.47,14.85,32.148,Noruega,Verano,7.89,Centro Noruega,34,2016,2016-08-22
2016,35,32677,0.16,3.45,1.47,14.134,32.107,Noruega,Verano,5.08,Centro Noruega,35,2016,2016-08-29
2016,36,32677,3.52,5.01,0.26,13.831,32.0,Noruega,Verano,8.79,Centro Noruega,36,2016,2016-09-05
2016,37,32677,0.14,0.21,0.1,13.894,32.103,Noruega,Verano,0.4499999999999999,Centro Noruega,37,2016,2016-09-12
2016,38,32677,0.11,0.21,0.29,14.47,32.394,Noruega,Verano,0.61,Centro Noruega,38,2016,2016-09-19
2016,39,32677,0.2,1.18,0.01,14.496,32.608,Noruega,Verano,1.39,Centro Noruega,39,2016,2016-09-26
2016,40,32677,0.2,1.41,0.29,13.7,32.639,Noruega,Otoño,1.9,Centro Noruega,40,2016,2016-10-03
2016,41,32677,0.09,0.66,0.13,12.933,32.422,Noruega,Otoño,0.88,Centro Noruega,41,2016,2016-10-10
2016,42,32677,0.1,0.79,0.08,12.399,32.437,Noruega,Otoño,0.97,Centro Noruega,42,2016,2016-10-17
2016,43,32677,0.26,5.83,4.89,12.035,32.283,Noruega,Otoño,10.98,Centro Noruega,43,2016,2016-10-24
2016,44,32677,0.1,3.37,0.85,11.506,32.256,Noruega,Otoño,4.32,Centro Noruega,44,2016,2016-10-31
2016,45,32677,0.26,3.32,0.15,9.906,32.403,Noruega,Otoño,3.73,Centro Noruega,45,2016,2016-11-07
2016,46,32677,0.29,1.9,0.1,9.662,32.786,Noruega,Otoño,2.29,Centro Noruega,46,2016,2016-11-14
2016,47,32677,0.27,0.58,0.35,9.098,32.852,Noruega,Otoño,1.2,Centro Noruega,47,2016,2016-11-21
2016,48,32677,0.22,0.43,0.5,8.33,32.943,Noruega,Otoño,1.15,Centro Noruega,48,2016,2016-11-28
2016,49,32677,0.41,2.19,0.12,7.946,33.019,Noruega,Otoño,2.72,Centro Noruega,49,2016,2016-12-05
2016,50,32677,0.04,0.65,0.22,7.654,33.32,Noruega,Otoño,0.91,Centro Noruega,50,2016,2016-12-12
2016,51,32677,0.07,1.26,0.01,7.989,33.729,Noruega,Otoño,1.34,Centro Noruega,51,2016,2016-12-19
2016,52,32677,0.07,1.48,0.12,7.755,33.596,Noruega,Otoño,1.67,Centro Noruega,52,2016,2016-12-26
2017,1,32677,0.37,1.3,0.12,7.354,33.696,Noruega,Invierno,1.79,Centro Noruega,1,2017,2017-01-02
2017,2,32677,0.74,1.96,0.31,7.363,33.951,Noruega,Invierno,3.01,Centro Noruega,2,2017,2017-01-09
2017,3,32677,0.45,1.08,0.09,7.103,34.013,Noruega,Invierno,1.62,Centro Noruega,3,2017,2017-01-16
2017,4,32677,0.25,0.55,0.1,7.192,34.05,Noruega,Invierno,0.9,Centro Noruega,4,2017,2017-01-23
2017,5,32677,0.21,0.44,0.18,6.977,34.088,Noruega,Invierno,0.8300000000000001,Centro Noruega,5,2017,2017-01-30
2017,6,32677,0.18,0.71,0.28,6.489,34.174,Noruega,Invierno,1.17,Centro Noruega,6,2017,2017-02-06
2017,7,32677,0.18,0.69,0.06,6.599,34.234,Noruega,Invierno,0.93,Centro Noruega,7,2017,2017-02-13
2017,8,32677,0.2,1.17,0.3,6.334,34.292,Noruega,Invierno,1.67,Centro Noruega,8,2017,2017-02-20
2017,9,32677,0.38,1.31,0.31,6.006,34.292,Noruega,Invierno,2.0,Centro Noruega,9,2017,2017-02-27
2017,10,32677,0.42,1.59,0.4,5.675,34.282,Noruega,Invierno,2.41,Centro Noruega,10,2017,2017-03-06
2017,11,32677,0.47,1.78,0.75,6.11,34.275,Noruega,Invierno,3.0,Centro Noruega,11,2017,2017-03-13
2017,12,32677,NA,NA,NA,6.151,34.31,Noruega,Invierno,NA,Centro Noruega,12,2017,2017-03-20
2017,13,32677,NA,NA,NA,6.589,34.477,Noruega,Invierno,NA,Centro Noruega,13,2017,2017-03-27
2017,14,32677,NA,NA,NA,6.718,34.434,Noruega,Primavera,NA,Centro Noruega,14,2017,2017-04-03
2017,15,32677,NA,NA,NA,6.827,34.452,Noruega,Primavera,NA,Centro Noruega,15,2017,2017-04-10
2017,16,32677,NA,NA,NA,6.874,34.404,Noruega,Primavera,NA,Centro Noruega,16,2017,2017-04-17
2017,17,32677,NA,NA,NA,6.988,34.434,Noruega,Primavera,NA,Centro Noruega,17,2017,2017-04-24
2017,18,32677,NA,NA,NA,7.526,34.375,Noruega,Primavera,NA,Centro Noruega,18,2017,2017-05-01
2017,19,32677,NA,NA,NA,7.464,34.197,Noruega,Primavera,NA,Centro Noruega,19,2017,2017-05-08
2017,20,32677,NA,NA,NA,8.453,34.128,Noruega,Primavera,NA,Centro Noruega,20,2017,2017-05-15
2017,21,32677,NA,NA,NA,9.308,33.982,Noruega,Primavera,NA,Centro Noruega,21,2017,2017-05-22
2017,22,32677,NA,NA,NA,9.26,33.968,Noruega,Primavera,NA,Centro Noruega,22,2017,2017-05-29
2017,23,32677,NA,NA,NA,10.381,33.939,Noruega,Primavera,NA,Centro Noruega,23,2017,2017-06-05
2017,24,32677,NA,NA,NA,11.723,33.799,Noruega,Primavera,NA,Centro Noruega,24,2017,2017-06-12
2017,25,32677,NA,NA,NA,11.536,33.748,Noruega,Primavera,NA,Centro Noruega,25,2017,2017-06-19
2017,26,32677,NA,NA,NA,11.779,33.747,Noruega,Primavera,NA,Centro Noruega,26,2017,2017-06-26
2017,27,32677,NA,NA,NA,12.602,33.688,Noruega,Verano,NA,Centro Noruega,27,2017,2017-07-03
2017,28,32677,NA,NA,NA,13.266,33.596,Noruega,Verano,NA,Centro Noruega,28,2017,2017-07-10
2017,29,32677,NA,NA,NA,13.647,33.552,Noruega,Verano,NA,Centro Noruega,29,2017,2017-07-17
2017,30,32677,NA,NA,NA,15.118,33.38,Noruega,Verano,NA,Centro Noruega,30,2017,2017-07-24
2017,31,32677,NA,NA,NA,15.52,33.285,Noruega,Verano,NA,Centro Noruega,31,2017,2017-07-31
2017,32,32677,NA,NA,NA,15.118,33.098,Noruega,Verano,NA,Centro Noruega,32,2017,2017-08-07
2017,33,32677,0.0,0.0,0.0,14.785,32.658,Noruega,Verano,0.0,Centro Noruega,33,2017,2017-08-14
2017,34,32677,0.0,0.06,0.08,14.776,32.573,Noruega,Verano,0.14,Centro Noruega,34,2017,2017-08-21
2017,35,32677,0.0,0.19,0.14,14.457,32.479,Noruega,Verano,0.33,Centro Noruega,35,2017,2017-08-28
2017,36,32677,0.0,0.32,0.32,14.444,32.407,Noruega,Verano,0.64,Centro Noruega,36,2017,2017-09-04
2017,37,32677,0.0,0.32,0.01,14.507,32.264,Noruega,Verano,0.33,Centro Noruega,37,2017,2017-09-11
2017,38,32677,0.01,0.05,0.21,14.144,32.139,Noruega,Verano,0.27,Centro Noruega,38,2017,2017-09-18
2017,39,32677,0.01,0.16,0.26,13.983,31.806,Noruega,Verano,0.43,Centro Noruega,39,2017,2017-09-25
2017,40,32677,0.01,0.25,0.35,13.595,32.025,Noruega,Otoño,0.61,Centro Noruega,40,2017,2017-10-02
2017,41,32677,0.01,0.11,0.05,13.09,32.158,Noruega,Otoño,0.1699999999999999,Centro Noruega,41,2017,2017-10-09
2017,42,32677,0.0,0.12,0.01,12.402,32.523,Noruega,Otoño,0.13,Centro Noruega,42,2017,2017-10-16
2017,43,32677,0.0,0.05,0.06,11.505,32.488,Noruega,Otoño,0.11,Centro Noruega,43,2017,2017-10-23
2017,44,32677,0.0,0.06,0.04,10.613,32.745,Noruega,Otoño,0.1,Centro Noruega,44,2017,2017-10-30
2017,45,32677,0.01,0.06,0.06,10.277,32.925,Noruega,Otoño,0.13,Centro Noruega,45,2017,2017-11-06
2017,46,32677,0.0,0.03,0.04,9.638,33.092,Noruega,Otoño,0.07,Centro Noruega,46,2017,2017-11-13
2017,47,32677,0.01,0.09,0.03,9.23,33.095,Noruega,Otoño,0.13,Centro Noruega,47,2017,2017-11-20
2017,48,32677,0.01,0.06,0.05,8.805,33.188,Noruega,Otoño,0.12,Centro Noruega,48,2017,2017-11-27
2017,49,32677,0.01,0.24,0.02,8.257,33.26,Noruega,Otoño,0.27,Centro Noruega,49,2017,2017-12-04
2017,50,32677,0.02,0.1,0.02,7.537,33.165,Noruega,Otoño,0.14,Centro Noruega,50,2017,2017-12-11
2017,51,32677,0.0,0.11,0.01,7.227,33.255,Noruega,Otoño,0.12,Centro Noruega,51,2017,2017-12-18
2017,52,32677,0.01,0.07,0.01,6.825,33.413,Noruega,Otoño,0.09,Centro Noruega,52,2017,2017-12-25
2018,1,32677,0.02,0.07,0.02,6.386,33.394,Noruega,Invierno,0.11,Centro Noruega,1,2018,2018-01-01
2018,2,32677,0.01,0.08,0.0,6.103,33.477,Noruega,Invierno,0.09,Centro Noruega,2,2018,2018-01-08
2018,3,32677,0.02,0.04,0.01,6.297,33.753,Noruega,Invierno,0.0699999999999999,Centro Noruega,3,2018,2018-01-15
2018,4,32677,0.0,0.05,0.0,6.256,33.821,Noruega,Invierno,0.05,Centro Noruega,4,2018,2018-01-22
2018,5,32677,0.04,0.03,0.01,6.104,33.899,Noruega,Invierno,0.08,Centro Noruega,5,2018,2018-01-29
2018,6,32677,0.01,0.02,0.02,6.067,33.957,Noruega,Invierno,0.05,Centro Noruega,6,2018,2018-02-05
2018,7,32677,0.02,0.05,0.02,6.072,33.926,Noruega,Invierno,0.09,Centro Noruega,7,2018,2018-02-12
2018,8,32677,0.01,0.04,0.01,5.938,33.857,Noruega,Invierno,0.06,Centro Noruega,8,2018,2018-02-19
2018,9,32677,0.0,0.03,0.02,5.592,33.889,Noruega,Invierno,0.05,Centro Noruega,9,2018,2018-02-26
2018,10,32677,0.0,0.04,0.03,5.333,33.878,Noruega,Invierno,0.07,Centro Noruega,10,2018,2018-03-05
2018,11,32677,0.02,0.03,0.01,5.322,33.881,Noruega,Invierno,0.06,Centro Noruega,11,2018,2018-03-12
2018,12,32677,0.03,0.03,0.01,5.128,33.747,Noruega,Invierno,0.0699999999999999,Centro Noruega,12,2018,2018-03-19
2018,13,32677,0.01,0.07,0.02,5.118,33.657,Noruega,Invierno,0.1,Centro Noruega,13,2018,2018-03-26
2018,14,32677,0.02,0.12,0.09,5.035,33.454,Noruega,Primavera,0.2299999999999999,Centro Noruega,14,2018,2018-04-02
2018,15,32677,0.03,0.09,0.01,5.34,33.255,Noruega,Primavera,0.13,Centro Noruega,15,2018,2018-04-09
