anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,archivo_origen,localidad_id,zona,semana_homologada,anio_homologado,fecha_t,parasitos_totales_t1,anio_objetivo,semana_objetivo,fecha_t1,es_semana_siguiente,fecha_lag1,parasitos_totales_lag1,hembras_ovigeras_lag1,adultos_moviles_lag1,juveniles_lag1,temperatura_lag1,salinidad_lag1,fecha_lag2,parasitos_totales_lag2,hembras_ovigeras_lag2,adultos_moviles_lag2,juveniles_lag2,temperatura_lag2,salinidad_lag2,fecha_lag3,parasitos_totales_lag3,hembras_ovigeras_lag3,adultos_moviles_lag3,juveniles_lag3,temperatura_lag3,salinidad_lag3,fecha_lag4,parasitos_totales_lag4,hembras_ovigeras_lag4,adultos_moviles_lag4,juveniles_lag4,temperatura_lag4,salinidad_lag4,parasitos_totales_media_4,hembras_ovigeras_media_4,adultos_moviles_media_4,juveniles_media_4,temperatura_media_4,salinidad_media_4,parasitos_totales_max_4,hembras_ovigeras_max_4,adultos_moviles_max_4,juveniles_max_4,delta_parasitos_1,delta_hembras_1,delta_adultos_1,delta_juveniles_1,delta_temperatura_1,delta_salinidad_1,semana_sin,semana_cos
2018,1,120128,0.47,0.5,0.35,9.007,33.381,Chile,Verano,1.3199999999999998,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,27,2018,2018-01-01,1.67,2018.0,2.0,2018-01-08,True,2017-12-25,1.38,0.6,0.35,0.43,8.359,33.382,2017-12-18,0.93,0.28,0.3,0.35,8.177,33.374,2017-12-11,0.53,0.3,0.2,0.03,7.975,33.362,2017-12-04,0.13,0.03,0.1,0.0,7.866,33.353,1.04,0.4125,0.33749999999999997,0.29,8.3795,33.37475,1.38,0.6,0.5,0.43,-0.06000000000000005,-0.13,0.15000000000000002,-0.08000000000000002,0.6479999999999997,-0.0009999999999976694,-0.12053668025532283,-0.992708874098054
2018,2,120128,0.6,0.5,0.57,9.297,33.366,Chile,Verano,1.67,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,28,2018,2018-01-08,2.08,2018.0,3.0,2018-01-15,True,2018-01-01,1.3199999999999998,0.47,0.5,0.35,9.007,33.381,2017-12-25,1.38,0.6,0.35,0.43,8.359,33.382,2017-12-18,0.93,0.28,0.3,0.35,8.177,33.374,2017-12-11,0.53,0.3,0.2,0.03,7.975,33.362,1.3249999999999997,0.4875,0.41250000000000003,0.42499999999999993,8.71,33.37575,1.67,0.6,0.5,0.57,0.3500000000000001,0.13,0.0,0.21999999999999997,0.2900000000000009,-0.015000000000000568,-0.23931566428755743,-0.9709418174260521
2018,3,120128,1.0,1.0,0.08,9.353,33.37,Chile,Verano,2.08,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,29,2018,2018-01-15,2.2700000000000005,2018.0,4.0,2018-01-22,True,2018-01-08,1.67,0.6,0.5,0.57,9.297,33.366,2018-01-01,1.3199999999999998,0.47,0.5,0.35,9.007,33.381,2017-12-25,1.38,0.6,0.35,0.43,8.359,33.382,2017-12-18,0.93,0.28,0.3,0.35,8.177,33.374,1.6125,0.6675000000000001,0.5875,0.3575,9.004,33.37475,2.08,1.0,1.0,0.57,0.41000000000000014,0.4,0.5,-0.48999999999999994,0.05599999999999916,0.003999999999997783,-0.3546048870425356,-0.9350162426854148
2018,4,120128,1.05,1.02,0.2,9.567,33.358,Chile,Verano,2.2700000000000005,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,30,2018,2018-01-22,2.6,2018.0,5.0,2018-01-29,True,2018-01-15,2.08,1.0,1.0,0.08,9.353,33.37,2018-01-08,1.67,0.6,0.5,0.57,9.297,33.366,2018-01-01,1.3199999999999998,0.47,0.5,0.35,9.007,33.381,2017-12-25,1.38,0.6,0.35,0.43,8.359,33.382,1.835,0.78,0.755,0.3,9.306000000000001,33.36875,2.2700000000000005,1.05,1.02,0.57,0.1900000000000004,0.050000000000000044,0.020000000000000018,0.12000000000000001,0.2140000000000004,-0.012000000000000455,-0.46472317204376806,-0.8854560256532101
2018,5,120128,1.13,1.15,0.32,9.751,33.353,Chile,Verano,2.6,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,31,2018,2018-01-29,3.21,2018.0,6.0,2018-02-05,True,2018-01-22,2.2700000000000005,1.05,1.02,0.2,9.567,33.358,2018-01-15,2.08,1.0,1.0,0.08,9.353,33.37,2018-01-08,1.67,0.6,0.5,0.57,9.297,33.366,2018-01-01,1.3199999999999998,0.47,0.5,0.35,9.007,33.381,2.1550000000000002,0.945,0.9175,0.2925,9.492,33.36175,2.6,1.13,1.15,0.57,0.3299999999999996,0.07999999999999985,0.1299999999999999,0.12,0.18399999999999928,-0.0049999999999954525,-0.5680647467311556,-0.8229838658936566
2018,6,120128,1.58,0.73,0.9,9.829,33.359,Chile,Verano,3.21,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,32,2018,2018-02-05,1.76,2018.0,7.0,2018-02-12,True,2018-01-29,2.6,1.13,1.15,0.32,9.751,33.353,2018-01-22,2.2700000000000005,1.05,1.02,0.2,9.567,33.358,2018-01-15,2.08,1.0,1.0,0.08,9.353,33.37,2018-01-08,1.67,0.6,0.5,0.57,9.297,33.366,2.5400000000000005,1.19,0.975,0.375,9.625,33.36,3.21,1.58,1.15,0.9,0.6099999999999999,0.4500000000000002,-0.41999999999999993,0.5800000000000001,0.07800000000000118,0.006000000000000227,-0.663122658240795,-0.7485107481711013
2018,7,120128,0.8,0.53,0.43,9.83,33.351,Chile,Verano,1.76,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,33,2018,2018-02-12,2.6,2018.0,8.0,2018-02-19,True,2018-02-05,3.21,1.58,0.73,0.9,9.829,33.359,2018-01-29,2.6,1.13,1.15,0.32,9.751,33.353,2018-01-22,2.2700000000000005,1.05,1.02,0.2,9.567,33.358,2018-01-15,2.08,1.0,1.0,0.08,9.353,33.37,2.46,1.14,0.8575,0.4625,9.74425,33.355250000000005,3.21,1.58,1.15,0.9,-1.45,-0.78,-0.19999999999999996,-0.47000000000000003,0.0009999999999994458,-0.008000000000002672,-0.7485107481711011,-0.6631226582407952
2018,8,120128,0.9,0.9,0.8,10.022,33.333,Chile,Verano,2.6,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,34,2018,2018-02-19,1.5,2018.0,9.0,2018-02-26,True,2018-02-12,1.76,0.8,0.53,0.43,9.83,33.351,2018-02-05,3.21,1.58,0.73,0.9,9.829,33.359,2018-01-29,2.6,1.13,1.15,0.32,9.751,33.353,2018-01-22,2.2700000000000005,1.05,1.02,0.2,9.567,33.358,2.5425,1.1025,0.8275,0.6124999999999999,9.858,33.349000000000004,3.21,1.58,1.15,0.9,0.8400000000000001,0.09999999999999998,0.37,0.37000000000000005,0.19200000000000017,-0.018000000000000682,-0.8229838658936564,-0.5680647467311559
2018,44,120128,0.0,0.0,0.0,6.47,33.24,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,18,2019,2018-10-29,0.0,2018.0,45.0,2018-11-05,True,2018-10-22,,,,,6.575,33.242,2018-10-15,,,,,6.028,33.222,2018-10-08,,,,,5.56,33.229,2018-10-01,,,,,5.367,33.223,,,,,6.15825,33.23325,,,,,,,,,-0.10500000000000043,-0.001999999999995339,0.8229838658936565,-0.5680647467311557
2018,45,120128,0.0,0.0,0.0,6.6,33.254,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,19,2019,2018-11-05,0.0,2018.0,46.0,2018-11-12,True,2018-10-29,0.0,0.0,0.0,0.0,6.47,33.24,2018-10-22,,,,,6.575,33.242,2018-10-15,,,,,6.028,33.222,2018-10-08,,,,,5.56,33.229,0.0,0.0,0.0,0.0,6.41825,33.2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299999999999999,0.013999999999995794,0.7485107481711013,-0.663122658240795
2018,46,120128,0.0,0.0,0.0,6.872,33.256,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,20,2019,2018-11-12,0.0,2018.0,47.0,2018-11-19,True,2018-11-05,0.0,0.0,0.0,0.0,6.6,33.254,2018-10-29,0.0,0.0,0.0,0.0,6.47,33.24,2018-10-22,,,,,6.575,33.242,2018-10-15,,,,,6.028,33.222,0.0,0.0,0.0,0.0,6.62925,33.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27200000000000024,0.0020000000000024443,0.6631226582407952,-0.7485107481711012
2018,47,120128,0.0,0.0,0.0,7.184,33.272,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,21,2019,2018-11-19,0.0,2018.0,48.0,2018-11-26,True,2018-11-12,0.0,0.0,0.0,0.0,6.872,33.256,2018-11-05,0.0,0.0,0.0,0.0,6.6,33.254,2018-10-29,0.0,0.0,0.0,0.0,6.47,33.24,2018-10-22,,,,,6.575,33.242,0.0,0.0,0.0,0.0,6.781499999999999,33.2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120000000000003,0.015999999999998238,0.5680647467311558,-0.8229838658936564
2018,48,120128,0.0,0.0,0.0,7.623,33.288,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,22,2019,2018-11-26,0.0,2018.0,49.0,2018-12-03,True,2018-11-19,0.0,0.0,0.0,0.0,7.184,33.272,2018-11-12,0.0,0.0,0.0,0.0,6.872,33.256,2018-11-05,0.0,0.0,0.0,0.0,6.6,33.254,2018-10-29,0.0,0.0,0.0,0.0,6.47,33.24,0.0,0.0,0.0,0.0,7.069750000000001,33.2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43900000000000006,0.015999999999998238,0.46472317204376906,-0.8854560256532096
2018,49,120128,0.0,0.0,0.0,7.864,33.279,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,23,2019,2018-12-03,0.0,2018.0,50.0,2018-12-10,True,2018-11-26,0.0,0.0,0.0,0.0,7.623,33.288,2018-11-19,0.0,0.0,0.0,0.0,7.184,33.272,2018-11-12,0.0,0.0,0.0,0.0,6.872,33.256,2018-11-05,0.0,0.0,0.0,0.0,6.6,33.254,0.0,0.0,0.0,0.0,7.38575,33.27375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24099999999999966,-0.008999999999993236,0.35460488704253584,-0.9350162426854147
2018,50,120128,0.0,0.0,0.0,8.1,33.298,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,24,2019,2018-12-10,0.0,2018.0,51.0,2018-12-17,True,2018-12-03,0.0,0.0,0.0,0.0,7.864,33.279,2018-11-26,0.0,0.0,0.0,0.0,7.623,33.288,2018-11-19,0.0,0.0,0.0,0.0,7.184,33.272,2018-11-12,0.0,0.0,0.0,0.0,6.872,33.256,0.0,0.0,0.0,0.0,7.69275,33.28425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23599999999999977,0.01899999999999835,0.23931566428755768,-0.970941817426052
2018,51,120128,0.0,0.0,0.0,8.379,33.334,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,25,2019,2018-12-17,0.0,2018.0,52.0,2018-12-24,True,2018-12-10,0.0,0.0,0.0,0.0,8.1,33.298,2018-12-03,0.0,0.0,0.0,0.0,7.864,33.279,2018-11-26,0.0,0.0,0.0,0.0,7.623,33.288,2018-11-19,0.0,0.0,0.0,0.0,7.184,33.272,0.0,0.0,0.0,0.0,7.9915,33.29975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789999999999999,0.036000000000001364,0.12053668025532308,-0.992708874098054
2018,52,120128,0.0,0.0,0.0,8.636,33.328,Chile,Primavera,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,26,2019,2018-12-24,0.0,2019.0,1.0,2018-12-31,True,2018-12-17,0.0,0.0,0.0,0.0,8.379,33.334,2018-12-10,0.0,0.0,0.0,0.0,8.1,33.298,2018-12-03,0.0,0.0,0.0,0.0,7.864,33.279,2018-11-26,0.0,0.0,0.0,0.0,7.623,33.288,0.0,0.0,0.0,0.0,8.24475,33.30975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569999999999997,-0.006000000000000227,-3.216245299353273e-16,-1.0
2019,1,120128,0.0,0.0,0.0,8.772,33.302,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,27,2019,2018-12-31,0.0,2019.0,2.0,2019-01-07,True,2018-12-24,0.0,0.0,0.0,0.0,8.636,33.328,2018-12-17,0.0,0.0,0.0,0.0,8.379,33.334,2018-12-10,0.0,0.0,0.0,0.0,8.1,33.298,2018-12-03,0.0,0.0,0.0,0.0,7.864,33.279,0.0,0.0,0.0,0.0,8.47175,33.3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136000000000001,-0.026000000000003354,-0.12053668025532283,-0.992708874098054
2019,2,120128,0.0,0.0,0.0,9.061,33.289,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,28,2019,2019-01-07,0.0,2019.0,3.0,2019-01-14,True,2018-12-31,0.0,0.0,0.0,0.0,8.772,33.302,2018-12-24,0.0,0.0,0.0,0.0,8.636,33.328,2018-12-17,0.0,0.0,0.0,0.0,8.379,33.334,2018-12-10,0.0,0.0,0.0,0.0,8.1,33.298,0.0,0.0,0.0,0.0,8.712,33.313250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889999999999997,-0.012999999999998124,-0.23931566428755743,-0.9709418174260521
2019,3,120128,0.0,0.0,0.0,9.103,33.249,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,29,2019,2019-01-14,0.0,2019.0,4.0,2019-01-21,True,2019-01-07,0.0,0.0,0.0,0.0,9.061,33.289,2018-12-31,0.0,0.0,0.0,0.0,8.772,33.302,2018-12-24,0.0,0.0,0.0,0.0,8.636,33.328,2018-12-17,0.0,0.0,0.0,0.0,8.379,33.334,0.0,0.0,0.0,0.0,8.893,33.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999999999815,-0.03999999999999915,-0.3546048870425356,-0.9350162426854148
2019,4,120128,0.0,0.0,0.0,9.26,33.19,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,30,2019,2019-01-21,0.0,2019.0,5.0,2019-01-28,True,2019-01-14,0.0,0.0,0.0,0.0,9.103,33.249,2019-01-07,0.0,0.0,0.0,0.0,9.061,33.289,2018-12-31,0.0,0.0,0.0,0.0,8.772,33.302,2018-12-24,0.0,0.0,0.0,0.0,8.636,33.328,0.0,0.0,0.0,0.0,9.049,33.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15700000000000003,-0.059000000000004604,-0.46472317204376806,-0.8854560256532101
2019,5,120128,0.0,0.0,0.0,9.494,33.092,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,31,2019,2019-01-28,0.0,2019.0,6.0,2019-02-04,True,2019-01-21,0.0,0.0,0.0,0.0,9.26,33.19,2019-01-14,0.0,0.0,0.0,0.0,9.103,33.249,2019-01-07,0.0,0.0,0.0,0.0,9.061,33.289,2018-12-31,0.0,0.0,0.0,0.0,8.772,33.302,0.0,0.0,0.0,0.0,9.2295,33.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23399999999999999,-0.09799999999999898,-0.5680647467311556,-0.8229838658936566
2019,6,120128,0.0,0.0,0.0,10.266,33.054,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,32,2019,2019-02-04,0.0,2019.0,7.0,2019-02-11,True,2019-01-28,0.0,0.0,0.0,0.0,9.494,33.092,2019-01-21,0.0,0.0,0.0,0.0,9.26,33.19,2019-01-14,0.0,0.0,0.0,0.0,9.103,33.249,2019-01-07,0.0,0.0,0.0,0.0,9.061,33.289,0.0,0.0,0.0,0.0,9.53075,33.14625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720000000000002,-0.0379999999999967,-0.663122658240795,-0.7485107481711013
2019,7,120128,0.0,0.0,0.0,9.675,33.023,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,33,2019,2019-02-11,0.0,2019.0,8.0,2019-02-18,True,2019-02-04,0.0,0.0,0.0,0.0,10.266,33.054,2019-01-28,0.0,0.0,0.0,0.0,9.494,33.092,2019-01-21,0.0,0.0,0.0,0.0,9.26,33.19,2019-01-14,0.0,0.0,0.0,0.0,9.103,33.249,0.0,0.0,0.0,0.0,9.67375,33.089749999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5909999999999993,-0.030999999999998806,-0.7485107481711011,-0.6631226582407952
2019,8,120128,0.0,0.0,0.0,9.544,32.983,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,34,2019,2019-02-18,0.0,2019.0,9.0,2019-02-25,True,2019-02-11,0.0,0.0,0.0,0.0,9.675,33.023,2019-02-04,0.0,0.0,0.0,0.0,10.266,33.054,2019-01-28,0.0,0.0,0.0,0.0,9.494,33.092,2019-01-21,0.0,0.0,0.0,0.0,9.26,33.19,0.0,0.0,0.0,0.0,9.74475,33.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13100000000000023,-0.04000000000000625,-0.8229838658936564,-0.5680647467311559
2019,9,120128,0.0,0.0,0.0,9.454,32.974,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,35,2019,2019-02-25,0.03,2019.0,10.0,2019-03-04,True,2019-02-18,0.0,0.0,0.0,0.0,9.544,32.983,2019-02-11,0.0,0.0,0.0,0.0,9.675,33.023,2019-02-04,0.0,0.0,0.0,0.0,10.266,33.054,2019-01-28,0.0,0.0,0.0,0.0,9.494,33.092,0.0,0.0,0.0,0.0,9.73475,33.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08999999999999986,-0.009000000000000341,-0.8854560256532096,-0.4647231720437691
2019,10,120128,0.0,0.03,0.0,9.292,32.963,Chile,Verano,0.03,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,36,2019,2019-03-04,0.0,2019.0,11.0,2019-03-11,True,2019-02-25,0.0,0.0,0.0,0.0,9.454,32.974,2019-02-18,0.0,0.0,0.0,0.0,9.544,32.983,2019-02-11,0.0,0.0,0.0,0.0,9.675,33.023,2019-02-04,0.0,0.0,0.0,0.0,10.266,33.054,0.0075,0.0,0.0075,0.0,9.49125,32.985749999999996,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,-0.1620000000000008,-0.01099999999999568,-0.9350162426854147,-0.3546048870425359
2019,11,120128,0.0,0.0,0.0,9.314,32.898,Chile,Verano,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,37,2019,2019-03-11,0.05,2019.0,12.0,2019-03-18,True,2019-03-04,0.03,0.0,0.03,0.0,9.292,32.963,2019-02-25,0.0,0.0,0.0,0.0,9.454,32.974,2019-02-18,0.0,0.0,0.0,0.0,9.544,32.983,2019-02-11,0.0,0.0,0.0,0.0,9.675,33.023,0.0075,0.0,0.0075,0.0,9.401,32.9545,0.03,0.0,0.03,0.0,-0.03,0.0,-0.03,0.0,0.02200000000000024,-0.06499999999999773,-0.970941817426052,-0.23931566428755774
2019,12,120128,0.0,0.05,0.0,9.226,32.895,Chile,Verano,0.05,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,38,2019,2019-03-18,0.03,2019.0,13.0,2019-03-25,True,2019-03-11,0.0,0.0,0.0,0.0,9.314,32.898,2019-03-04,0.03,0.0,0.03,0.0,9.292,32.963,2019-02-25,0.0,0.0,0.0,0.0,9.454,32.974,2019-02-18,0.0,0.0,0.0,0.0,9.544,32.983,0.02,0.0,0.02,0.0,9.3215,32.9325,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,-0.08799999999999919,-0.0030000000000001137,-0.992708874098054,-0.12053668025532357
2019,13,120128,0.0,0.03,0.0,9.143,32.875,Chile,Verano,0.03,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,39,2019,2019-03-25,0.0,2019.0,14.0,2019-04-01,True,2019-03-18,0.05,0.0,0.05,0.0,9.226,32.895,2019-03-11,0.0,0.0,0.0,0.0,9.314,32.898,2019-03-04,0.03,0.0,0.03,0.0,9.292,32.963,2019-02-25,0.0,0.0,0.0,0.0,9.454,32.974,0.0275,0.0,0.0275,0.0,9.24375,32.90775,0.05,0.0,0.05,0.0,-0.020000000000000004,0.0,-0.020000000000000004,0.0,-0.08300000000000018,-0.020000000000003126,-1.0,-1.8369701987210297e-16
2019,14,120128,0.0,0.0,0.0,8.958,32.795,Chile,Otoño,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,40,2019,2019-04-01,0.1,2019.0,15.0,2019-04-08,True,2019-03-25,0.03,0.0,0.03,0.0,9.143,32.875,2019-03-18,0.05,0.0,0.05,0.0,9.226,32.895,2019-03-11,0.0,0.0,0.0,0.0,9.314,32.898,2019-03-04,0.03,0.0,0.03,0.0,9.292,32.963,0.02,0.0,0.02,0.0,9.16025,32.86575,0.05,0.0,0.05,0.0,-0.03,0.0,-0.03,0.0,-0.1850000000000005,-0.0799999999999983,-0.992708874098054,0.1205366802553232
2019,15,120128,0.0,0.1,0.0,8.515,32.813,Chile,Otoño,0.1,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,41,2019,2019-04-08,0.0,2019.0,16.0,2019-04-15,True,2019-04-01,0.0,0.0,0.0,0.0,8.958,32.795,2019-03-25,0.03,0.0,0.03,0.0,9.143,32.875,2019-03-18,0.05,0.0,0.05,0.0,9.226,32.895,2019-03-11,0.0,0.0,0.0,0.0,9.314,32.898,0.045,0.0,0.045,0.0,8.9605,32.844500000000004,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,-0.4429999999999996,0.018000000000000682,-0.9709418174260521,0.23931566428755738
2019,16,120128,0.0,0.0,0.0,8.208,32.776,Chile,Otoño,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,42,2019,2019-04-15,0.03,2019.0,17.0,2019-04-22,True,2019-04-08,0.1,0.0,0.1,0.0,8.515,32.813,2019-04-01,0.0,0.0,0.0,0.0,8.958,32.795,2019-03-25,0.03,0.0,0.03,0.0,9.143,32.875,2019-03-18,0.05,0.0,0.05,0.0,9.226,32.895,0.0325,0.0,0.0325,0.0,8.706,32.814750000000004,0.1,0.0,0.1,0.0,-0.1,0.0,-0.1,0.0,-0.3070000000000004,-0.036999999999999034,-0.9350162426854148,0.35460488704253557
2019,17,120128,0.0,0.03,0.0,8.046,32.785,Chile,Otoño,0.03,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,43,2019,2019-04-22,0.08,2019.0,18.0,2019-04-29,True,2019-04-15,0.0,0.0,0.0,0.0,8.208,32.776,2019-04-08,0.1,0.0,0.1,0.0,8.515,32.813,2019-04-01,0.0,0.0,0.0,0.0,8.958,32.795,2019-03-25,0.03,0.0,0.03,0.0,9.143,32.875,0.0325,0.0,0.0325,0.0,8.43175,32.79225,0.1,0.0,0.1,0.0,0.03,0.0,0.03,0.0,-0.1620000000000008,0.008999999999993236,-0.8854560256532101,0.464723172043768
2019,18,120128,0.0,0.08,0.0,7.642,32.794,Chile,Otoño,0.08,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,44,2019,2019-04-29,0.0,2019.0,19.0,2019-05-06,True,2019-04-22,0.03,0.0,0.03,0.0,8.046,32.785,2019-04-15,0.0,0.0,0.0,0.0,8.208,32.776,2019-04-08,0.1,0.0,0.1,0.0,8.515,32.813,2019-04-01,0.0,0.0,0.0,0.0,8.958,32.795,0.052500000000000005,0.0,0.052500000000000005,0.0,8.10275,32.792,0.1,0.0,0.1,0.0,0.05,0.0,0.05,0.0,-0.403999999999999,0.009000000000000341,-0.822983865893657,0.5680647467311548
2019,19,120128,0.0,0.0,0.0,7.514,32.789,Chile,Otoño,0.0,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,45,2019,2019-05-06,0.03,2019.0,20.0,2019-05-13,True,2019-04-29,0.08,0.0,0.08,0.0,7.642,32.794,2019-04-22,0.03,0.0,0.03,0.0,8.046,32.785,2019-04-15,0.0,0.0,0.0,0.0,8.208,32.776,2019-04-08,0.1,0.0,0.1,0.0,8.515,32.813,0.0275,0.0,0.0275,0.0,7.852499999999999,32.786,0.08,0.0,0.08,0.0,-0.08,0.0,-0.08,0.0,-0.1280000000000001,-0.0049999999999954525,-0.7485107481711011,0.6631226582407952
2019,20,120128,0.0,0.03,0.0,7.321,32.741,Chile,Otoño,0.03,cargas_parasitarias_chile_120128_piojos_temp_sal_2014_2024_con_estacion_y_totales.csv,120128,Magallanes,46,2019,2019-05-13,0.08,2019.0,21.0,2019-05-20,True,2019-05-06,0.0,0.0,0.0,0.0,7.514,32.789,2019-04-29,0.08,0.0,0.08,0.0,7.642,32.794,2019-04-22,0.03,0.0,0.03,0.0,8.046,32.785,2019-04-15,0.0,0.0,0.0,0.0,8.208,32.776,0.035,0.0,0.035,0.0,7.63075,32.777249999999995,0.08,0.0,0.08,0.0,0.03,0.0,0.03,0.0,-0.1930000000000005,-0.04800000000000182,-0.6631226582407955,0.7485107481711007
