anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,centro,region,carga_total_piojos,adultos_totales,indice_temporal,cluster,PCA1,PCA2
2015,2,32677,0.69,2.24,0.36,7.609,33.987,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.29,2.93,50,0,0.7883397585517508,-1.2934971319770765
2015,3,32677,0.17,0.29,0.02,7.194,34.072,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.48,0.45999999999999996,51,0,-1.1002745934139524,-1.1093261485729693
2015,4,32677,0.19,0.29,0.01,6.714,34.136,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.49,0.48,52,0,-1.1079512616791174,-1.2570982327556257
2015,5,32677,0.14,0.19,0.28,6.787,34.174,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.6100000000000001,0.33,53,0,-1.1023348106979585,-1.2752993428943238
2015,6,32677,0.1,0.26,0.11,6.448,34.222,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.47,0.36,54,0,-1.2004287224666195,-1.3662375053962705
2015,7,32677,0.09,0.67,0.18,6.821,34.253,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.94,0.76,55,0,-0.934222543090283,-1.3627000274923862
2015,8,32677,0.1,0.66,0.13,6.78,34.143,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.89,0.76,56,0,-0.9339007364357723,-1.287245272306498
2015,9,32677,0.16,1.72,0.5,6.751,34.136,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.38,1.88,57,0,-0.07911539458156734,-1.4507991979825432
2015,10,32677,0.21,1.98,0.78,6.92,34.173,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.9699999999999998,2.19,58,0,0.2534379019115137,-1.505433292688179
2015,11,32677,0.51,1.36,0.32,6.73,34.063,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.19,1.87,59,0,0.020937121440462676,-1.3994838746521359
2015,12,32677,0.48,2.17,0.11,6.724,34.058,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.76,2.65,60,0,0.36737304543244126,-1.4644273418815426
2015,13,32677,0.49,2.36,0.19,6.515,34.043,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.0399999999999996,2.8499999999999996,61,0,0.5226121132869469,-1.5270208936750287
2015,14,32677,0.68,2.7,0.24,6.516,34.061,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.62,3.3800000000000003,62,0,0.9479302657131443,-1.6122468085110224
2015,17,32677,0.52,0.9,0.13,6.825,33.889,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.5499999999999998,1.42,63,0,-0.2908858529405251,-1.1859949681573203
2015,18,32677,0.28,0.37,0.18,7.172,33.933,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.8300000000000001,0.65,64,0,-0.8371515341504178,-1.0538319928696445
2015,19,32677,0.18,0.35,0.13,7.676,33.917,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.66,0.53,65,0,-0.9632654956909658,-0.9157353638441438
2015,20,32677,0.18,0.48,0.22,7.997,33.905,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.8799999999999999,0.6599999999999999,66,0,-0.8349029005451745,-0.8636060018064288
2015,21,32677,0.48,0.18,0.55,8.524,33.782,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.21,0.6599999999999999,67,0,-0.4972292760738745,-0.7085635863241104
2015,22,32677,0.1,1.05,1.3,9.081,33.599,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.45,1.1500000000000001,68,0,-0.01142843404042535,-0.5685428692302608
2015,34,32677,0.0,0.02,0.25,15.019,32.656,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.27,0.02,69,0,-0.867658828936556,1.5699577214984548
2015,35,32677,0.0,0.13,0.42,15.105,32.522,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.55,0.13,70,0,-0.6998512506517065,1.656921293232861
2015,36,32677,0.0,0.16,0.11,14.374,32.454,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.27,0.16,71,0,-0.8325291084866707,1.580241406037104
2015,37,32677,0.01,0.19,0.48,13.962,32.506,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.6799999999999999,0.2,72,0,-0.6562288857834059,1.4185547374843033
2015,38,32677,0.0,0.31,0.59,13.969,32.437,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.8999999999999999,0.31,73,0,-0.5344312003252836,1.4479874859378017
2015,40,32677,0.0,0.19,0.11,13.128,32.507,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.3,0.19,74,0,-0.8597127597987868,1.280990396391806
2015,41,32677,0.0,0.15,0.52,12.518,32.531,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.67,0.15,75,0,-0.7177546047162874,1.1044692830164962
2015,42,32677,0.0,0.13,0.27,12.146,32.395,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.4,0.13,76,0,-0.8302165412115418,1.1514051534905738
2015,43,32677,0.0,0.28,0.46,11.906,32.256,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.74,0.28,77,0,-0.6382801464834551,1.1682997740873686
2015,44,32677,0.0,0.17,0.38,11.459,32.094,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.55,0.17,78,0,-0.7234924445830478,1.2131457698743777
2015,45,32677,0.0,0.45,1.27,11.27,32.018,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.72,0.45,79,0,-0.14588960826694122,1.1160711968555292
2015,46,32677,0.02,0.67,1.27,10.752,32.391,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.96,0.6900000000000001,80,0,-0.07543078345268829,0.7106748050871536
2015,47,32677,0.02,1.56,1.76,9.875,32.46,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.34,1.58,81,0,0.6318659626061305,0.33426406772495215
2015,48,32677,0.08,1.24,0.21,9.285,32.618,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.53,1.32,82,0,-0.24134486125176577,0.26662611618693743
2015,49,32677,0.12,1.24,0.47,8.936,33.047,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.8299999999999998,1.3599999999999999,83,0,-0.1643569376415789,-0.1466230020631854
2015,50,32677,0.26,1.16,0.35,8.904,33.482,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.77,1.42,84,0,-0.19072254242306794,-0.47040124329134975
2015,51,32677,0.33,1.16,0.3,8.635,33.426,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.79,1.49,85,0,-0.13523892959314668,-0.49165396881876344
2015,52,32677,0.06,0.44,0.08,8.462,33.241,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.58,0.5,86,0,-0.9231419920114418,-0.25005334197699247
2016,1,32677,0.02,0.16,0.02,7.005,33.404,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.19999999999999998,0.18,87,0,-1.2279004659441468,-0.6260371840139529
2016,2,32677,0.12,0.13,0.06,5.993,33.413,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.31,0.25,88,0,-1.1488437424295488,-0.8574674808904037
2016,3,32677,0.01,0.14,0.01,5.729,33.485,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.16000000000000003,0.15000000000000002,89,0,-1.3055420562462539,-0.9436896446828414
