fecha,profundidad_m,latitud_promedio,longitud_promedio,temperatura_C,salinidad_PSU,archivo_origen
2017-03-30,0.494025,61.98333,5.1833334,5.847340326011181,33.44401376321912,Verpeide_13837_temp_sal_2017.nc
2017-03-31,0.494025,61.98333,5.1833334,5.935673099756241,33.41074858792126,Verpeide_13837_temp_sal_2017.nc
2017-04-01,0.494025,61.98333,5.1833334,6.1009125173091885,33.41807303018868,Verpeide_13837_temp_sal_2017.nc
2017-04-02,0.494025,61.98333,5.1833334,6.281093797087669,33.45225376076996,Verpeide_13837_temp_sal_2017.nc
2017-04-03,0.494025,61.98333,5.1833334,6.357121507823467,33.47025968134403,Verpeide_13837_temp_sal_2017.nc
2017-04-04,0.494025,61.98333,5.1833334,6.294277793169021,33.44309820793569,Verpeide_13837_temp_sal_2017.nc
2017-04-05,0.494025,61.98333,5.1833334,6.243739141523838,33.42875450849533,Verpeide_13837_temp_sal_2017.nc
2017-04-06,0.494025,61.98333,5.1833334,6.290322594344616,33.44035154208541,Verpeide_13837_temp_sal_2017.nc
2017-04-07,0.494025,61.98333,5.1833334,6.417474912106991,33.42814413830638,Verpeide_13837_temp_sal_2017.nc
2017-04-08,0.494025,61.98333,5.1833334,6.462446987628937,33.42295599170029,Verpeide_13837_temp_sal_2017.nc
2017-04-09,0.494025,61.98333,5.1833334,6.459077744185924,33.393963407725096,Verpeide_13837_temp_sal_2017.nc
2017-04-10,0.494025,61.98333,5.1833334,6.434174640476703,33.39274266734719,Verpeide_13837_temp_sal_2017.nc
2017-04-11,0.494025,61.98333,5.1833334,6.392132341861725,33.39854118414223,Verpeide_13837_temp_sal_2017.nc
2017-04-12,0.494025,61.98333,5.1833334,6.474898539483547,33.391216741874814,Verpeide_13837_temp_sal_2017.nc
2017-04-13,0.494025,61.98333,5.1833334,6.53979309797287,33.398235999047756,Verpeide_13837_temp_sal_2017.nc
2017-04-14,0.494025,61.98333,5.1833334,6.731400507688522,33.39793081395328,Verpeide_13837_temp_sal_2017.nc
2017-04-15,0.494025,61.98333,5.1833334,6.764946453273296,33.391827112063766,Verpeide_13837_temp_sal_2017.nc
2017-04-16,0.494025,61.98333,5.1833334,6.82793665677309,33.39091155678034,Verpeide_13837_temp_sal_2017.nc
2017-04-17,0.494025,61.98333,5.1833334,6.841999585926533,33.39945673942566,Verpeide_13837_temp_sal_2017.nc
2017-04-18,0.494025,61.98333,5.1833334,7.0123661130666735,33.40708636678755,Verpeide_13837_temp_sal_2017.nc
2017-04-19,0.494025,61.98333,5.1833334,6.888583038747311,33.409833032637835,Verpeide_13837_temp_sal_2017.nc
2017-04-20,0.494025,61.98333,5.1833334,6.773003339767456,33.434247840195894,Verpeide_13837_temp_sal_2017.nc
2017-04-21,0.494025,61.98333,5.1833334,6.697268606722355,33.44584487378597,Verpeide_13837_temp_sal_2017.nc
2017-04-22,0.494025,61.98333,5.1833334,6.642481778562069,33.442182652652264,Verpeide_13837_temp_sal_2017.nc
2017-04-23,0.494025,61.98333,5.1833334,6.5677724674344065,33.46232486888766,Verpeide_13837_temp_sal_2017.nc
2017-04-24,0.494025,61.98333,5.1833334,6.595312370359897,33.48429819568992,Verpeide_13837_temp_sal_2017.nc
2017-04-25,0.494025,61.98333,5.1833334,6.634717869758606,33.511764854192734,Verpeide_13837_temp_sal_2017.nc
2017-04-26,0.494025,61.98333,5.1833334,6.6577166184782985,33.5889766830951,Verpeide_13837_temp_sal_2017.nc
2017-04-27,0.494025,61.98333,5.1833334,6.744438014924526,33.594164829701185,Verpeide_13837_temp_sal_2017.nc
2017-04-28,0.494025,61.98333,5.1833334,6.850642427802086,33.62590407952666,Verpeide_13837_temp_sal_2017.nc
2017-04-29,0.494025,61.98333,5.1833334,7.057631166279316,33.622852228581905,Verpeide_13837_temp_sal_2017.nc
2017-04-30,0.494025,61.98333,5.1833334,7.353831611573696,33.5688344668597,Verpeide_13837_temp_sal_2017.nc
2017-05-01,0.494025,61.98333,5.1833334,7.599053938686848,33.527329294011,Verpeide_13837_temp_sal_2017.nc
2017-05-02,0.494025,61.98333,5.1833334,7.821570494771004,33.500167820602655,Verpeide_13837_temp_sal_2017.nc
2017-05-03,0.494025,61.98333,5.1833334,7.73089389950037,33.50688189268112,Verpeide_13837_temp_sal_2017.nc
2017-05-04,0.494025,61.98333,5.1833334,7.694564665853977,33.53404336608946,Verpeide_13837_temp_sal_2017.nc
2017-05-05,0.494025,61.98333,5.1833334,8.001751774549485,33.51298559457064,Verpeide_13837_temp_sal_2017.nc
2017-05-06,0.494025,61.98333,5.1833334,7.979924936592579,33.49497967399657,Verpeide_13837_temp_sal_2017.nc
2017-05-07,0.494025,61.98333,5.1833334,7.519803473353386,33.53495892137289,Verpeide_13837_temp_sal_2017.nc
2017-05-08,0.494025,61.98333,5.1833334,7.144938518106938,33.66771443746984,Verpeide_13837_temp_sal_2017.nc
2017-05-09,0.494025,61.98333,5.1833334,7.13849300891161,33.679616656154394,Verpeide_13837_temp_sal_2017.nc
2017-05-10,0.494025,61.98333,5.1833334,7.179949352145195,33.72508923523128,Verpeide_13837_temp_sal_2017.nc
2017-05-11,0.494025,61.98333,5.1833334,7.342258992791176,33.794366251677275,Verpeide_13837_temp_sal_2017.nc
2017-05-12,0.494025,61.98333,5.1833334,7.6005188271403314,33.809320321306586,Verpeide_13837_temp_sal_2017.nc
2017-05-13,0.494025,61.98333,5.1833334,7.824060805141926,33.8041321747005,Verpeide_13837_temp_sal_2017.nc
2017-05-14,0.494025,61.98333,5.1833334,8.198046827316285,33.78673662431538,Verpeide_13837_temp_sal_2017.nc
2017-05-15,0.494025,61.98333,5.1833334,8.677651306986808,33.73424478806555,Verpeide_13837_temp_sal_2017.nc
2017-05-16,0.494025,61.98333,5.1833334,8.752214129269124,33.63414407707751,Verpeide_13837_temp_sal_2017.nc
2017-05-17,0.494025,61.98333,5.1833334,8.700064100325108,33.56944483704865,Verpeide_13837_temp_sal_2017.nc
2017-05-18,0.494025,61.98333,5.1833334,9.051783818006516,33.563951505348086,Verpeide_13837_temp_sal_2017.nc
2017-05-19,0.494025,61.98333,5.1833334,9.28426161557436,33.56517224572599,Verpeide_13837_temp_sal_2017.nc
2017-05-20,0.494025,61.98333,5.1833334,9.191973643004895,33.58439890667796,Verpeide_13837_temp_sal_2017.nc
2017-05-21,0.494025,61.98333,5.1833334,9.477480402588844,33.57524335384369,Verpeide_13837_temp_sal_2017.nc
2017-05-22,0.494025,61.98333,5.1833334,9.749656677246094,33.55204928666353,Verpeide_13837_temp_sal_2017.nc
2017-05-23,0.494025,61.98333,5.1833334,10.070906715095044,33.520310036838055,Verpeide_13837_temp_sal_2017.nc
2017-05-24,0.494025,61.98333,5.1833334,10.17198401838541,33.49650559946895,Verpeide_13837_temp_sal_2017.nc
2017-05-25,0.494025,61.98333,5.1833334,10.109140303730964,33.481551529839635,Verpeide_13837_temp_sal_2017.nc
2017-05-26,0.494025,61.98333,5.1833334,10.133457452058792,33.4455396886915,Verpeide_13837_temp_sal_2017.nc
2017-05-27,0.494025,61.98333,5.1833334,10.295034648478032,33.42448191717267,Verpeide_13837_temp_sal_2017.nc
2017-05-28,0.494025,61.98333,5.1833334,10.677663512527943,33.381756003946066,Verpeide_13837_temp_sal_2017.nc
2017-05-29,0.494025,61.98333,5.1833334,10.65832698494196,33.38358711451292,Verpeide_13837_temp_sal_2017.nc
2017-05-30,0.494025,61.98333,5.1833334,10.595629759132862,33.40281377546489,Verpeide_13837_temp_sal_2017.nc
2017-05-31,0.494025,61.98333,5.1833334,10.548606839776038,33.415631549432874,Verpeide_13837_temp_sal_2017.nc
2017-06-01,0.494025,61.98333,5.1833334,10.422186966240407,33.42173525132239,Verpeide_13837_temp_sal_2017.nc
2017-06-02,0.494025,61.98333,5.1833334,10.477852727472783,33.38877526111901,Verpeide_13837_temp_sal_2017.nc
2017-06-03,0.494025,61.98333,5.1833334,10.889632871747017,33.2819604780525,Verpeide_13837_temp_sal_2017.nc
2017-06-04,0.494025,61.98333,5.1833334,11.165178389847279,33.18491161800921,Verpeide_13837_temp_sal_2017.nc
2017-06-05,0.494025,61.98333,5.1833334,11.120792269706726,33.24106567539275,Verpeide_13837_temp_sal_2017.nc
2017-06-06,0.494025,61.98333,5.1833334,11.154631192982198,33.22519605048001,Verpeide_13837_temp_sal_2017.nc
2017-06-07,0.494025,61.98333,5.1833334,11.391064189374447,33.17636643536389,Verpeide_13837_temp_sal_2017.nc
2017-06-08,0.494025,61.98333,5.1833334,11.689608456194401,33.109836084768176,Verpeide_13837_temp_sal_2017.nc
2017-06-09,0.494025,61.98333,5.1833334,11.923258164525032,33.078402020037174,Verpeide_13837_temp_sal_2017.nc
2017-06-10,0.494025,61.98333,5.1833334,12.388067270815373,32.91024503298104,Verpeide_13837_temp_sal_2017.nc
2017-06-11,0.494025,61.98333,5.1833334,12.31335795968771,32.96304205432534,Verpeide_13837_temp_sal_2017.nc
2017-06-12,0.494025,61.98333,5.1833334,12.328739288449288,32.980132419615984,Verpeide_13837_temp_sal_2017.nc
2017-06-13,0.494025,61.98333,5.1833334,12.382354205846786,32.978606494143605,Verpeide_13837_temp_sal_2017.nc
2017-06-14,0.494025,61.98333,5.1833334,12.477718444168568,32.9447309486568,Verpeide_13837_temp_sal_2017.nc
2017-06-15,0.494025,61.98333,5.1833334,12.457063516974449,32.94045835733414,Verpeide_13837_temp_sal_2017.nc
2017-06-16,0.494025,61.98333,5.1833334,12.522690519690514,32.88521985523403,Verpeide_13837_temp_sal_2017.nc
2017-06-17,0.494025,61.98333,5.1833334,12.464680936932563,32.88338874466717,Verpeide_13837_temp_sal_2017.nc
2017-06-18,0.494025,61.98333,5.1833334,12.342069773375988,32.84890282899141,Verpeide_13837_temp_sal_2017.nc
2017-06-19,0.494025,61.98333,5.1833334,12.24289682507515,32.77291174046695,Verpeide_13837_temp_sal_2017.nc
2017-06-20,0.494025,61.98333,5.1833334,12.063887456059456,32.69844657741487,Verpeide_13837_temp_sal_2017.nc
2017-06-21,0.494025,61.98333,5.1833334,11.981707213819027,32.65968807041645,Verpeide_13837_temp_sal_2017.nc
2017-06-22,0.494025,61.98333,5.1833334,12.141526544094086,32.51350441016257,Verpeide_13837_temp_sal_2017.nc
2017-06-23,0.494025,61.98333,5.1833334,12.218286699056625,32.332834834232926,Verpeide_13837_temp_sal_2017.nc
2017-06-24,0.494025,61.98333,5.1833334,12.213452567160129,32.30964076705277,Verpeide_13837_temp_sal_2017.nc
2017-06-25,0.494025,61.98333,5.1833334,12.445197920501233,32.170171178877354,Verpeide_13837_temp_sal_2017.nc
2017-06-26,0.494025,61.98333,5.1833334,12.245094157755375,32.22418894059956,Verpeide_13837_temp_sal_2017.nc
2017-06-27,0.494025,61.98333,5.1833334,12.16071658283472,32.285531144589186,Verpeide_13837_temp_sal_2017.nc
2017-06-28,0.494025,61.98333,5.1833334,12.274831393361092,32.31818594969809,Verpeide_13837_temp_sal_2017.nc
2017-06-29,0.494025,61.98333,5.1833334,12.216382344067096,32.42347480729222,Verpeide_13837_temp_sal_2017.nc
2017-06-30,0.494025,61.98333,5.1833334,12.317752625048161,32.476577013731,Verpeide_13837_temp_sal_2017.nc
2017-07-01,0.494025,61.98333,5.1833334,12.446076853573322,32.46040220372379,Verpeide_13837_temp_sal_2017.nc
2017-07-02,0.494025,61.98333,5.1833334,12.590368366241455,32.417676290497184,Verpeide_13837_temp_sal_2017.nc
2017-07-03,0.494025,61.98333,5.1833334,12.686758026480675,32.43659776635468,Verpeide_13837_temp_sal_2017.nc
2017-07-04,0.494025,61.98333,5.1833334,12.735538811981678,32.472914792597294,Verpeide_13837_temp_sal_2017.nc
2017-07-05,0.494025,61.98333,5.1833334,12.929050576686858,32.48603775165975,Verpeide_13837_temp_sal_2017.nc
2017-07-06,0.494025,61.98333,5.1833334,13.120950964093208,32.46833701618016,Verpeide_13837_temp_sal_2017.nc
2017-07-07,0.494025,61.98333,5.1833334,13.330137035250663,32.43110443465412,Verpeide_13837_temp_sal_2017.nc
2017-07-08,0.494025,61.98333,5.1833334,13.488198499381543,32.457045167684555,Verpeide_13837_temp_sal_2017.nc
2017-07-09,0.494025,61.98333,5.1833334,13.565691098570824,32.43995480239391,Verpeide_13837_temp_sal_2017.nc
2017-07-10,0.494025,61.98333,5.1833334,13.556608790159226,32.42805258370936,Verpeide_13837_temp_sal_2017.nc
2017-07-11,0.494025,61.98333,5.1833334,13.89704886674881,32.34626297838986,Verpeide_13837_temp_sal_2017.nc
2017-07-12,0.494025,61.98333,5.1833334,13.910232862830162,32.340159276500344,Verpeide_13837_temp_sal_2017.nc
2017-07-13,0.494025,61.98333,5.1833334,13.988457906246186,32.35145112499595,Verpeide_13837_temp_sal_2017.nc
2017-07-14,0.494025,61.98333,5.1833334,14.489596246182918,32.28186892345548,Verpeide_13837_temp_sal_2017.nc
2017-07-15,0.494025,61.98333,5.1833334,14.570897555351257,32.22052671946585,Verpeide_13837_temp_sal_2017.nc
2017-07-16,0.494025,61.98333,5.1833334,14.478023627400399,32.1695608086884,Verpeide_13837_temp_sal_2017.nc
2017-07-17,0.494025,61.98333,5.1833334,14.206433308124542,32.15247044339776,Verpeide_13837_temp_sal_2017.nc
2017-07-18,0.494025,61.98333,5.1833334,14.202331620454789,32.15308081358671,Verpeide_13837_temp_sal_2017.nc
2017-07-19,0.494025,61.98333,5.1833334,14.674465169012546,32.109744530171156,Verpeide_13837_temp_sal_2017.nc
2017-07-20,0.494025,61.98333,5.1833334,14.72236702144146,32.13751637376845,Verpeide_13837_temp_sal_2017.nc
2017-07-21,0.494025,61.98333,5.1833334,15.306271559000015,32.09631638601422,Verpeide_13837_temp_sal_2017.nc
2017-07-22,0.494025,61.98333,5.1833334,15.695199443399906,32.023071963340044,Verpeide_13837_temp_sal_2017.nc
2017-07-23,0.494025,61.98333,5.1833334,15.453346359729768,32.14026303961873,Verpeide_13837_temp_sal_2017.nc
2017-07-24,0.494025,61.98333,5.1833334,15.369408251345158,32.24372078664601,Verpeide_13837_temp_sal_2017.nc
2017-07-25,0.494025,61.98333,5.1833334,15.717319259047509,32.22693560644984,Verpeide_13837_temp_sal_2017.nc
2017-07-26,0.494025,61.98333,5.1833334,15.902334670722485,32.23517560400069,Verpeide_13837_temp_sal_2017.nc
2017-07-27,0.494025,61.98333,5.1833334,15.973674738407135,32.18604080379009,Verpeide_13837_temp_sal_2017.nc
2017-07-28,0.494025,61.98333,5.1833334,16.088082526624202,32.09448527544737,Verpeide_13837_temp_sal_2017.nc
2017-07-29,0.494025,61.98333,5.1833334,16.35234840363264,32.023071963340044,Verpeide_13837_temp_sal_2017.nc
2017-07-30,0.494025,61.98333,5.1833334,16.519052709639073,31.86773275025189,Verpeide_13837_temp_sal_2017.nc
2017-07-31,0.494025,61.98333,5.1833334,16.4855067640543,31.75206759944558,Verpeide_13837_temp_sal_2017.nc
2017-08-01,0.494025,61.98333,5.1833334,16.214795377850532,31.562547655776143,Verpeide_13837_temp_sal_2017.nc
2017-08-02,0.494025,61.98333,5.1833334,16.04984893798828,31.437421767041087,Verpeide_13837_temp_sal_2017.nc
2017-08-03,0.494025,61.98333,5.1833334,16.217871643602848,31.405987702310085,Verpeide_13837_temp_sal_2017.nc
2017-08-04,0.494025,61.98333,5.1833334,16.60050050765276,31.35532697662711,Verpeide_13837_temp_sal_2017.nc
2017-08-05,0.494025,61.98333,5.1833334,16.613684503734113,31.341593647375703,Verpeide_13837_temp_sal_2017.nc
2017-08-06,0.494025,61.98333,5.1833334,16.72516251504421,31.34098327718675,Verpeide_13837_temp_sal_2017.nc
2017-08-07,0.494025,61.98333,5.1833334,16.69689016789198,31.366618825122714,Verpeide_13837_temp_sal_2017.nc
2017-08-08,0.494025,61.98333,5.1833334,16.633167520165443,31.4423047285527,Verpeide_13837_temp_sal_2017.nc
2017-08-09,0.494025,61.98333,5.1833334,16.687368392944336,31.445356579497457,Verpeide_13837_temp_sal_2017.nc
2017-08-10,0.494025,61.98333,5.1833334,16.519492176175117,31.445356579497457,Verpeide_13837_temp_sal_2017.nc
2017-08-11,0.494025,61.98333,5.1833334,15.819421984255314,31.699575763195753,Verpeide_13837_temp_sal_2017.nc
2017-08-12,0.494025,61.98333,5.1833334,15.529960025846957,31.84179201722145,Verpeide_13837_temp_sal_2017.nc
2017-08-13,0.494025,61.98333,5.1833334,15.330295729637147,31.82958461344242,Verpeide_13837_temp_sal_2017.nc
2017-08-14,0.494025,61.98333,5.1833334,15.207977543771268,31.814020173624158,Verpeide_13837_temp_sal_2017.nc
2017-08-15,0.494025,61.98333,5.1833334,15.190838348865508,31.765495743602514,Verpeide_13837_temp_sal_2017.nc
2017-08-16,0.494025,61.98333,5.1833334,15.315060889720916,31.718192053958774,Verpeide_13837_temp_sal_2017.nc
2017-08-17,0.494025,61.98333,5.1833334,15.288985875248908,31.677907621487975,Verpeide_13837_temp_sal_2017.nc
2017-08-18,0.494025,61.98333,5.1833334,15.397827087342739,31.578112095594406,Verpeide_13837_temp_sal_2017.nc
2017-08-19,0.494025,61.98333,5.1833334,15.619464710354805,31.481368420645595,Verpeide_13837_temp_sal_2017.nc
2017-08-20,0.494025,61.98333,5.1833334,15.50930509865284,31.444746209308505,Verpeide_13837_temp_sal_2017.nc
2017-08-21,0.494025,61.98333,5.1833334,15.425806456804276,31.50028989650309,Verpeide_13837_temp_sal_2017.nc
2017-08-22,0.494025,61.98333,5.1833334,15.426685389876365,31.5442365501076,Verpeide_13837_temp_sal_2017.nc
2017-08-23,0.494025,61.98333,5.1833334,15.579180277884007,31.538132848218083,Verpeide_13837_temp_sal_2017.nc
2017-08-24,0.494025,61.98333,5.1833334,15.576689967513085,31.53691210784018,Verpeide_13837_temp_sal_2017.nc
2017-08-25,0.494025,61.98333,5.1833334,15.589873963594437,31.563158025965095,Verpeide_13837_temp_sal_2017.nc
2017-08-26,0.494025,61.98333,5.1833334,15.642023992538451,31.56926172785461,Verpeide_13837_temp_sal_2017.nc
2017-08-27,0.494025,61.98333,5.1833334,15.787340927124024,31.540879514068365,Verpeide_13837_temp_sal_2017.nc
2017-08-28,0.494025,61.98333,5.1833334,15.748814360797406,31.42857139930129,Verpeide_13837_temp_sal_2017.nc
2017-08-29,0.494025,61.98333,5.1833334,15.612140268087387,31.240272196009755,Verpeide_13837_temp_sal_2017.nc
2017-08-30,0.494025,61.98333,5.1833334,15.51194189786911,31.04770040139556,Verpeide_13837_temp_sal_2017.nc
2017-08-31,0.494025,61.98333,5.1833334,15.556181529164315,30.99826041609049,Verpeide_13837_temp_sal_2017.nc
2017-09-01,0.494025,61.98333,5.1833334,15.500222790241242,31.000091526657343,Verpeide_13837_temp_sal_2017.nc
2017-09-02,0.494025,61.98333,5.1833334,15.520731228590012,30.988494493067265,Verpeide_13837_temp_sal_2017.nc
2017-09-03,0.494025,61.98333,5.1833334,15.636457416415215,30.96804709173739,Verpeide_13837_temp_sal_2017.nc
2017-09-04,0.494025,61.98333,5.1833334,15.695931887626648,30.940885618329048,Verpeide_13837_temp_sal_2017.nc
2017-09-05,0.494025,61.98333,5.1833334,15.579326766729356,30.87343971244991,Verpeide_13837_temp_sal_2017.nc
2017-09-06,0.494025,61.98333,5.1833334,15.593829162418842,30.823999727144837,Verpeide_13837_temp_sal_2017.nc
2017-09-07,0.494025,61.98333,5.1833334,15.636896882951259,30.795617513358593,Verpeide_13837_temp_sal_2017.nc
2017-09-08,0.494025,61.98333,5.1833334,15.634699550271034,30.78066344372928,Verpeide_13837_temp_sal_2017.nc
2017-09-09,0.494025,61.98333,5.1833334,15.713364060223103,30.755943451076746,Verpeide_13837_temp_sal_2017.nc
2017-09-10,0.494025,61.98333,5.1833334,15.66282540857792,30.73915827088058,Verpeide_13837_temp_sal_2017.nc
2017-09-11,0.494025,61.98333,5.1833334,15.602472004294395,30.70101013407111,Verpeide_13837_temp_sal_2017.nc
2017-09-12,0.494025,61.98333,5.1833334,15.654329055547715,30.68453013896942,Verpeide_13837_temp_sal_2017.nc
2017-09-13,0.494025,61.98333,5.1833334,15.62166204303503,30.684835324063897,Verpeide_13837_temp_sal_2017.nc
2017-09-14,0.494025,61.98333,5.1833334,15.51999878436327,30.691549396142364,Verpeide_13837_temp_sal_2017.nc
2017-09-15,0.494025,61.98333,5.1833334,15.380541403591632,30.730918273329735,Verpeide_13837_temp_sal_2017.nc
2017-09-16,0.494025,61.98333,5.1833334,15.195379503071308,30.868556750938296,Verpeide_13837_temp_sal_2017.nc
2017-09-17,0.494025,61.98333,5.1833334,15.013733334839344,31.008331524208188,Verpeide_13837_temp_sal_2017.nc
2017-09-18,0.494025,61.98333,5.1833334,14.912802520394326,31.10141297802329,Verpeide_13837_temp_sal_2017.nc
2017-09-19,0.494025,61.98333,5.1833334,14.88379772901535,31.147801112383604,Verpeide_13837_temp_sal_2017.nc
2017-09-20,0.494025,61.98333,5.1833334,14.791216778755189,31.18472850881517,Verpeide_13837_temp_sal_2017.nc
2017-09-21,0.494025,61.98333,5.1833334,14.646632288396358,31.112399641424417,Verpeide_13837_temp_sal_2017.nc
2017-09-22,0.494025,61.98333,5.1833334,14.622315140068531,31.107516679912806,Verpeide_13837_temp_sal_2017.nc
2017-09-23,0.494025,61.98333,5.1833334,14.730716885626316,31.10721149481833,Verpeide_13837_temp_sal_2017.nc
2017-09-24,0.494025,61.98333,5.1833334,14.763823364675044,31.094088535755873,Verpeide_13837_temp_sal_2017.nc
2017-09-25,0.494025,61.98333,5.1833334,14.829157389700413,31.118808528408408,Verpeide_13837_temp_sal_2017.nc
2017-09-26,0.494025,61.98333,5.1833334,14.882332840561867,31.152684073895216,Verpeide_13837_temp_sal_2017.nc
2017-09-27,0.494025,61.98333,5.1833334,14.894784392416478,31.18747517466545,Verpeide_13837_temp_sal_2017.nc
2017-09-28,0.494025,61.98333,5.1833334,14.87046724408865,31.239356640726328,Verpeide_13837_temp_sal_2017.nc
2017-09-29,0.494025,61.98333,5.1833334,14.796197399497032,31.3202306907624,Verpeide_13837_temp_sal_2017.nc
2017-09-30,0.494025,61.98333,5.1833334,14.702444538474083,31.41361732967198,Verpeide_13837_temp_sal_2017.nc
2017-10-01,0.494025,61.98333,5.1833334,14.653077797591687,31.46885583177209,Verpeide_13837_temp_sal_2017.nc
2017-10-02,0.494025,61.98333,5.1833334,14.605908389389516,31.4838099014014,Verpeide_13837_temp_sal_2017.nc
2017-10-03,0.494025,61.98333,5.1833334,14.59111301600933,31.527756555005908,Verpeide_13837_temp_sal_2017.nc
2017-10-04,0.494025,61.98333,5.1833334,14.434516440331937,31.580248391255736,Verpeide_13837_temp_sal_2017.nc
2017-10-05,0.494025,61.98333,5.1833334,14.293740659952164,31.603137273341417,Verpeide_13837_temp_sal_2017.nc
2017-10-06,0.494025,61.98333,5.1833334,13.989043861627579,31.590319499373436,Verpeide_13837_temp_sal_2017.nc
2017-10-07,0.494025,61.98333,5.1833334,13.622968237102032,31.610461715608835,Verpeide_13837_temp_sal_2017.nc
2017-10-08,0.494025,61.98333,5.1833334,13.492593164741994,31.650135777890682,Verpeide_13837_temp_sal_2017.nc
2017-10-09,0.494025,61.98333,5.1833334,13.421253097057342,31.67180391959846,Verpeide_13837_temp_sal_2017.nc
2017-10-10,0.494025,61.98333,5.1833334,13.222321245074273,31.658375775441527,Verpeide_13837_temp_sal_2017.nc
2017-10-11,0.494025,61.98333,5.1833334,13.199761962890625,31.67607651092112,Verpeide_13837_temp_sal_2017.nc
2017-10-12,0.494025,61.98333,5.1833334,13.237409596145152,31.81035795249045,Verpeide_13837_temp_sal_2017.nc
2017-10-13,0.494025,61.98333,5.1833334,13.045802186429501,31.962950499728322,Verpeide_13837_temp_sal_2017.nc
2017-10-14,0.494025,61.98333,5.1833334,13.037891788780689,32.22418894059956,Verpeide_13837_temp_sal_2017.nc
2017-10-15,0.494025,61.98333,5.1833334,13.005957220494746,32.26203189231455,Verpeide_13837_temp_sal_2017.nc
2017-10-16,0.494025,61.98333,5.1833334,12.931247909367084,32.24555189721286,Verpeide_13837_temp_sal_2017.nc
2017-10-17,0.494025,61.98333,5.1833334,12.708145397901536,32.19489117152989,Verpeide_13837_temp_sal_2017.nc
2017-10-18,0.494025,61.98333,5.1833334,12.450910985469818,32.227545976638794,Verpeide_13837_temp_sal_2017.nc
2017-10-19,0.494025,61.98333,5.1833334,12.198071238398551,32.24066893570125,Verpeide_13837_temp_sal_2017.nc
2017-10-20,0.494025,61.98333,5.1833334,11.958561976253986,32.178716361522675,Verpeide_13837_temp_sal_2017.nc
2017-10-21,0.494025,61.98333,5.1833334,12.095822024345399,31.958372723311186,Verpeide_13837_temp_sal_2017.nc
2017-10-22,0.494025,61.98333,5.1833334,12.336796174943448,31.90710162743926,Verpeide_13837_temp_sal_2017.nc
2017-10-23,0.494025,61.98333,5.1833334,12.3633106559515,31.933347545564175,Verpeide_13837_temp_sal_2017.nc
2017-10-24,0.494025,61.98333,5.1833334,12.251246689260006,32.04535047523677,Verpeide_13837_temp_sal_2017.nc
2017-10-25,0.494025,61.98333,5.1833334,12.154124584794044,31.964171240106225,Verpeide_13837_temp_sal_2017.nc
2017-10-26,0.494025,61.98333,5.1833334,12.079415273666381,31.758476486429572,Verpeide_13837_temp_sal_2017.nc
2017-10-27,0.494025,61.98333,5.1833334,11.983025613427163,31.7291787173599,Verpeide_13837_temp_sal_2017.nc
2017-10-28,0.494025,61.98333,5.1833334,11.877553644776345,31.730399457737803,Verpeide_13837_temp_sal_2017.nc
2017-10-29,0.494025,61.98333,5.1833334,11.30697959214449,31.814935728907585,Verpeide_13837_temp_sal_2017.nc
2017-10-30,0.494025,61.98333,5.1833334,10.988366353511811,32.044434919953346,Verpeide_13837_temp_sal_2017.nc
2017-10-31,0.494025,61.98333,5.1833334,10.97767266780138,32.106997864320874,Verpeide_13837_temp_sal_2017.nc
2017-11-01,0.494025,61.98333,5.1833334,11.25512254089117,32.2086245007813,Verpeide_13837_temp_sal_2017.nc
2017-11-02,0.494025,61.98333,5.1833334,11.10174871981144,32.234565233811736,Verpeide_13837_temp_sal_2017.nc
2017-11-03,0.494025,61.98333,5.1833334,10.917465752363205,32.418286660686135,Verpeide_13837_temp_sal_2017.nc
2017-11-04,0.494025,61.98333,5.1833334,11.04095584899187,32.63252659700811,Verpeide_13837_temp_sal_2017.nc
2017-11-05,0.494025,61.98333,5.1833334,10.897543269395829,32.63100067153573,Verpeide_13837_temp_sal_2017.nc
2017-11-06,0.494025,61.98333,5.1833334,10.567650389671325,32.639240669086576,Verpeide_13837_temp_sal_2017.nc
2017-11-07,0.494025,61.98333,5.1833334,10.677517023682594,32.54768514074385,Verpeide_13837_temp_sal_2017.nc
2017-11-08,0.494025,61.98333,5.1833334,10.890511804819107,32.40516370162368,Verpeide_13837_temp_sal_2017.nc
2017-11-09,0.494025,61.98333,5.1833334,10.708865636587143,32.462843684479594,Verpeide_13837_temp_sal_2017.nc
2017-11-10,0.494025,61.98333,5.1833334,10.547874395549297,32.508011078462005,Verpeide_13837_temp_sal_2017.nc
2017-11-11,0.494025,61.98333,5.1833334,10.333268237113952,32.53639329224825,Verpeide_13837_temp_sal_2017.nc
2017-11-12,0.494025,61.98333,5.1833334,10.032087171077729,32.55500958301127,Verpeide_13837_temp_sal_2017.nc
2017-11-13,0.494025,61.98333,5.1833334,9.6821253195405,32.6075014192611,Verpeide_13837_temp_sal_2017.nc
2017-11-14,0.494025,61.98333,5.1833334,9.467079694569112,32.62398141436279,Verpeide_13837_temp_sal_2017.nc
2017-11-15,0.494025,61.98333,5.1833334,9.562297444045544,32.673726584762335,Verpeide_13837_temp_sal_2017.nc
2017-11-16,0.494025,61.98333,5.1833334,9.530948831140995,32.72011471912265,Verpeide_13837_temp_sal_2017.nc
