anio_chile,semana_chile,anio_noruega,semana_noruega,temperatura_chile_C,temperatura_noruega_C,dif_temperatura_C,salinidad_chile_PSU,salinidad_noruega_PSU,dif_salinidad_PSU,comparabilidad_temperatura,comparabilidad_salinidad,comparabilidad_general
2014,1,2014,27,11.579,12.006,0.427,33.566,32.303,1.263,Muy similar,Muy similar,Comparable
2014,2,2014,28,12.063,14.06,1.997,33.586,32.523,1.063,Muy similar,Muy similar,Comparable
2014,3,2014,29,13.511,15.54,2.029,33.472,32.473,0.999,Muy similar,Muy similar,Comparable
2014,4,2014,30,12.662,17.189,4.527,33.529,32.521,1.008,Diferente,Muy similar,No comparable / revisar
2014,5,2014,31,12.076,16.487,4.411,33.591,32.675,0.916,Diferente,Muy similar,No comparable / revisar
2014,6,2014,32,11.976,16.314,4.338,33.598,32.905,0.693,Diferente,Muy similar,No comparable / revisar
2014,7,2014,33,12.448,15.637,3.189,33.5,32.905,0.595,Diferente,Muy similar,No comparable / revisar
2014,8,2014,34,12.719,14.377,1.658,33.497,33.009,0.488,Muy similar,Muy similar,Comparable
2014,9,2014,35,12.549,14.329,1.78,33.575,33.037,0.538,Muy similar,Muy similar,Comparable
2014,10,2014,36,13.129,14.114,0.985,33.544,32.963,0.581,Muy similar,Muy similar,Comparable
2014,11,2014,37,12.18,14.083,1.903,33.591,32.879,0.712,Muy similar,Muy similar,Comparable
2014,12,2014,38,11.099,14.107,3.008,33.693,32.775,0.918,Diferente,Muy similar,No comparable / revisar
2014,13,2014,39,11.077,13.462,2.385,33.663,32.66,1.003,Muy similar,Muy similar,Comparable
2014,14,2014,40,10.721,12.801,2.08,33.6,32.644,0.956,Muy similar,Muy similar,Comparable
2014,15,2014,41,11.074,12.268,1.194,33.561,32.671,0.89,Muy similar,Muy similar,Comparable
2014,16,2014,42,10.477,11.708,1.231,33.613,32.643,0.97,Muy similar,Muy similar,Comparable
2014,17,2014,43,10.667,11.794,1.127,33.512,32.726,0.786,Muy similar,Muy similar,Comparable
2014,18,2014,44,10.602,11.593,0.991,33.541,32.76,0.781,Muy similar,Muy similar,Comparable
2014,19,2014,45,10.49,10.938,0.448,33.497,32.865,0.632,Muy similar,Muy similar,Comparable
2014,20,2014,46,10.176,10.488,0.312,33.434,32.983,0.451,Muy similar,Muy similar,Comparable
2014,21,2014,47,9.772,10.153,0.381,33.272,33.092,0.18,Muy similar,Muy similar,Comparable
2014,22,2014,48,9.855,10.045,0.19,33.454,33.196,0.258,Muy similar,Muy similar,Comparable
2014,23,2014,49,9.49,9.894,0.404,33.26,33.203,0.057,Muy similar,Muy similar,Comparable
2014,24,2014,50,9.522,9.317,0.205,33.389,33.131,0.258,Muy similar,Muy similar,Comparable
2014,25,2014,51,9.481,8.607,0.874,33.313,33.236,0.077,Muy similar,Muy similar,Comparable
2014,26,2014,52,9.645,7.707,1.938,33.362,33.266,0.096,Muy similar,Muy similar,Comparable
2014,27,2015,1,9.64,7.634,2.006,33.416,33.597,0.181,Muy similar,Muy similar,Comparable
2014,28,2015,2,9.2,7.609,1.591,33.293,33.987,0.694,Muy similar,Muy similar,Comparable
2014,29,2015,3,9.243,7.194,2.049,33.293,34.072,0.779,Muy similar,Muy similar,Comparable
2014,30,2015,4,9.017,6.714,2.303,33.274,34.136,0.862,Muy similar,Muy similar,Comparable
2014,31,2015,5,9.01,6.787,2.223,33.268,34.174,0.906,Muy similar,Muy similar,Comparable
2014,32,2015,6,9.218,6.448,2.77,33.316,34.222,0.906,Muy similar,Muy similar,Comparable
2014,33,2015,7,9.041,6.821,2.22,33.291,34.253,0.962,Muy similar,Muy similar,Comparable
2014,34,2015,8,9.254,6.78,2.474,33.214,34.143,0.929,Muy similar,Muy similar,Comparable
2014,35,2015,9,9.49,6.751,2.739,33.147,34.136,0.989,Muy similar,Muy similar,Comparable
2014,36,2015,10,9.829,6.92,2.909,33.169,34.173,1.004,Muy similar,Muy similar,Comparable
2014,37,2015,11,9.746,6.73,3.016,33.192,34.063,0.871,Diferente,Muy similar,No comparable / revisar
2014,38,2015,12,9.694,6.724,2.97,33.161,34.058,0.897,Muy similar,Muy similar,Comparable
2014,39,2015,13,9.644,6.515,3.129,33.144,34.043,0.899,Diferente,Muy similar,No comparable / revisar
2014,40,2015,14,10.028,6.516,3.512,32.973,34.061,1.088,Diferente,Muy similar,No comparable / revisar
2014,41,2015,15,10.18,6.488,3.692,33.071,33.984,0.913,Diferente,Muy similar,No comparable / revisar
2014,42,2015,16,10.266,6.573,3.693,33.076,33.921,0.845,Diferente,Muy similar,No comparable / revisar
2014,43,2015,17,10.967,6.825,4.142,33.02,33.889,0.869,Diferente,Muy similar,No comparable / revisar
2014,44,2015,18,10.804,7.172,3.632,33.077,33.933,0.856,Diferente,Muy similar,No comparable / revisar
2014,45,2015,19,10.785,7.676,3.109,33.128,33.917,0.789,Diferente,Muy similar,No comparable / revisar
2014,46,2015,20,11.168,7.997,3.171,33.14,33.905,0.765,Diferente,Muy similar,No comparable / revisar
2014,47,2015,21,11.721,8.524,3.197,33.092,33.782,0.69,Diferente,Muy similar,No comparable / revisar
2014,48,2015,22,12.125,9.081,3.044,33.087,33.599,0.512,Diferente,Muy similar,No comparable / revisar
2014,49,2015,23,12.874,9.165,3.709,33.078,33.49,0.412,Diferente,Muy similar,No comparable / revisar
2014,50,2015,24,12.676,9.104,3.572,33.162,33.463,0.301,Diferente,Muy similar,No comparable / revisar
2014,51,2015,25,11.849,9.528,2.321,33.341,33.488,0.147,Muy similar,Muy similar,Comparable
2014,52,2015,26,11.695,10.499,1.196,33.421,33.407,0.014,Muy similar,Muy similar,Comparable
2015,1,2015,27,12.519,11.471,1.048,33.291,33.309,0.018,Muy similar,Muy similar,Comparable
2015,2,2015,28,12.002,11.565,0.437,33.428,32.83,0.598,Muy similar,Muy similar,Comparable
2015,3,2015,29,11.999,12.381,0.382,33.479,32.937,0.542,Muy similar,Muy similar,Comparable
2015,4,2015,30,12.857,13.178,0.321,33.438,33.052,0.386,Muy similar,Muy similar,Comparable
2015,5,2015,31,13.867,13.199,0.668,33.332,33.09,0.242,Muy similar,Muy similar,Comparable
2015,6,2015,32,13.913,13.435,0.478,33.302,33.028,0.274,Muy similar,Muy similar,Comparable
2015,7,2015,33,12.453,13.783,1.33,33.496,32.724,0.772,Muy similar,Muy similar,Comparable
2015,8,2015,34,11.579,15.019,3.44,33.614,32.656,0.958,Diferente,Muy similar,No comparable / revisar
2015,9,2015,35,11.144,15.105,3.961,33.679,32.522,1.157,Diferente,Muy similar,No comparable / revisar
2015,10,2015,36,11.73,14.374,2.644,33.623,32.454,1.169,Muy similar,Muy similar,Comparable
2015,11,2015,37,12.517,13.962,1.445,33.522,32.506,1.016,Muy similar,Muy similar,Comparable
2015,12,2015,38,12.317,13.969,1.652,33.452,32.437,1.015,Muy similar,Muy similar,Comparable
2015,13,2015,39,12.516,13.526,1.01,33.322,32.486,0.836,Muy similar,Muy similar,Comparable
2015,14,2015,40,12.027,13.128,1.101,33.416,32.507,0.909,Muy similar,Muy similar,Comparable
2015,15,2015,41,12.147,12.518,0.371,33.329,32.531,0.798,Muy similar,Muy similar,Comparable
2015,16,2015,42,12.157,12.146,0.011,33.23,32.395,0.835,Muy similar,Muy similar,Comparable
2015,17,2015,43,11.661,11.906,0.245,33.297,32.256,1.041,Muy similar,Muy similar,Comparable
2015,18,2015,44,11.74,11.459,0.281,33.233,32.094,1.139,Muy similar,Muy similar,Comparable
2015,19,2015,45,11.121,11.27,0.149,33.285,32.018,1.267,Muy similar,Muy similar,Comparable
2015,20,2015,46,11.258,10.752,0.506,33.227,32.391,0.836,Muy similar,Muy similar,Comparable
2015,21,2015,47,11.119,9.875,1.244,33.295,32.46,0.835,Muy similar,Muy similar,Comparable
2015,22,2015,48,10.693,9.285,1.408,33.251,32.618,0.633,Muy similar,Muy similar,Comparable
2015,23,2015,49,10.609,8.936,1.673,33.183,33.047,0.136,Muy similar,Muy similar,Comparable
2015,24,2015,50,10.318,8.904,1.414,33.134,33.482,0.348,Muy similar,Muy similar,Comparable
2015,25,2015,51,10.018,8.635,1.383,33.189,33.426,0.237,Muy similar,Muy similar,Comparable
2015,26,2015,52,9.764,8.462,1.302,33.188,33.241,0.053,Muy similar,Muy similar,Comparable
2015,27,2016,1,9.496,7.005,2.491,33.179,33.404,0.225,Muy similar,Muy similar,Comparable
2015,28,2016,2,9.312,5.993,3.319,33.152,33.413,0.261,Diferente,Muy similar,No comparable / revisar
2015,29,2016,3,9.069,5.729,3.34,33.181,33.485,0.304,Diferente,Muy similar,No comparable / revisar
2015,30,2016,4,8.961,6.69,2.271,33.152,33.853,0.701,Muy similar,Muy similar,Comparable
2015,31,2016,5,9.259,6.679,2.58,33.168,34.01,0.842,Muy similar,Muy similar,Comparable
2015,32,2016,6,9.356,6.43,2.926,33.204,34.042,0.838,Muy similar,Muy similar,Comparable
2015,33,2016,7,9.165,6.197,2.968,33.082,34.093,1.011,Muy similar,Muy similar,Comparable
2015,34,2016,8,9.127,6.349,2.778,33.109,34.28,1.171,Muy similar,Muy similar,Comparable
2015,35,2016,9,9.46,6.076,3.384,33.157,34.262,1.105,Diferente,Muy similar,No comparable / revisar
2015,36,2016,10,9.41,6.027,3.383,33.132,34.236,1.104,Diferente,Muy similar,No comparable / revisar
2015,37,2016,11,9.103,6.301,2.802,33.142,34.22,1.078,Muy similar,Muy similar,Comparable
2015,38,2016,12,8.785,6.222,2.563,33.152,34.219,1.067,Muy similar,Muy similar,Comparable
2015,39,2016,13,9.314,6.395,2.919,33.062,34.162,1.1,Muy similar,Muy similar,Comparable
2015,40,2016,14,9.412,6.632,2.78,33.006,34.187,1.181,Muy similar,Muy similar,Comparable
2015,41,2016,15,9.61,6.726,2.884,33.043,34.209,1.166,Muy similar,Muy similar,Comparable
2015,42,2016,16,10.008,6.731,3.277,33.003,34.264,1.261,Diferente,Muy similar,No comparable / revisar
2015,43,2016,17,10.2,6.941,3.259,32.99,34.316,1.326,Diferente,Muy similar,No comparable / revisar
2015,44,2016,18,10.697,7.346,3.351,33.005,34.11,1.105,Diferente,Muy similar,No comparable / revisar
2015,45,2016,19,10.337,7.811,2.526,33.142,34.066,0.924,Muy similar,Muy similar,Comparable
2015,46,2016,20,11.142,7.987,3.155,33.095,34.015,0.92,Diferente,Muy similar,No comparable / revisar
