anio_chile,semana_chile,anio_noruega,semana_noruega,temperatura_chile_C,temperatura_noruega_C,dif_temperatura_C,salinidad_chile_PSU,salinidad_noruega_PSU,dif_salinidad_PSU,comparabilidad_temperatura,comparabilidad_salinidad,comparabilidad_general
2014,1,2014,27,14.942,9.932,5.01,33.137,33.317,0.18,No comparable,Muy similar,No comparable / revisar
2014,2,2014,28,15.428,12.774,2.654,33.182,32.679,0.503,Muy similar,Muy similar,Comparable
2014,3,2014,29,16.371,15.229,1.142,33.24,32.441,0.799,Muy similar,Muy similar,Comparable
2014,4,2014,30,15.815,17.774,1.959,33.238,32.034,1.204,Muy similar,Muy similar,Comparable
2014,5,2014,31,15.504,18.677,3.173,33.246,31.748,1.498,Diferente,Muy similar,No comparable / revisar
2014,6,2014,32,15.325,18.308,2.983,33.251,31.266,1.985,Muy similar,Muy similar,Comparable
2014,7,2014,33,15.613,16.647,1.034,33.28,31.412,1.868,Muy similar,Muy similar,Comparable
2014,8,2014,34,15.911,14.938,0.973,33.321,31.923,1.398,Muy similar,Muy similar,Comparable
2014,9,2014,35,15.515,14.54,0.975,33.396,32.042,1.354,Muy similar,Muy similar,Comparable
2014,10,2014,36,15.511,15.417,0.094,33.424,31.042,2.382,Muy similar,Muy similar,Comparable
2014,11,2014,37,14.904,15.592,0.688,33.427,30.679,2.748,Muy similar,Muy similar,Comparable
2014,12,2014,38,14.462,15.746,1.284,33.454,30.893,2.561,Muy similar,Muy similar,Comparable
2014,13,2014,39,14.181,14.775,0.594,33.484,31.423,2.061,Muy similar,Muy similar,Comparable
2014,14,2014,40,13.765,14.221,0.456,33.509,31.857,1.652,Muy similar,Muy similar,Comparable
2014,15,2014,41,13.538,13.689,0.151,33.513,32.296,1.217,Muy similar,Muy similar,Comparable
2014,16,2014,42,13.088,13.174,0.086,33.504,32.571,0.933,Muy similar,Muy similar,Comparable
2014,17,2014,43,12.885,13.288,0.403,33.499,32.715,0.784,Muy similar,Muy similar,Comparable
2014,18,2014,44,12.524,12.715,0.191,33.491,32.738,0.753,Muy similar,Muy similar,Comparable
2014,19,2014,45,12.172,12.208,0.036,33.434,32.401,1.033,Muy similar,Muy similar,Comparable
2014,20,2014,46,11.927,11.669,0.258,33.423,32.034,1.389,Muy similar,Muy similar,Comparable
2014,21,2014,47,11.676,11.267,0.409,33.383,32.094,1.289,Muy similar,Muy similar,Comparable
2014,22,2014,48,11.44,10.714,0.726,33.417,32.457,0.96,Muy similar,Muy similar,Comparable
2014,23,2014,49,10.908,10.164,0.744,33.157,32.756,0.401,Muy similar,Muy similar,Comparable
2014,24,2014,50,10.741,9.641,1.1,33.188,32.879,0.309,Muy similar,Muy similar,Comparable
2014,25,2014,51,10.477,8.978,1.499,32.921,33.044,0.123,Muy similar,Muy similar,Comparable
2014,26,2014,52,10.429,8.19,2.239,32.868,33.066,0.198,Muy similar,Muy similar,Comparable
2014,27,2015,1,10.27,8.164,2.106,32.78,33.504,0.724,Muy similar,Muy similar,Comparable
2014,28,2015,2,9.976,8.271,1.705,32.515,33.59,1.075,Muy similar,Muy similar,Comparable
2014,29,2015,3,10.005,8.158,1.847,32.471,33.505,1.034,Muy similar,Muy similar,Comparable
2014,30,2015,4,9.84,7.809,2.031,32.523,33.426,0.903,Muy similar,Muy similar,Comparable
2014,31,2015,5,9.911,7.409,2.502,32.711,33.369,0.658,Muy similar,Muy similar,Comparable
2014,32,2015,6,9.987,7.245,2.742,32.773,33.413,0.64,Muy similar,Muy similar,Comparable
2014,33,2015,7,9.845,7.004,2.841,32.676,33.436,0.76,Muy similar,Muy similar,Comparable
2014,34,2015,8,10.159,7.036,3.123,32.705,33.725,1.02,Diferente,Muy similar,No comparable / revisar
2014,35,2015,9,10.457,6.562,3.895,32.58,33.711,1.131,Diferente,Muy similar,No comparable / revisar
2014,36,2015,10,10.735,6.238,4.497,32.598,33.627,1.029,Diferente,Muy similar,No comparable / revisar
2014,37,2015,11,10.796,6.237,4.559,32.532,33.563,1.031,Diferente,Muy similar,No comparable / revisar
2014,38,2015,12,10.939,6.217,4.722,32.406,33.415,1.009,Diferente,Muy similar,No comparable / revisar
2014,39,2015,13,10.86,6.16,4.7,32.412,33.357,0.945,Diferente,Muy similar,No comparable / revisar
2014,40,2015,14,11.246,6.22,5.026,32.304,33.347,1.043,No comparable,Muy similar,No comparable / revisar
2014,41,2015,15,11.428,6.35,5.078,32.495,33.293,0.798,No comparable,Muy similar,No comparable / revisar
2014,42,2015,16,11.579,6.462,5.117,32.658,33.153,0.495,No comparable,Muy similar,No comparable / revisar
2014,43,2015,17,12.018,6.879,5.139,32.596,33.182,0.586,No comparable,Muy similar,No comparable / revisar
2014,44,2015,18,12.214,7.213,5.001,32.649,33.119,0.47,No comparable,Muy similar,No comparable / revisar
2014,45,2015,19,12.218,7.573,4.645,32.711,32.892,0.181,Diferente,Muy similar,No comparable / revisar
2014,46,2015,20,12.745,8.066,4.679,32.775,32.605,0.17,Diferente,Muy similar,No comparable / revisar
2014,47,2015,21,13.507,8.59,4.917,32.812,32.457,0.355,Diferente,Muy similar,No comparable / revisar
2014,48,2015,22,13.962,9.203,4.759,32.854,32.318,0.536,Diferente,Muy similar,No comparable / revisar
2014,49,2015,23,14.845,9.779,5.066,32.901,32.268,0.633,No comparable,Muy similar,No comparable / revisar
2014,50,2015,24,14.863,10.127,4.736,32.994,32.129,0.865,Diferente,Muy similar,No comparable / revisar
2014,51,2015,25,14.669,10.929,3.74,33.122,31.637,1.485,Diferente,Muy similar,No comparable / revisar
2014,52,2015,26,14.237,11.375,2.862,33.121,31.755,1.366,Muy similar,Muy similar,Comparable
2015,1,2015,27,14.511,12.406,2.105,33.083,31.552,1.531,Muy similar,Muy similar,Comparable
2015,2,2015,28,14.717,11.771,2.946,33.141,31.622,1.519,Muy similar,Muy similar,Comparable
2015,3,2015,29,14.721,12.032,2.689,33.168,31.973,1.195,Muy similar,Muy similar,Comparable
2015,4,2015,30,15.564,12.986,2.578,33.19,32.013,1.177,Muy similar,Muy similar,Comparable
