anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,centro,region,indice_temporal,cluster_original,cluster,PCA1,PCA2,tiempo_decimal
2017,2,24175,0.0,0.0,0.0,5.649,33.703,Noruega,Invierno,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,730,2,2,-1.4440423458531824,-0.697817759616998,2017.0188679245282
2017,3,24175,0.01,0.0,0.0,5.287,33.759,Noruega,Invierno,0.01,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,731,2,2,-1.4933263906737104,-0.8047175914047309,2017.0377358490566
2017,4,24175,0.01,0.06,0.03,5.377,33.723,Noruega,Invierno,0.0999999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,732,2,2,-1.4413578045411282,-0.783237432246614,2017.0566037735848
2017,5,24175,0.0,0.02,0.0,5.157,33.684,Noruega,Invierno,0.02,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,733,2,2,-1.476910836568139,-0.7815147603483136,2017.0754716981132
2017,6,24175,0.04,0.01,0.05,5.325,33.794,Noruega,Invierno,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,734,2,2,-1.4544282847495336,-0.8490732844860777,2017.0943396226414
2017,7,24175,0.02,0.03,0.06,5.237,33.876,Noruega,Invierno,0.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,735,2,2,-1.5087061729814804,-0.9096162830385481,2017.1132075471698
2017,8,24175,0.0,0.05,0.05,4.54,33.963,Noruega,Invierno,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,736,2,2,-1.6305337210607398,-1.0820625897253393,2017.132075471698
2017,9,24175,0.02,0.08,0.02,4.174,34.071,Noruega,Invierno,0.12,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,737,2,2,-1.6969760810509873,-1.2240996349910864,2017.1509433962265
2017,10,24175,0.0,0.04,0.03,4.164,34.085,Noruega,Invierno,0.07,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,738,2,2,-1.730088608388657,-1.2193597531812956,2017.1698113207547
2017,11,24175,0.06,0.05,0.05,4.408,34.048,Noruega,Invierno,0.16,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,739,2,2,-1.6229050360776849,-1.1910184362059737,2017.188679245283
2017,12,24175,0.01,0.09,0.0,4.478,33.994,Noruega,Invierno,0.0999999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,740,2,2,-1.6489861907324637,-1.1121087532997513,2017.2075471698113
2017,13,24175,0.01,0.01,0.01,4.362,34.021,Noruega,Invierno,0.03,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,741,2,2,-1.6894113576014462,-1.139550474461055,2017.2264150943397
2017,14,24175,0.02,0.07,0.19,4.496,34.026,Noruega,Primavera,0.28,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,742,2,2,-1.583911395488994,-1.1767080802368763,2017.245283018868
2017,15,24175,0.02,0.05,0.01,4.648,34.15,Noruega,Primavera,0.08,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,743,2,2,-1.6986937811184277,-1.1758796950900003,2017.2641509433963
2017,16,24175,0.06,0.06,0.06,4.801,34.21,Noruega,Primavera,0.18,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,744,2,2,-1.6503133426752636,-1.2193321131013557,2017.2830188679245
2017,17,24175,0.01,0.06,0.02,5.158,34.217,Noruega,Primavera,0.09,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,745,2,2,-1.6828827060779867,-1.1195503735374654,2017.301886792453
2017,18,24175,0.01,0.07,0.05,5.479,34.293,Noruega,Primavera,0.13,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,746,2,2,-1.6716332130193412,-1.114348074836516,2017.3207547169811
2017,19,24175,0.01,0.13,0.0,5.598,34.348,Noruega,Primavera,0.14,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,747,2,2,-1.6877070811929,-1.1227796164819837,2017.3396226415093
2017,20,24175,0.01,0.07,0.03,6.406,34.16,Noruega,Primavera,0.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,748,2,2,-1.533182614471271,-0.8560947518941419,2017.3584905660377
2017,21,24175,0.03,0.08,0.0,6.78,33.975,Noruega,Primavera,0.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,749,2,2,-1.4062653018802358,-0.6799932089988326,2017.377358490566
2017,22,24175,0.02,0.02,0.02,6.692,33.997,Noruega,Primavera,0.06,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,750,2,2,-1.4422062809088905,-0.6993609934078324,2017.3962264150944
2017,23,24175,0.02,0.06,0.12,7.676,33.923,Noruega,Primavera,0.2,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,751,2,2,-1.2673127185742288,-0.5018103689868019,2017.4150943396226
2017,24,24175,0.02,0.06,0.12,8.735,33.741,Noruega,Primavera,0.2,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,752,2,2,-1.0871423973985326,-0.1942379778398733,2017.433962264151
2017,25,24175,0.02,0.04,0.08,9.803,33.43,Noruega,Primavera,0.14,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,753,2,2,-0.8702419685489186,0.20579780985839016,2017.4528301886792
2017,26,24175,0.0,0.05,0.0,8.814,33.852,Noruega,Primavera,0.05,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,754,2,2,-1.1964779235627228,-0.2044643825693502,2017.4716981132076
2017,27,24175,0.01,0.03,0.01,10.315,33.672,Noruega,Verano,0.05,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,755,2,2,-0.9672781255488044,0.17976370866823116,2017.4905660377358
2017,28,24175,0.02,0.05,0.0,11.621,33.596,Noruega,Verano,0.07,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,756,2,2,-0.7991946879806896,0.4632675934320761,2017.5094339622642
2017,29,24175,0.01,0.03,0.01,11.765,33.728,Noruega,Verano,0.05,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,757,2,2,-0.8546141880559985,0.4168877737691714,2017.5283018867924
2017,30,24175,0.03,0.1,0.11,12.035,33.866,Noruega,Verano,0.24,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,758,2,2,-0.8132171407060216,0.33735882036546655,2017.5471698113208
2017,31,24175,0.01,0.03,0.21,10.781,34.213,Noruega,Verano,0.25,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,759,2,2,-1.0836864961999029,-0.10819768814267734,2017.566037735849
2017,32,24175,0.0,0.03,0.03,12.256,33.709,Noruega,Verano,0.06,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,760,2,2,-0.8016615175349172,0.5206952494836774,2017.5849056603774
2017,33,24175,0.05,0.09,0.3,11.75,33.879,Noruega,Verano,0.44,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,761,2,2,-0.7562249540977914,0.22048208654205154,2017.6037735849056
2017,34,24175,0.0,0.07,0.04,10.969,33.962,Noruega,Verano,0.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,762,2,2,-1.0200206699505203,0.11880388726594861,2017.622641509434
2017,35,24175,0.01,0.03,0.27,10.904,33.853,Noruega,Verano,0.31,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,763,2,2,-0.8908299203695011,0.11717952364492196,2017.6415094339623
2017,36,24175,0.08,0.22,0.77,11.115,33.766,Noruega,Verano,1.07,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,764,2,2,-0.5220475925523227,0.017639441639008345,2017.6603773584907
2017,37,24175,0.1,0.14,0.18,11.028,33.773,Noruega,Verano,0.42,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,765,2,2,-0.7629792789019185,0.14317874648135048,2017.6792452830189
2017,38,24175,0.12,0.15,0.03,10.824,33.726,Noruega,Verano,0.3,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,766,2,2,-0.7976153434535371,0.15740037987568486,2017.698113207547
2017,39,24175,0.11,0.16,0.1,11.345,33.608,Noruega,Verano,0.37,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,767,2,2,-0.6764012659875563,0.31267250068072944,2017.7169811320755
2017,40,24175,0.01,0.01,0.27,11.301,33.613,Noruega,Otoño,0.29,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,768,2,2,-0.7532135890023148,0.33928454404425346,2017.7358490566037
2017,41,24175,0.28,0.22,0.19,10.786,33.621,Noruega,Otoño,0.69,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,769,2,2,-0.5214868516478786,0.07507694727984761,2017.754716981132
2017,42,24175,0.28,0.22,0.19,10.543,33.543,Noruega,Otoño,0.69,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,770,2,2,-0.5102352466860747,0.07670756265394041,2017.7735849056603
2017,43,24175,0.32,0.71,0.08,9.817,33.5,Noruega,Otoño,1.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,771,2,2,-0.43283362018429766,-0.10748642388105181,2017.7924528301887
2017,44,24175,0.46,0.55,0.27,8.983,33.565,Noruega,Otoño,1.28,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,772,2,2,-0.375943220870332,-0.40009249622468707,2017.811320754717
2017,45,24175,0.02,0.14,0.49,8.853,33.493,Noruega,Otoño,0.65,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,773,2,2,-0.803057860749932,-0.12597420398526937,2017.8301886792453
2017,46,24175,0.07,0.23,0.15,8.298,33.459,Noruega,Otoño,0.45,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,774,2,2,-0.899670632881299,-0.1682396352876502,2017.8490566037735
2017,48,24175,0.1,0.32,0.16,7.29,33.548,Noruega,Otoño,0.5800000000000001,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,776,2,2,-0.977472481964865,-0.4437475694858295,2017.8867924528302
2017,50,24175,0.11,1.03,0.92,6.716,33.505,Noruega,Otoño,2.06,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,778,2,2,-0.5202281046620943,-0.8310891309714203,2017.9245283018868
2017,51,24175,0.25,1.55,0.34,6.687,33.524,Noruega,Otoño,2.14,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,779,2,2,-0.4813781934328352,-0.8676123739110081,2017.9433962264152
2017,52,24175,0.46,1.18,0.47,5.917,33.635,Noruega,Otoño,2.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,780,2,2,-0.4510037330490172,-1.1659058661457442,2017.9622641509434
2018,1,24175,0.43,0.97,0.39,5.723,33.817,Noruega,Invierno,1.79,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,781,2,2,-0.6651256516852141,-1.2418259363848474,2018.0
2018,3,24175,0.12,0.09,0.03,5.561,33.904,Noruega,Invierno,0.24,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,783,2,2,-1.3900586487294464,-0.9234346655891987,2018.0377358490566
2018,4,24175,0.11,0.22,0.04,4.876,33.887,Noruega,Invierno,0.37,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,784,2,2,-1.4183161047909634,-1.0591339900605603,2018.0566037735848
2018,5,24175,0.19,0.16,0.01,4.498,33.909,Noruega,Invierno,0.36,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,785,2,2,-1.4147962346234946,-1.1700407468227716,2018.0754716981132
2018,6,24175,0.17,0.17,0.0,5.131,33.999,Noruega,Invierno,0.34,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,786,2,2,-1.4147239950250077,-1.0942078367163366,2018.0943396226414
2018,7,24175,0.12,0.12,0.03,4.932,34.019,Noruega,Invierno,0.27,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,787,2,2,-1.4920618726955757,-1.1151356659055558,2018.1132075471698
2018,8,24175,0.13,0.13,0.05,4.356,34.002,Noruega,Invierno,0.31,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,788,2,2,-1.519158692589387,-1.2245045111499673,2018.132075471698
2018,9,24175,0.16,0.11,0.1,4.199,34.011,Noruega,Invierno,0.37,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,789,2,2,-1.4953414824913522,-1.2847577454856791,2018.1509433962265
2018,10,24175,0.15,0.14,0.03,3.508,34.077,Noruega,Invierno,0.32,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,790,2,2,-1.6182420324795033,-1.435896484285617,2018.1698113207547
2018,11,24175,0.25,0.11,0.09,3.568,34.15,Noruega,Invierno,0.4499999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,791,2,2,-1.5337894216232104,-1.5335756691104208,2018.188679245283
2018,12,24175,0.21,0.12,0.14,3.619,34.196,Noruega,Invierno,0.47,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,792,2,2,-1.5655184284917414,-1.5435791719143128,2018.2075471698113
2018,13,24175,0.17,0.1,0.23,3.402,34.226,Noruega,Invierno,0.5,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,793,2,2,-1.608217658720477,-1.5989152360049317,2018.2264150943397
2018,14,24175,0.14,0.1,0.08,3.458,34.152,Noruega,Primavera,0.32,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,794,2,2,-1.656941611302397,-1.49068337567257,2018.245283018868
2018,15,24175,0.16,0.12,0.13,3.932,34.078,Noruega,Primavera,0.41,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,795,2,2,-1.535799485525901,-1.3839787286950342,2018.2641509433963
2018,16,24175,0.22,0.13,0.22,4.756,34.049,Noruega,Primavera,0.57,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,796,2,2,-1.3502549264004557,-1.2691998577474248,2018.2830188679245
2018,17,24175,0.14,0.14,0.13,4.75,34.052,Noruega,Primavera,0.41,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,797,2,2,-1.4607403531419907,-1.2077065715197386,2018.301886792453
2018,18,24175,0.09,0.04,0.15,5.203,34.09,Noruega,Primavera,0.28,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,798,2,2,-1.501518364644327,-1.1071451541045536,2018.3207547169811
2018,19,24175,0.12,0.04,0.02,6.487,34.122,Noruega,Primavera,0.18,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,799,2,2,-1.4153925479136302,-0.871340670268859,2018.3396226415093
2018,20,24175,0.11,0.08,0.0,7.457,34.12,Noruega,Primavera,0.19,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,800,2,2,-1.3292555450699302,-0.685003512256024,2018.3584905660377
2018,21,24175,0.1,0.09,0.01,7.073,34.052,Noruega,Primavera,0.2,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,801,2,2,-1.3387845968671424,-0.7142963766138416,2018.377358490566
2018,22,24175,0.11,0.06,0.06,7.483,34.059,Noruega,Primavera,0.2299999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,802,2,2,-1.2822477168538533,-0.6547827678321848,2018.3962264150944
2018,23,24175,0.06,0.04,0.05,7.632,34.031,Noruega,Primavera,0.15,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,803,2,2,-1.3129368376486863,-0.5768457528348369,2018.4150943396226
2020,22,24175,0.0,0.0,0.0,7.366,33.57,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,906,2,2,-1.2231044551115868,-0.2968614886901953,2020.3962264150944
2020,24,24175,0.0,0.0,0.0,8.963,33.4,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,908,2,2,-0.9972770774974539,0.10398448190576469,2020.433962264151
2020,25,24175,0.0,0.0,0.0,9.703,33.19,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,909,2,2,-0.8350069108224561,0.3688433365095585,2020.4528301886792
2020,26,24175,0.0,0.0,0.0,11.371,32.989,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,910,2,2,-0.5888449701145105,0.80164391795591,2020.4716981132076
2020,27,24175,0.0,0.01,0.0,9.054,33.412,Noruega,Verano,0.01,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,911,2,2,-0.9912528033391963,0.11213122775262545,2020.4905660377358
2020,28,24175,0.0,0.0,0.0,10.592,33.177,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,912,2,2,-0.7451455070199962,0.5427633250460109,2020.5094339622642
2020,29,24175,0.0,0.0,0.0,12.598,32.745,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,913,1,1,-0.3655443720852082,1.177982823651382,2020.5283018867924
2020,30,24175,0.0,0.0,0.0,12.534,32.808,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,914,1,1,-0.3992691988098228,1.1280425622681718,2020.5471698113208
2020,31,24175,0.0,0.0,0.0,13.761,33.0,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,915,1,1,-0.3674391060104848,1.2415091215557408,2020.566037735849
2020,32,24175,0.0,0.0,0.0,14.273,32.927,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,916,1,1,-0.28691523476888425,1.381173457342039,2020.5849056603774
2020,33,24175,0.0,0.01,0.0,13.705,33.477,Noruega,Verano,0.01,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,917,1,1,-0.5795357278220856,0.9418365059638056,2020.6037735849056
2020,34,24175,0.01,0.02,0.0,12.822,33.485,Noruega,Verano,0.03,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,918,2,2,-0.6543780466800487,0.7649253126872472,2020.622641509434
2020,35,24175,0.01,0.02,0.24,12.278,33.299,Noruega,Verano,0.27,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,919,2,2,-0.5317164102373024,0.7168302667143852,2020.6415094339623
2020,36,24175,0.01,0.02,0.3,11.738,33.392,Noruega,Verano,0.3299999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,920,2,2,-0.600555274713215,0.5452245546391815,2020.6603773584907
2020,37,24175,0.03,0.05,0.1,11.515,33.407,Noruega,Verano,0.18,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,921,2,2,-0.6781226146267966,0.5274882445711454,2020.6792452830189
2020,38,24175,0.04,0.09,0.0,11.093,33.311,Noruega,Verano,0.13,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,922,2,2,-0.6941456226322535,0.5189679391285468,2020.698113207547
2020,39,24175,0.0,0.02,0.0,10.37,33.308,Noruega,Verano,0.02,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,923,2,2,-0.8183287749048174,0.4190697084931979,2020.7169811320755
2020,40,24175,0.01,0.01,0.01,9.975,33.392,Noruega,Otoño,0.03,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,924,2,2,-0.8818598482008436,0.28829988775736365,2020.7358490566037
2020,41,24175,0.0,0.06,0.0,9.655,33.416,Noruega,Otoño,0.06,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,925,2,2,-0.9227185830058708,0.21390394515621,2020.754716981132
2020,42,24175,0.02,0.01,0.01,9.223,33.352,Noruega,Otoño,0.04,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,926,2,2,-0.925902509657701,0.16642081292102062,2020.7735849056603
2020,43,24175,0.02,0.06,0.02,8.558,33.326,Noruega,Otoño,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,927,2,2,-0.9601797308794795,0.047326265698378576,2020.7924528301887
2020,44,24175,0.01,0.01,0.01,8.388,33.151,Noruega,Otoño,0.03,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,928,2,2,-0.9262489375482968,0.13712149748348326,2020.811320754717
2020,45,24175,0.01,0.1,0.02,8.442,33.113,Noruega,Otoño,0.13,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,929,2,2,-0.8764757374864317,0.15310975645816055,2020.8301886792453
2020,46,24175,0.02,0.09,0.02,8.041,33.171,Noruega,Otoño,0.13,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,930,2,2,-0.9330098906222918,0.03933690935919961,2020.8490566037735
2020,47,24175,0.02,0.16,0.06,7.599,33.244,Noruega,Otoño,0.24,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,931,2,2,-0.9727346946602708,-0.10834947642250285,2020.867924528302
2020,48,24175,0.16,0.27,0.16,6.884,33.262,Noruega,Otoño,0.5900000000000001,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,932,2,2,-0.846255334388653,-0.3721153460274983,2020.8867924528302
2020,50,24175,0.15,0.19,0.06,6.488,33.196,Noruega,Otoño,0.3999999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,934,2,2,-0.924303269088723,-0.36342488206978707,2020.9245283018868
2020,51,24175,0.05,0.07,0.24,6.064,33.18,Noruega,Otoño,0.36,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,935,2,2,-1.0159707328081136,-0.40244105386409745,2020.9433962264152
2020,52,24175,0.08,0.02,0.1,6.045,33.108,Noruega,Otoño,0.2,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,936,2,2,-1.0247680388011708,-0.3368223582482917,2020.9622641509434
2021,1,24175,0.05,0.05,0.07,5.445,33.311,Noruega,Invierno,0.17,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,937,2,2,-1.2029566814904602,-0.552312524631444,2021.0
2021,2,24175,0.01,0.06,0.0,4.729,33.422,Noruega,Invierno,0.0699999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,938,2,2,-1.3820716026005397,-0.7154916890838671,2021.0188679245282
2021,4,24175,0.02,0.21,0.12,3.786,33.865,Noruega,Invierno,0.35,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,940,2,2,-1.569866716337955,-1.2178482556804866,2021.0566037735848
2021,5,24175,0.02,0.02,0.04,4.07,33.926,Noruega,Invierno,0.08,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,941,2,2,-1.6515178538247868,-1.15127712818899,2021.0754716981132
2021,6,24175,0.04,0.1,0.13,4.044,34.014,Noruega,Invierno,0.27,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,942,2,2,-1.6173554441195925,-1.2551353280988011,2021.0943396226414
2021,7,24175,0.06,0.03,0.1,3.907,33.972,Noruega,Invierno,0.19,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,943,2,2,-1.6230486385463083,-1.2477654945389245,2021.1132075471698
2021,8,24175,0.04,0.12,0.07,4.115,33.869,Noruega,Invierno,0.23,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,944,2,2,-1.5647158649629294,-1.1430334793259007,2021.132075471698
2021,9,24175,0.05,0.11,0.15,3.997,33.837,Noruega,Invierno,0.31,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,945,2,2,-1.5241129083358078,-1.1692100296738601,2021.1509433962265
2021,10,24175,0.05,0.12,0.0,3.628,34.01,Noruega,Invierno,0.1699999999999999,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,946,2,2,-1.690131945691852,-1.3074396352407867,2021.1698113207547
2021,12,24175,0.05,0.1,0.0,4.325,34.197,Noruega,Invierno,0.15,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,948,2,2,-1.71163585444047,-1.2867350105130775,2021.2075471698113
2021,13,24175,0.03,0.06,0.03,4.672,34.104,Noruega,Invierno,0.12,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,949,2,2,-1.6562593928996696,-1.1556725383790718,2021.2264150943397
2021,14,24175,0.02,0.08,0.0,4.418,34.032,Noruega,Primavera,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,950,2,2,-1.6644583555889472,-1.1501179719966506,2021.245283018868
2021,15,24175,0.04,0.04,0.02,4.554,34.009,Noruega,Primavera,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,951,2,2,-1.6253476949368206,-1.1202683585722333,2021.2641509433963
2021,16,24175,0.04,0.07,0.0,4.777,33.984,Noruega,Primavera,0.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,952,2,2,-1.5929257256853115,-1.0635070300425107,2021.2830188679245
2021,17,24175,0.06,0.06,0.06,4.732,33.977,Noruega,Primavera,0.18,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,953,2,2,-1.5545223172652631,-1.0917426744539427,2021.301886792453
2021,18,24175,0.04,0.08,0.0,4.995,33.955,Noruega,Primavera,0.12,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,954,2,2,-1.5568744231879688,-1.0069146295699405,2021.3207547169811
2021,19,24175,0.03,0.06,0.02,5.53,33.958,Noruega,Primavera,0.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,955,2,2,-1.5147782387243969,-0.9049137999472606,2021.3396226415093
2021,20,24175,0.02,0.07,0.0,6.449,33.932,Noruega,Primavera,0.09,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,956,2,2,-1.4309694484728064,-0.7087780900218387,2021.3584905660377
2021,21,24175,0.02,0.04,0.02,6.64,34.023,Noruega,Primavera,0.08,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,957,2,2,-1.4531863936560696,-0.7279889737953698,2021.377358490566
2021,22,24175,0.02,0.06,0.0,8.633,33.739,Noruega,Primavera,0.08,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,958,2,2,-1.1421564305351781,-0.18278351283682998,2021.3962264150944
2021,23,24175,0.04,0.01,0.02,9.842,33.451,Noruega,Primavera,0.07,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,959,2,2,-0.8877806305805809,0.20891493025951988,2021.4150943396226
2021,24,24175,0.02,0.06,0.0,9.489,33.275,Noruega,Primavera,0.08,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,960,2,2,-0.8573610016317632,0.2568875699555765,2021.433962264151
2021,25,24175,0.04,0.07,0.01,9.906,33.207,Noruega,Primavera,0.12,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,961,2,2,-0.7623418194565039,0.3607128415271998,2021.4528301886792
2021,26,24175,0.03,0.08,0.0,10.179,33.195,Noruega,Primavera,0.11,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,962,2,2,-0.7419782048774306,0.42528063741884836,2021.4716981132076
2021,27,24175,0.06,0.09,0.0,12.42,33.064,Noruega,Verano,0.15,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,963,1,1,-0.4409110285435289,0.9047815966876341,2021.4905660377358
2021,28,24175,0.05,0.09,0.1,12.012,33.007,Noruega,Verano,0.24,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,964,1,1,-0.4255448757370242,0.8440136157990041,2021.5094339622642
2021,29,24175,0.09,0.1,0.07,10.811,33.265,Noruega,Verano,0.26,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,965,2,2,-0.6231104963396283,0.4477666311237783,2021.5283018867924
2021,30,24175,0.09,0.14,0.0,10.797,33.409,Noruega,Verano,0.23,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,966,2,2,-0.7039250026720499,0.36894999411347856,2021.5471698113208
2021,31,24175,0.11,0.17,0.0,11.036,33.207,Noruega,Verano,0.28,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,967,2,2,-0.5654017303229478,0.5195170264970973,2021.566037735849
2021,32,24175,0.05,0.03,0.02,12.366,32.874,Noruega,Verano,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,968,1,1,-0.38053324237281444,1.0195843206215716,2021.5849056603774
2021,33,24175,0.04,0.02,0.04,10.803,33.296,Noruega,Verano,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,969,2,2,-0.7183578196153603,0.475397484238393,2021.6037735849056
2021,34,24175,0.03,0.05,0.01,10.313,33.406,Noruega,Verano,0.09,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,970,2,2,-0.8261421416914332,0.3255128995892471,2021.622641509434
